CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 0, 5, 0, 36.26, 44.76, 46.45
1, 032, 000, 37, 10, 17, 39.66, 47.16, 48.79
2, 064, 000, 37, 22, 0, 38.59, 46.96, 42.70
3, 096, 000, 0, 7, 0, 41.20, 47.82, 47.37
4, 128, 000, 37, 9, 18, 40.98, 49.52, 47.95
5, 160, 000, 0, 3, 0, 38.88, 48.00, 48.73
6, 192, 000, 37, 8, 9, 40.83, 48.69, 47.80
7, 224, 000, 37, 28, 1, 40.08, 47.36, 47.92
8, 256, 000, 0, 2, 0, 39.30, 45.49, 42.87
9, 288, 000, 37, 13, 0, 40.07, 44.82, 45.69
10, 320, 000, 37, 7, 26, 39.88, 46.19, 45.76
11, 352, 000, 37, 6, 23, 40.37, 44.88, 46.77
12, 384, 000, 0, 2, 0, 40.63, 46.43, 46.66
13, 416, 000, 0, 8, 0, 40.50, 48.56, 45.82
14, 448, 000, 0, 2, 0, 40.45, 46.98, 46.63
15, 480, 000, 0, 2, 0, 39.15, 48.23, 45.93
16, 512, 000, 37, 6, 9, 39.99, 49.01, 45.30
17, 544, 000, 37, 5, 12, 40.37, 47.90, 46.42
18, 576, 000, 37, 19, 0, 39.43, 44.73, 45.67
19, 608, 000, 0, 2, 0, 38.81, 46.72, 43.28
20, 640, 000, 0, 1, 0, 40.07, 48.05, 46.91
21, 672, 000, 0, 1, 0, 40.20, 48.63, 46.51
22, 704, 000, 0, 2, 0, 40.29, 48.41, 47.37
23, 736, 000, 0, 1, 0, 40.64, 48.58, 48.50
24, 768, 000, 37, 11, 0, 38.84, 43.39, 44.21
25, 800, 000, 0, 2, 0, 36.88, 48.16, 43.11
26, 832, 000, 0, 1, 0, 38.20, 48.43, 49.86
27, 864, 000, 0, 1, 0, 37.86, 48.32, 48.83
28, 896, 000, 37, 10, 0, 39.85, 45.17, 45.81
29, 928, 000, 0, 2, 0, 40.25, 48.05, 47.82
30, 960, 000, 0, 1, 0, 40.49, 49.40, 48.15
31, 992, 000, 37, 8, 0, 39.33, 48.47, 47.31
32, 1024, 000, 0, 2, 0, 40.06, 48.22, 47.92
33, 1056, 000, 0, 1, 0, 39.43, 42.70, 42.93
34, 1088, 000, 0, 0, 0, 39.20, 48.41, 46.94
35, 1120, 000, 0, 1, 0, 39.08, 47.70, 47.16
36, 1152, 000, 0, 1, 0, 39.68, 48.45, 47.84
37, 1184, 000, 0, 1, 0, 38.01, 47.44, 47.05
38, 1216, 000, 0, 6, 0, 35.16, 46.43, 43.98
39, 1248, 000, 37, 7, 21, 38.34, 45.56, 46.71
40, 1280, 000, 37, 17, 0, 40.15, 46.34, 45.88
41, 1312, 000, 37, 8, 36, 38.57, 45.30, 45.08
42, 1344, 000, 0, 1, 0, 38.16, 46.36, 47.53
43, 1376, 000, 0, 1, 0, 40.02, 46.76, 47.57
44, 1408, 000, 0, 1, 0, 39.10, 44.70, 42.57
45, 1440, 000, 0, 0, 0, 38.17, 42.74, 40.73
46, 1472, 000, 0, 1, 0, 38.59, 44.37, 42.21
47, 1504, 000, 0, 1, 0, 38.88, 45.54, 44.29
48, 1536, 000, 37, 10, 0, 38.40, 44.40, 43.08
49, 1568, 000, 0, 1, 0, 39.76, 45.78, 48.45
50, 1600, 000, 0, 5, 0, 40.52, 46.01, 48.52
51, 1632, 000, 0, 1, 0, 39.75, 45.36, 47.65
52, 1664, 000, 0, 1, 0, 38.97, 46.99, 48.50
53, 1696, 000, 37, 7, 10, 40.28, 47.11, 48.65
54, 1728, 000, 0, 2, 0, 37.24, 48.41, 48.81
55, 1760, 000, 37, 5, 18, 39.05, 44.15, 42.32
56, 1792, 000, 0, 1, 0, 36.83, 47.16, 46.95
57, 1824, 000, 0, 1, 0, 38.59, 46.69, 46.98
58, 1856, 000, 0, 1, 0, 38.30, 47.12, 47.51
59, 1888, 000, 37, 5, 11, 38.64, 47.47, 47.76
