CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
111, 1632, 032, 0, 1, 0, 40.65, 47.71, 46.18
112, 1664, 032, 0, 0, 0, 38.15, 48.32, 43.64
113, 1696, 032, 0, 2, 0, 37.36, 43.33, 44.01
114, 1728, 032, 0, 0, 0, 38.34, 47.57, 45.73
115, 1760, 032, 37, 5, 22, 41.24, 48.61, 48.45
116, 1792, 032, 0, 1, 0, 40.63, 48.67, 49.22
117, 1824, 032, 0, 1, 0, 39.79, 48.29, 47.59
118, 1856, 032, 0, 0, 0, 39.70, 48.87, 47.77
119, 1888, 032, 0, 1, 0, 37.44, 47.49, 49.36
120, 000, 064, 37, 65, 17, 34.32, 43.50, 41.94
121, 032, 064, 37, 25, 47, 33.37, 42.01, 41.80
122, 064, 064, 37, 14, 104, 35.03, 42.74, 40.93
123, 096, 064, 37, 21, 98, 35.80, 41.21, 40.35
124, 128, 064, 37, 34, 115, 34.85, 42.21, 40.62
125, 160, 064, 37, 21, 43, 34.36, 40.28, 40.51
126, 192, 064, 37, 16, 17, 32.75, 40.04, 38.31
127, 224, 064, 37, 6, 63, 32.58, 37.76, 37.33
128, 256, 064, 37, 9, 49, 34.79, 40.35, 40.19
129, 288, 064, 37, 12, 29, 36.08, 40.15, 39.26
130, 320, 064, 0, 3, 0, 34.83, 42.16, 43.56
131, 352, 064, 37, 11, 1, 36.76, 42.60, 43.95
132, 384, 064, 37, 4, 62, 36.58, 45.41, 43.76
133, 416, 064, 37, 2, 23, 38.28, 44.75, 44.53
134, 448, 064, 37, 2, 18, 38.85, 45.83, 43.89
135, 480, 064, 37, 2, 11, 39.26, 47.12, 47.96
136, 512, 064, 37, 3, 6, 39.08, 45.68, 46.92
137, 544, 064, 0, 1, 0, 38.67, 48.39, 43.68
138, 576, 064, 37, 5, 6, 40.25, 49.20, 48.27
139, 608, 064, 37, 4, 7, 39.48, 47.76, 45.67
140, 640, 064, 0, 1, 0, 40.15, 49.93, 48.34
141, 672, 064, 0, 5, 0, 39.40, 49.40, 48.60
142, 704, 064, 0, 1, 0, 39.53, 48.54, 47.59
143, 736, 064, 0, 4, 0, 39.53, 48.01, 49.34
144, 768, 064, 0, 1, 0, 39.18, 45.71, 43.52
145, 800, 064, 0, 1, 0, 39.91, 47.87, 44.59
146, 832, 064, 0, 1, 0, 40.52, 48.29, 49.22
147, 864, 064, 0, 0, 0, 39.88, 46.32, 47.47
148, 896, 064, 0, 1, 0, 39.98, 46.85, 47.38
149, 928, 064, 0, 4, 0, 39.76, 44.46, 44.48
150, 960, 064, 0, 1, 0, 39.04, 47.05, 50.06
151, 992, 064, 37, 11, 7, 39.41, 47.96, 49.68
152, 1024, 064, 0, 4, 0, 36.97, 45.94, 49.59
153, 1056, 064, 37, 11, 1, 38.67, 42.94, 44.97
154, 1088, 064, 0, 1, 0, 38.40, 46.07, 45.03
155, 1120, 064, 37, 12, 0, 35.91, 46.11, 43.71
156, 1152, 064, 37, 7, 1, 34.94, 42.95, 41.41
157, 1184, 064, 0, 1, 0, 35.64, 41.87, 41.85
158, 1216, 064, 37, 40, 5, 35.19, 41.17, 40.84
159, 1248, 064, 37, 10, 58, 34.91, 37.89, 35.55
160, 1280, 064, 0, 20, 0, 33.05, 36.49, 35.10
161, 1312, 064, 0, 5, 0, 34.48, 37.29, 37.61
162, 1344, 064, 0, 4, 0, 32.82, 40.12, 37.67
163, 1376, 064, 37, 17, 1, 32.92, 39.37, 39.24
164, 1408, 064, 0, 4, 0, 33.96, 41.41, 40.60
165, 1440, 064, 0, 27, 0, 34.76, 38.68, 39.05
166, 1472, 064, 37, 21, 55, 32.91, 36.95, 37.24
167, 1504, 064, 0, 1, 0, 34.16, 40.83, 41.37
168, 1536, 064, 0, 1, 0, 39.68, 45.69, 46.07
169, 1568, 064, 0, 1, 0, 37.73, 43.74, 45.94
170, 1600, 064, 0, 1, 0, 35.80, 45.28, 43.62
171, 1632, 064, 0, 5, 0, 37.63, 45.86, 44.10
172, 1664, 064, 0, 1, 0, 36.66, 47.05, 42.02
173, 1696, 064, 0, 1, 0, 36.68, 47.15, 43.47
174, 1728, 064, 0, 1, 0, 37.20, 43.45, 44.59
175, 1760, 064, 0, 1, 0, 37.02, 45.39, 43.57
176, 1792, 064, 0, 5, 0, 37.93, 47.49, 46.52
177, 1824, 064, 0, 0, 0, 37.77, 46.32, 45.67
178, 1856, 064, 0, 1, 0, 38.93, 47.62, 44.75
179, 1888, 064, 37, 7, 17, 41.03, 47.49, 47.62
180, 000, 096, 37, 29, 37, 35.13, 42.40, 41.28
181, 032, 096, 37, 13, 130, 36.23, 42.52, 40.66
182, 064, 096, 37, 3, 133, 35.73, 42.58, 39.85
183, 096, 096, 37, 3, 136, 35.14, 42.02, 39.75
184, 128, 096, 37, 11, 114, 34.91, 42.63, 37.77
185, 160, 096, 37, 15, 121, 34.93, 39.86, 40.16
186, 192, 096, 37, 8, 29, 33.78, 39.87, 38.78
187, 224, 096, 0, 8, 0, 32.28, 38.84, 37.71
188, 256, 096, 37, 26, 1, 32.93, 36.86, 36.08
189, 288, 096, 0, 7, 0, 32.92, 37.16, 38.29
190, 320, 096, 0, 23, 0, 31.61, 37.92, 37.00
191, 352, 096, 0, 1, 0, 32.58, 37.81, 37.34
192, 384, 096, 0, 4, 0, 32.92, 37.54, 36.44
193, 416, 096, 0, 7, 0, 32.18, 35.69, 36.06
194, 448, 096, 37, 32, 20, 32.20, 39.54, 37.49
195, 480, 096, 0, 6, 0, 33.23, 38.21, 36.31
196, 512, 096, 37, 37, 1, 34.44, 38.00, 35.44
197, 544, 096, 37, 18, 219, 35.10, 38.87, 41.04
198, 576, 096, 37, 19, 30, 34.61, 41.20, 37.47
199, 608, 096, 37, 13, 20, 33.84, 41.65, 38.39
200, 640, 096, 37, 17, 5, 35.70, 37.94, 38.77
201, 672, 096, 0, 31, 0, 34.16, 38.72, 37.24
202, 704, 096, 37, 23, 63, 33.60, 36.51, 36.15
203, 736, 096, 37, 16, 211, 33.54, 36.41, 36.24
204, 768, 096, 37, 32, 285, 33.61, 37.03, 38.45
205, 800, 096, 37, 23, 26, 34.75, 37.68, 38.68
206, 832, 096, 0, 4, 0, 33.29, 37.71, 39.43
207, 864, 096, 37, 16, 27, 34.37, 36.51, 37.93
208, 896, 096, 37, 25, 203, 35.21, 38.94, 38.14
209, 928, 096, 37, 10, 177, 34.70, 38.34, 37.87
210, 960, 096, 37, 14, 21, 33.18, 36.59, 35.88
211, 992, 096, 0, 3, 0, 34.37, 40.77, 40.40
212, 1024, 096, 0, 2, 0, 33.32, 40.21, 40.64
213, 1056, 096, 37, 9, 1, 34.78, 39.76, 38.46
214, 1088, 096, 37, 10, 176, 35.61, 39.43, 36.53
215, 1120, 096, 0, 7, 0, 33.65, 39.56, 36.39
216, 1152, 096, 0, 2, 0, 34.73, 38.51, 37.13
217, 1184, 096, 0, 5, 0, 35.79, 39.46, 36.69
218, 1216, 096, 0, 5, 0, 34.56, 38.47, 36.73
219, 1248, 096, 0, 11, 0, 32.57, 36.74, 36.07
220, 1280, 096, 0, 22, 0, 32.79, 37.80, 35.56
221, 1312, 096, 0, 2, 0, 32.50, 38.40, 36.86
222, 1344, 096, 0, 6, 0, 33.64, 40.82, 40.01
223, 1376, 096, 0, 5, 0, 33.48, 40.77, 39.01
224, 1408, 096, 0, 3, 0, 32.39, 37.74, 37.44
225, 1440, 096, 0, 5, 0, 34.47, 36.66, 35.77
226, 1472, 096, 37, 14, 19, 32.89, 37.57, 35.60
227, 1504, 096, 37, 9, 38, 32.29, 37.69, 35.62
228, 1536, 096, 0, 2, 0, 33.52, 40.09, 39.46
229, 1568, 096, 0, 1, 0, 34.52, 39.01, 38.57
230, 1600, 096, 0, 1, 0, 37.46, 43.76, 43.69
231, 1632, 096, 0, 4, 0, 40.13, 47.50, 45.15
232, 1664, 096, 0, 1, 0, 38.00, 49.18, 42.30
233, 1696, 096, 0, 1, 0, 38.18, 49.01, 45.77
234, 1728, 096, 0, 0, 0, 39.43, 44.15, 43.95
235, 1760, 096, 0, 4, 0, 39.55, 48.11, 43.79
236, 1792, 096, 0, 1, 0, 40.51, 47.77, 48.75
237, 1824, 096, 0, 1, 0, 40.77, 45.48, 47.33
238, 1856, 096, 37, 18, 1, 40.51, 46.84, 44.71
239, 1888, 096, 0, 2, 0, 39.36, 47.82, 46.18
240, 000, 128, 37, 12, 1, 35.85, 40.64, 41.99
241, 032, 128, 37, 43, 55, 34.13, 40.16, 39.78
242, 064, 128, 37, 40, 94, 35.26, 40.99, 40.85
243, 096, 128, 37, 23, 102, 35.69, 39.97, 41.14
244, 128, 128, 37, 11, 51, 34.55, 39.98, 39.58
245, 160, 128, 0, 24, 0, 36.30, 43.14, 45.07
246, 192, 128, 0, 6, 0, 33.84, 40.61, 42.76
247, 224, 128, 37, 11, 80, 34.13, 41.33, 42.05
248, 256, 128, 0, 2, 0, 34.37, 41.43, 42.18
249, 288, 128, 0, 2, 0, 35.58, 41.14, 41.88
250, 320, 128, 0, 1, 0, 35.01, 40.20, 41.46
251, 352, 128, 0, 5, 0, 34.35, 40.53, 41.13
252, 384, 128, 0, 1, 0, 34.26, 41.86, 41.44
253, 416, 128, 0, 7, 0, 33.70, 43.32, 40.49
254, 448, 128, 37, 16, 25, 33.57, 39.28, 39.76
255, 480, 128, 0, 5, 0, 35.25, 39.32, 39.37
256, 512, 128, 0, 3, 0, 35.14, 41.12, 37.68
257, 544, 128, 0, 15, 0, 34.12, 38.78, 39.00
258, 576, 128, 37, 16, 41, 34.46, 40.71, 38.88
259, 608, 128, 37, 18, 9, 34.26, 39.73, 40.46
260, 640, 128, 0, 2, 0, 30.85, 40.48, 38.67
261, 672, 128, 37, 17, 71, 33.53, 38.25, 38.97
262, 704, 128, 37, 5, 181, 34.33, 40.37, 39.15
263, 736, 128, 37, 24, 195, 35.45, 38.26, 40.42
264, 768, 128, 37, 4, 179, 34.56, 40.07, 39.90
265, 800, 128, 37, 3, 183, 34.42, 39.88, 39.61
266, 832, 128, 37, 3, 139, 34.55, 38.37, 40.24
267, 864, 128, 37, 2, 174, 35.56, 39.90, 38.45
268, 896, 128, 37, 3, 169, 35.68, 37.89, 38.60
269, 928, 128, 37, 8, 44, 34.71, 36.87, 37.77
270, 960, 128, 37, 15, 25, 33.52, 36.04, 35.70
271, 992, 128, 0, 2, 0, 33.61, 38.32, 36.53
272, 1024, 128, 0, 0, 0, 34.12, 39.13, 36.45
273, 1056, 128, 0, 2, 0, 35.64, 39.26, 39.59
274, 1088, 128, 0, 1, 0, 37.91, 41.21, 41.56
275, 1120, 128, 0, 1, 0, 37.68, 42.02, 41.64
276, 1152, 128, 0, 1, 0, 38.62, 40.19, 39.70
277, 1184, 128, 0, 0, 0, 37.84, 40.91, 41.30
278, 1216, 128, 0, 5, 0, 38.98, 42.68, 42.32
279, 1248, 128, 0, 2, 0, 37.63, 40.98, 41.77
280, 1280, 128, 0, 1, 0, 36.00, 40.47, 40.44
281, 1312, 128, 0, 1, 0, 35.96, 39.64, 41.60
282, 1344, 128, 37, 11, 21, 36.09, 40.14, 41.94
283, 1376, 128, 0, 6, 0, 35.52, 39.51, 38.99
284, 1408, 128, 0, 0, 0, 37.15, 38.69, 39.46
285, 1440, 128, 0, 4, 0, 36.22, 38.45, 38.85
286, 1472, 128, 0, 2, 0, 34.84, 37.99, 39.01
287, 1504, 128, 0, 1, 0, 34.96, 36.81, 41.68
288, 1536, 128, 0, 1, 0, 37.56, 39.34, 40.46
289, 1568, 128, 0, 0, 0, 35.18, 38.77, 38.14
290, 1600, 128, 0, 4, 0, 32.57, 37.83, 37.75
291, 1632, 128, 0, 1, 0, 34.33, 38.95, 37.67
292, 1664, 128, 0, 1, 0, 33.36, 39.57, 36.72
293, 1696, 128, 37, 14, 29, 33.98, 41.76, 36.95
294, 1728, 128, 0, 1, 0, 33.73, 40.72, 39.49
295, 1760, 128, 37, 11, 78, 35.89, 40.78, 40.03
296, 1792, 128, 37, 4, 137, 36.37, 40.90, 40.63
297, 1824, 128, 37, 4, 125, 36.00, 42.51, 40.72
298, 1856, 128, 37, 8, 1, 35.34, 44.49, 40.18
299, 1888, 128, 0, 1, 0, 34.37, 43.94, 40.06
300, 000, 160, 37, 49, 111, 34.22, 39.79, 39.99
301, 032, 160, 37, 10, 82, 36.08, 40.38, 40.13
302, 064, 160, 37, 30, 2, 37.83, 40.64, 44.18
303, 096, 160, 37, 13, 108, 32.78, 38.17, 37.87
304, 128, 160, 37, 29, 101, 35.01, 37.48, 40.86
305, 160, 160, 37, 22, 62, 35.64, 39.01, 41.15
306, 192, 160, 0, 22, 0, 34.28, 38.59, 38.98
307, 224, 160, 0, 1, 0, 32.37, 37.14, 40.19
308, 256, 160, 0, 1, 0, 32.69, 41.78, 41.85
309, 288, 160, 0, 1, 0, 34.39, 39.50, 40.38
310, 320, 160, 0, 6, 0, 32.98, 39.97, 40.34
311, 352, 160, 37, 11, 140, 35.45, 40.14, 40.59
312, 384, 160, 37, 4, 180, 36.09, 38.87, 40.89
313, 416, 160, 0, 5, 0, 34.58, 38.10, 40.55
314, 448, 160, 0, 1, 0, 34.84, 39.75, 39.90
315, 480, 160, 0, 2, 0, 34.80, 38.56, 40.77
316, 512, 160, 37, 11, 136, 35.82, 39.11, 40.96
317, 544, 160, 0, 2, 0, 34.64, 38.43, 38.49
318, 576, 160, 37, 10, 159, 34.68, 38.68, 41.60
319, 608, 160, 37, 9, 127, 36.54, 37.95, 41.14
320, 640, 160, 37, 4, 169, 36.66, 38.98, 40.00
321, 672, 160, 37, 4, 132, 35.62, 39.92, 40.42
322, 704, 160, 37, 2, 172, 35.60, 38.88, 41.07
323, 736, 160, 37, 23, 165, 36.09, 40.44, 37.66
324, 768, 160, 37, 2, 150, 37.38, 39.18, 39.14
325, 800, 160, 37, 2, 112, 36.05, 38.16, 39.99
326, 832, 160, 37, 2, 111, 36.51, 39.21, 39.47
327, 864, 160, 37, 11, 143, 36.14, 39.68, 39.64
328, 896, 160, 37, 9, 1, 37.04, 40.38, 40.36
329, 928, 160, 0, 7, 0, 37.35, 40.78, 39.52
330, 960, 160, 0, 2, 0, 36.33, 39.54, 40.00
331, 992, 160, 0, 1, 0, 37.14, 41.91, 40.86
332, 1024, 160, 0, 11, 0, 35.38, 38.76, 39.81
333, 1056, 160, 0, 1, 0, 37.80, 40.17, 40.30
334, 1088, 160, 0, 1, 0, 37.20, 40.49, 43.10
335, 1120, 160, 0, 1, 0, 38.87, 41.48, 42.69
336, 1152, 160, 0, 1, 0, 39.43, 42.13, 43.21
337, 1184, 160, 0, 1, 0, 38.95, 42.48, 42.92
338, 1216, 160, 0, 1, 0, 39.11, 42.54, 43.33
339, 1248, 160, 0, 4, 0, 38.36, 44.25, 44.85
340, 1280, 160, 0, 1, 0, 39.08, 44.47, 43.60
341, 1312, 160, 0, 1, 0, 39.48, 44.78, 44.27
342, 1344, 160, 0, 1, 0, 39.94, 42.50, 45.87
343, 1376, 160, 0, 1, 0, 39.67, 41.15, 47.66
344, 1408, 160, 0, 1, 0, 39.58, 43.59, 48.73
345, 1440, 160, 0, 0, 0, 40.01, 45.47, 48.75
346, 1472, 160, 0, 1, 0, 40.03, 45.04, 48.18
347, 1504, 160, 0, 1, 0, 39.36, 45.25, 49.43
348, 1536, 160, 0, 0, 0, 39.37, 41.54, 49.12
349, 1568, 160, 0, 5, 0, 38.09, 43.63, 45.94
350, 1600, 160, 0, 3, 0, 34.58, 41.55, 39.67
351, 1632, 160, 0, 1, 0, 33.02, 39.45, 40.28
352, 1664, 160, 37, 34, 153, 35.68, 38.85, 39.00
353, 1696, 160, 37, 27, 50, 36.05, 40.30, 38.66
354, 1728, 160, 37, 21, 1, 34.93, 40.08, 38.20
355, 1760, 160, 0, 4, 0, 33.77, 40.66, 38.99
356, 1792, 160, 0, 2, 0, 34.51, 40.19, 38.66
357, 1824, 160, 0, 1, 0, 33.28, 39.84, 38.37
358, 1856, 160, 0, 4, 0, 34.45, 39.31, 38.96
359, 1888, 160, 0, 1, 0, 35.37, 39.83, 41.56
360, 000, 192, 37, 35, 20, 35.09, 41.15, 45.49
361, 032, 192, 0, 5, 0, 39.62, 47.66, 47.01
362, 064, 192, 0, 2, 0, 37.73, 44.53, 45.57
363, 096, 192, 37, 14, 38, 36.31, 41.46, 42.99
364, 128, 192, 37, 31, 142, 35.21, 37.58, 40.72
365, 160, 192, 37, 37, 43, 34.66, 42.03, 40.27
366, 192, 192, 0, 2, 0, 35.28, 40.35, 41.07
367, 224, 192, 0, 1, 0, 32.72, 40.49, 40.87
368, 256, 192, 37, 26, 40, 34.54, 42.09, 40.67
369, 288, 192, 37, 10, 104, 35.51, 41.86, 40.55
370, 320, 192, 37, 4, 107, 35.30, 40.48, 41.62
371, 352, 192, 37, 26, 50, 34.67, 40.44, 40.17
372, 384, 192, 0, 2, 0, 34.88, 40.50, 40.62
373, 416, 192, 37, 64, 58, 29.90, 38.52, 37.99
374, 448, 192, 37, 54, 2, 29.16, 38.47, 38.81
375, 480, 192, 37, 59, 148, 33.33, 38.20, 38.94
376, 512, 192, 0, 8, 0, 35.84, 40.39, 40.88
377, 544, 192, 37, 10, 70, 35.39, 40.37, 41.21
378, 576, 192, 37, 4, 104, 35.30, 39.37, 40.68
379, 608, 192, 37, 3, 115, 35.87, 39.04, 39.95
380, 640, 192, 37, 3, 104, 34.76, 39.76, 39.26
381, 672, 192, 37, 3, 109, 35.57, 39.68, 39.26
382, 704, 192, 37, 3, 138, 35.22, 39.09, 39.98
383, 736, 192, 37, 8, 121, 34.16, 39.61, 39.82
384, 768, 192, 37, 22, 143, 35.31, 40.53, 41.11
385, 800, 192, 37, 3, 170, 34.99, 41.52, 39.76
386, 832, 192, 37, 6, 192, 35.22, 39.86, 39.95
387, 864, 192, 37, 20, 171, 36.00, 39.80, 39.97
388, 896, 192, 0, 21, 0, 34.79, 38.34, 39.97
389, 928, 192, 0, 2, 0, 34.82, 38.80, 40.37
390, 960, 192, 0, 4, 0, 33.69, 38.84, 40.32
391, 992, 192, 0, 4, 0, 32.72, 39.06, 39.43
392, 1024, 192, 0, 3, 0, 33.02, 38.15, 38.29
393, 1056, 192, 0, 19, 0, 32.31, 36.43, 38.30
394, 1088, 192, 0, 2, 0, 33.77, 37.09, 37.60
395, 1120, 192, 0, 4, 0, 32.92, 37.12, 38.54
396, 1152, 192, 37, 11, 174, 34.43, 37.58, 40.59
397, 1184, 192, 37, 3, 138, 34.91, 38.97, 40.53
398, 1216, 192, 0, 3, 0, 34.16, 37.93, 41.03
399, 1248, 192, 0, 4, 0, 33.16, 37.95, 38.23
400, 1280, 192, 0, 2, 0, 33.93, 39.63, 39.70
401, 1312, 192, 0, 2, 0, 34.04, 37.99, 40.19
402, 1344, 192, 37, 11, 1, 35.46, 37.07, 39.04
403, 1376, 192, 0, 2, 0, 34.50, 37.86, 39.87
404, 1408, 192, 0, 2, 0, 33.95, 39.87, 40.14
405, 1440, 192, 0, 4, 0, 33.68, 39.54, 38.88
406, 1472, 192, 0, 1, 0, 33.29, 39.15, 38.45
407, 1504, 192, 0, 2, 0, 34.37, 39.84, 37.55
408, 1536, 192, 37, 18, 23, 34.16, 38.94, 39.49
409, 1568, 192, 0, 2, 0, 33.97, 37.91, 39.71
410, 1600, 192, 0, 1, 0, 33.91, 39.93, 39.73
411, 1632, 192, 0, 1, 0, 34.87, 39.57, 39.83
412, 1664, 192, 0, 2, 0, 34.63, 39.48, 42.36
413, 1696, 192, 0, 1, 0, 35.76, 40.03, 41.63
414, 1728, 192, 0, 2, 0, 34.64, 41.28, 39.95
415, 1760, 192, 0, 4, 0, 36.29, 39.68, 41.12
416, 1792, 192, 0, 1, 0, 34.22, 38.29, 41.70
417, 1824, 192, 0, 5, 0, 31.99, 39.18, 39.10
418, 1856, 192, 0, 11, 0, 35.35, 39.67, 40.87
419, 1888, 192, 0, 1, 0, 32.78, 39.56, 41.92
420, 000, 224, 0, 6, 0, 34.74, 39.61, 42.70
421, 032, 224, 0, 1, 0, 37.88, 41.87, 43.47
422, 064, 224, 0, 1, 0, 39.04, 44.65, 45.23
423, 096, 224, 37, 12, 37, 35.34, 39.27, 39.77
424, 128, 224, 37, 30, 39, 33.67, 41.55, 41.86
425, 160, 224, 0, 20, 0, 34.81, 44.79, 43.00
426, 192, 224, 0, 2, 0, 34.63, 44.38, 44.06
427, 224, 224, 37, 12, 20, 34.56, 40.90, 43.18
