CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 7, 31, 40.85, 46.01, 48.54
1, 032, 000, 37, 4, 10, 39.06, 45.16, 48.38
2, 064, 000, 37, 5, 23, 40.13, 48.65, 46.58
3, 096, 000, 37, 4, 24, 40.08, 46.06, 46.67
4, 128, 000, 37, 4, 19, 40.62, 47.29, 48.20
5, 160, 000, 37, 4, 12, 40.78, 48.30, 48.79
6, 192, 000, 37, 4, 23, 39.99, 46.42, 47.79
7, 224, 000, 37, 4, 9, 38.58, 45.88, 45.22
8, 256, 000, 37, 3, 29, 39.49, 44.79, 45.31
9, 288, 000, 37, 4, 27, 39.57, 45.96, 45.88
10, 320, 000, 37, 4, 22, 40.23, 44.11, 47.71
11, 352, 000, 37, 4, 9, 40.43, 45.95, 47.63
12, 384, 000, 37, 4, 4, 40.14, 47.63, 46.05
13, 416, 000, 37, 3, 13, 41.01, 46.20, 46.96
14, 448, 000, 37, 3, 14, 40.35, 48.47, 45.95
15, 480, 000, 37, 3, 3, 39.31, 47.98, 45.71
16, 512, 000, 37, 4, 14, 40.03, 48.10, 46.55
17, 544, 000, 37, 3, 40, 39.10, 45.11, 42.90
18, 576, 000, 37, 2, 36, 39.15, 45.24, 43.03
19, 608, 000, 37, 3, 22, 40.46, 47.85, 48.06
20, 640, 000, 37, 2, 17, 40.10, 48.20, 46.19
21, 672, 000, 37, 3, 9, 39.18, 47.87, 47.43
22, 704, 000, 37, 3, 11, 40.42, 48.73, 47.12
23, 736, 000, 37, 2, 47, 38.24, 43.08, 44.79
24, 768, 000, 37, 3, 62, 37.39, 45.92, 42.71
25, 800, 000, 37, 3, 35, 37.49, 49.01, 49.52
26, 832, 000, 37, 2, 26, 38.32, 47.88, 49.40
27, 864, 000, 37, 3, 56, 39.46, 44.69, 46.67
28, 896, 000, 37, 2, 15, 40.24, 47.85, 47.96
29, 928, 000, 37, 3, 8, 40.12, 48.08, 48.16
30, 960, 000, 37, 1, 22, 39.15, 48.47, 47.12
31, 992, 000, 37, 1, 13, 40.00, 47.71, 47.53
32, 1024, 000, 37, 2, 40, 39.63, 43.49, 43.73
33, 1056, 000, 37, 1, 30, 38.59, 46.48, 45.64
34, 1088, 000, 37, 2, 33, 39.94, 47.84, 47.60
35, 1120, 000, 37, 1, 17, 39.61, 48.60, 46.66
36, 1152, 000, 37, 2, 17, 38.24, 47.36, 46.92
37, 1184, 000, 37, 1, 83, 36.29, 46.11, 43.53
38, 1216, 000, 37, 2, 40, 35.87, 46.04, 43.49
39, 1248, 000, 37, 2, 16, 39.72, 45.53, 46.55
40, 1280, 000, 37, 2, 84, 38.01, 44.80, 43.77
41, 1312, 000, 37, 1, 27, 38.46, 46.63, 48.41
42, 1344, 000, 37, 3, 27, 39.99, 46.47, 48.20
43, 1376, 000, 37, 2, 62, 39.61, 43.81, 43.14
44, 1408, 000, 37, 1, 58, 37.93, 43.03, 40.31
45, 1440, 000, 37, 2, 65, 38.65, 43.86, 41.98
46, 1472, 000, 37, 1, 13, 38.77, 45.27, 44.48
47, 1504, 000, 37, 2, 46, 38.51, 43.98, 42.51
48, 1536, 000, 37, 3, 27, 39.91, 45.95, 48.16
49, 1568, 000, 37, 3, 19, 39.77, 45.89, 48.05
50, 1600, 000, 37, 1, 24, 40.31, 45.79, 45.98
51, 1632, 000, 37, 1, 12, 40.20, 45.92, 47.84
52, 1664, 000, 37, 1, 11, 39.75, 46.89, 48.54
53, 1696, 000, 37, 1, 17, 39.20, 45.91, 48.03
54, 1728, 000, 37, 2, 31, 37.45, 44.74, 43.34
55, 1760, 000, 37, 1, 51, 38.04, 47.29, 45.94
56, 1792, 000, 37, 1, 28, 40.05, 47.63, 47.33
57, 1824, 000, 37, 1, 13, 39.06, 45.49, 45.54
58, 1856, 000, 37, 1, 23, 38.68, 44.42, 46.06
59, 1888, 000, 37, 1, 24, 39.56, 48.15, 48.93
60, 000, 032, 37, 9, 89, 36.38, 43.40, 42.91
61, 032, 032, 37, 1, 37, 37.67, 44.53, 46.17
62, 064, 032, 37, 2, 18, 39.41, 44.19, 46.17
63, 096, 032, 37, 1, 13, 39.87, 44.54, 47.66
64, 128, 032, 37, 1, 11, 40.40, 46.85, 47.31
65, 160, 032, 37, 2, 12, 40.14, 47.93, 46.98
66, 192, 032, 37, 2, 18, 38.81, 46.85, 45.43
67, 224, 032, 37, 2, 21, 38.18, 44.98, 46.31
68, 256, 032, 37, 2, 25, 37.90, 44.60, 46.72
69, 288, 032, 37, 1, 22, 39.11, 48.39, 44.48
70, 320, 032, 37, 2, 5, 40.60, 45.28, 48.39
71, 352, 032, 37, 2, 5, 40.26, 47.33, 48.77
72, 384, 032, 37, 3, 8, 40.32, 48.69, 48.47
73, 416, 032, 37, 2, 8, 39.27, 46.72, 47.60
74, 448, 032, 37, 2, 6, 39.79, 49.27, 48.29
75, 480, 032, 37, 2, 4, 40.35, 49.49, 47.71
76, 512, 032, 37, 2, 14, 39.74, 49.01, 48.75
77, 544, 032, 37, 2, 18, 38.71, 45.87, 44.12
78, 576, 032, 37, 1, 15, 38.71, 46.01, 43.69
79, 608, 032, 37, 2, 13, 40.05, 46.94, 47.68
80, 640, 032, 37, 2, 16, 41.04, 47.68, 46.31
81, 672, 032, 37, 3, 4, 39.32, 47.77, 49.03
82, 704, 032, 37, 2, 7, 40.77, 48.41, 46.53
83, 736, 032, 37, 2, 17, 39.57, 43.24, 46.00
84, 768, 032, 37, 1, 29, 37.60, 46.84, 49.47
85, 800, 032, 37, 1, 7, 37.65, 48.58, 49.66
86, 832, 032, 37, 2, 4, 38.11, 48.15, 50.28
87, 864, 032, 37, 1, 6, 39.07, 44.59, 47.18
88, 896, 032, 37, 3, 11, 38.97, 48.30, 47.40
89, 928, 032, 37, 1, 12, 39.44, 49.18, 47.19
90, 960, 032, 37, 1, 21, 39.07, 48.20, 47.62
91, 992, 032, 37, 2, 4, 38.21, 47.08, 47.27
92, 1024, 032, 37, 2, 22, 38.61, 43.42, 43.30
93, 1056, 032, 37, 1, 26, 39.25, 46.20, 47.15
94, 1088, 032, 37, 1, 7, 38.55, 46.47, 46.39
95, 1120, 032, 37, 1, 21, 39.37, 47.46, 46.27
96, 1152, 032, 37, 2, 15, 38.18, 47.20, 45.79
97, 1184, 032, 37, 2, 12, 38.44, 47.87, 47.11
98, 1216, 032, 37, 1, 48, 35.58, 45.18, 44.84
99, 1248, 032, 37, 1, 53, 36.47, 45.15, 42.07
100, 1280, 032, 37, 2, 11, 37.07, 43.46, 45.07
101, 1312, 032, 37, 1, 12, 38.32, 48.05, 45.89
102, 1344, 032, 37, 1, 9, 38.64, 48.50, 45.84
103, 1376, 032, 37, 1, 33, 38.29, 41.69, 40.76
104, 1408, 032, 37, 1, 51, 37.61, 43.28, 41.04
105, 1440, 032, 37, 3, 19, 39.97, 47.66, 49.43
106, 1472, 032, 37, 2, 8, 39.67, 47.04, 46.80
107, 1504, 032, 37, 2, 14, 39.81, 43.42, 43.10
108, 1536, 032, 37, 2, 11, 40.22, 47.63, 48.61
109, 1568, 032, 37, 2, 5, 40.80, 48.83, 49.20
110, 1600, 032, 37, 2, 4, 40.69, 47.77, 48.91
111, 1632, 032, 37, 2, 7, 40.00, 47.73, 49.36
112, 1664, 032, 37, 2, 13, 40.07, 47.12, 49.86
113, 1696, 032, 37, 2, 11, 40.15, 48.52, 48.48
114, 1728, 032, 37, 1, 15, 38.68, 44.60, 42.78
115, 1760, 032, 37, 1, 18, 39.53, 46.80, 45.60
116, 1792, 032, 37, 2, 18, 39.70, 48.61, 46.23
117, 1824, 032, 37, 1, 4, 39.99, 47.38, 45.65
118, 1856, 032, 37, 2, 14, 40.68, 45.28, 47.87
119, 1888, 032, 37, 2, 9, 40.98, 47.27, 45.09
120, 000, 064, 37, 19, 327, 32.78, 38.83, 36.33
121, 032, 064, 37, 1, 427, 32.24, 39.07, 36.23
122, 064, 064, 37, 25, 248, 33.95, 40.16, 35.01
123, 096, 064, 37, 1, 151, 34.61, 41.25, 35.91
124, 128, 064, 37, 1, 142, 35.27, 40.51, 36.70
125, 160, 064, 37, 1, 279, 34.37, 41.11, 38.22
126, 192, 064, 37, 1, 292, 33.21, 39.74, 39.27
127, 224, 064, 37, 1, 217, 32.95, 40.23, 38.06
128, 256, 064, 37, 1, 177, 33.62, 40.62, 38.69
129, 288, 064, 37, 21, 125, 34.67, 39.60, 40.60
130, 320, 064, 37, 8, 136, 34.73, 39.62, 41.87
131, 352, 064, 37, 7, 107, 35.04, 39.54, 41.44
132, 384, 064, 37, 15, 115, 34.78, 40.08, 40.56
133, 416, 064, 37, 8, 82, 34.77, 38.39, 38.13
134, 448, 064, 37, 7, 120, 35.30, 43.19, 39.20
135, 480, 064, 37, 7, 80, 35.76, 39.82, 37.10
136, 512, 064, 37, 8, 64, 36.23, 39.84, 42.14
137, 544, 064, 37, 21, 41, 35.52, 40.58, 39.59
138, 576, 064, 37, 5, 93, 36.20, 44.41, 43.77
139, 608, 064, 37, 2, 18, 39.22, 47.13, 46.91
140, 640, 064, 37, 2, 6, 39.98, 47.01, 47.22
141, 672, 064, 37, 3, 2, 39.31, 47.88, 49.05
142, 704, 064, 37, 2, 14, 39.85, 47.33, 46.14
143, 736, 064, 37, 2, 6, 38.92, 43.84, 45.38
144, 768, 064, 37, 1, 6, 37.40, 46.65, 49.93
145, 800, 064, 37, 1, 8, 37.69, 47.60, 49.14
146, 832, 064, 37, 3, 30, 38.32, 46.34, 46.54
147, 864, 064, 37, 20, 65, 35.89, 42.46, 43.17
148, 896, 064, 37, 7, 105, 35.24, 43.59, 40.66
149, 928, 064, 37, 6, 70, 35.21, 40.82, 40.55
150, 960, 064, 37, 6, 79, 33.98, 39.00, 39.25
151, 992, 064, 37, 13, 145, 33.49, 40.59, 37.57
152, 1024, 064, 37, 35, 190, 32.66, 37.57, 36.20
153, 1056, 064, 37, 10, 254, 32.17, 37.27, 36.47
154, 1088, 064, 37, 1, 98, 33.95, 36.70, 37.16
155, 1120, 064, 37, 2, 204, 34.41, 36.97, 39.57
156, 1152, 064, 37, 2, 225, 33.62, 38.28, 38.21
157, 1184, 064, 37, 2, 267, 34.31, 37.15, 37.49
158, 1216, 064, 37, 10, 121, 34.49, 37.61, 37.84
159, 1248, 064, 37, 6, 117, 35.37, 38.25, 38.22
160, 1280, 064, 37, 32, 208, 33.87, 38.66, 38.35
161, 1312, 064, 37, 18, 47, 36.36, 42.58, 41.35
162, 1344, 064, 37, 4, 25, 38.16, 46.82, 45.31
163, 1376, 064, 37, 2, 48, 36.90, 42.50, 41.06
164, 1408, 064, 37, 1, 47, 35.68, 43.11, 44.72
165, 1440, 064, 37, 2, 16, 37.24, 46.15, 44.66
166, 1472, 064, 37, 1, 9, 36.33, 45.15, 45.72
167, 1504, 064, 37, 2, 7, 37.41, 43.51, 42.54
168, 1536, 064, 37, 2, 7, 38.03, 47.85, 48.11
169, 1568, 064, 37, 2, 3, 37.64, 48.89, 48.63
170, 1600, 064, 37, 2, 6, 37.79, 47.05, 48.22
171, 1632, 064, 37, 3, 3, 38.39, 47.53, 48.39
172, 1664, 064, 37, 2, 5, 40.13, 49.54, 48.45
173, 1696, 064, 37, 3, 16, 40.27, 48.71, 48.87
174, 1728, 064, 37, 2, 21, 38.83, 44.04, 43.13
175, 1760, 064, 37, 1, 9, 39.11, 46.99, 47.16
176, 1792, 064, 37, 2, 11, 39.41, 48.75, 46.87
177, 1824, 064, 37, 2, 28, 37.73, 46.76, 46.90
178, 1856, 064, 37, 2, 32, 37.46, 46.43, 47.90
179, 1888, 064, 37, 2, 35, 37.73, 47.37, 45.24
180, 000, 096, 37, 18, 117, 34.21, 42.11, 39.03
181, 032, 096, 37, 1, 115, 34.20, 42.54, 39.42
182, 064, 096, 37, 23, 110, 34.79, 43.08, 40.68
183, 096, 096, 37, 1, 114, 34.64, 40.68, 38.80
184, 128, 096, 37, 1, 129, 34.20, 41.09, 39.97
185, 160, 096, 37, 2, 144, 34.62, 41.65, 40.57
186, 192, 096, 37, 1, 106, 34.04, 41.21, 38.49
187, 224, 096, 37, 1, 176, 33.48, 41.29, 39.18
188, 256, 096, 37, 2, 191, 33.03, 38.82, 36.81
189, 288, 096, 37, 3, 186, 34.14, 39.66, 42.17
190, 320, 096, 37, 2, 126, 34.44, 39.00, 38.02
191, 352, 096, 37, 3, 120, 34.35, 39.42, 38.53
192, 384, 096, 37, 3, 108, 34.70, 39.91, 37.15
193, 416, 096, 37, 3, 131, 35.62, 38.99, 37.40
194, 448, 096, 37, 2, 147, 34.94, 38.36, 37.77
195, 480, 096, 37, 2, 194, 33.85, 37.06, 37.33
196, 512, 096, 37, 2, 227, 33.68, 38.02, 37.28
197, 544, 096, 37, 2, 242, 32.25, 37.60, 38.44
198, 576, 096, 37, 2, 232, 32.28, 36.51, 36.61
199, 608, 096, 37, 1, 225, 33.80, 37.14, 37.99
200, 640, 096, 37, 1, 224, 34.47, 38.19, 37.76
201, 672, 096, 37, 1, 151, 34.06, 38.65, 37.40
202, 704, 096, 37, 1, 157, 32.98, 38.94, 38.82
203, 736, 096, 37, 2, 213, 33.79, 36.59, 37.01
204, 768, 096, 37, 12, 281, 32.08, 37.08, 36.53
205, 800, 096, 37, 12, 225, 32.96, 37.91, 36.51
206, 832, 096, 37, 1, 310, 33.97, 37.22, 36.76
207, 864, 096, 37, 2, 183, 33.40, 37.51, 36.15
208, 896, 096, 37, 2, 82, 34.83, 38.76, 37.16
209, 928, 096, 37, 2, 139, 34.98, 38.15, 37.12
210, 960, 096, 37, 2, 75, 34.74, 39.61, 40.36
211, 992, 096, 37, 1, 128, 34.59, 38.25, 37.46
212, 1024, 096, 37, 45, 162, 34.51, 36.98, 37.27
213, 1056, 096, 37, 2, 185, 34.39, 38.21, 37.38
214, 1088, 096, 37, 2, 192, 34.21, 38.55, 36.48
215, 1120, 096, 37, 1, 180, 34.19, 38.86, 38.29
216, 1152, 096, 37, 1, 152, 33.77, 37.47, 36.34
217, 1184, 096, 37, 1, 113, 34.55, 37.74, 37.58
218, 1216, 096, 37, 2, 124, 35.22, 38.10, 42.96
219, 1248, 096, 37, 2, 123, 33.63, 37.20, 37.82
220, 1280, 096, 37, 2, 179, 33.83, 36.75, 38.88
221, 1312, 096, 37, 61, 195, 32.02, 37.27, 36.24
