CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
51, 1344, 064, 0, 5, 0, 35.98, 44.55, 41.68
52, 1408, 064, 0, 17, 0, 34.30, 40.98, 41.49
53, 1472, 064, 37, 23, 0, 34.37, 39.91, 41.07
54, 1536, 064, 0, 7, 0, 34.72, 43.04, 40.53
55, 1600, 064, 0, 26, 0, 33.52, 41.17, 38.58
56, 1664, 064, 0, 12, 0, 34.08, 41.83, 38.43
57, 1728, 064, 37, 45, 1, 32.86, 41.26, 39.49
58, 1792, 064, 0, 3, 0, 34.30, 40.08, 39.09
59, 1856, 064, 0, 2, 0, 33.89, 41.68, 39.17
60, 000, 128, 0, 16, 0, 35.02, 38.81, 41.82
61, 064, 128, 0, 16, 0, 35.08, 38.22, 40.67
62, 128, 128, 0, 9, 0, 37.54, 40.42, 42.95
63, 192, 128, 0, 8, 0, 38.66, 42.87, 42.89
64, 256, 128, 0, 11, 0, 33.89, 39.36, 37.85
65, 320, 128, 0, 6, 0, 34.49, 39.01, 38.12
66, 384, 128, 0, 5, 0, 33.85, 38.08, 38.35
67, 448, 128, 0, 3, 0, 33.92, 40.26, 39.52
68, 512, 128, 0, 4, 0, 33.83, 39.50, 38.31
69, 576, 128, 0, 2, 0, 33.15, 39.79, 36.76
70, 640, 128, 37, 31, 0, 32.19, 37.49, 36.77
71, 704, 128, 0, 4, 0, 33.05, 39.07, 38.42
72, 768, 128, 0, 7, 0, 33.58, 39.67, 38.99
73, 832, 128, 0, 3, 0, 33.66, 39.04, 39.35
74, 896, 128, 37, 29, 0, 32.42, 38.30, 38.71
75, 960, 128, 0, 7, 0, 34.15, 38.11, 39.57
76, 1024, 128, 0, 5, 0, 35.12, 38.82, 39.04
77, 1088, 128, 0, 4, 0, 35.07, 37.77, 38.17
78, 1152, 128, 0, 5, 0, 35.07, 37.86, 37.90
79, 1216, 128, 37, 22, 0, 33.93, 37.72, 38.01
80, 1280, 128, 0, 6, 0, 35.36, 38.53, 40.43
81, 1344, 128, 0, 5, 0, 35.36, 38.54, 39.80
82, 1408, 128, 0, 4, 0, 33.26, 37.82, 37.30
83, 1472, 128, 0, 3, 0, 34.69, 38.55, 38.29
84, 1536, 128, 0, 3, 0, 35.31, 39.57, 39.46
85, 1600, 128, 0, 8, 0, 37.07, 42.09, 43.09
86, 1664, 128, 0, 4, 0, 37.82, 41.85, 43.53
87, 1728, 128, 0, 4, 0, 38.02, 42.68, 41.98
88, 1792, 128, 0, 4, 0, 38.50, 41.86, 41.11
89, 1856, 128, 0, 5, 0, 38.21, 40.38, 42.71
90, 000, 192, 0, 7, 0, 37.79, 42.54, 46.79
91, 064, 192, 0, 7, 0, 37.77, 41.94, 45.55
92, 128, 192, 0, 4, 0, 36.20, 39.61, 42.43
93, 192, 192, 0, 4, 0, 33.78, 37.06, 37.95
94, 256, 192, 0, 4, 0, 35.83, 38.98, 41.15
95, 320, 192, 0, 5, 0, 35.77, 38.80, 41.03
96, 384, 192, 0, 5, 0, 35.48, 37.97, 40.81
97, 448, 192, 0, 3, 0, 35.39, 37.72, 40.49
98, 512, 192, 0, 3, 0, 34.62, 38.73, 41.06
99, 576, 192, 0, 5, 0, 35.49, 38.71, 40.30
100, 640, 192, 0, 2, 0, 34.57, 37.98, 40.07
101, 704, 192, 0, 2, 0, 34.50, 38.67, 39.23
102, 768, 192, 0, 7, 0, 34.80, 38.56, 39.43
103, 832, 192, 0, 5, 0, 35.62, 40.05, 41.25
104, 896, 192, 0, 4, 0, 34.84, 39.82, 41.04
105, 960, 192, 0, 6, 0, 36.08, 41.94, 40.67
106, 1024, 192, 0, 4, 0, 36.45, 41.76, 40.60
107, 1088, 192, 0, 3, 0, 36.16, 40.87, 40.34
108, 1152, 192, 0, 5, 0, 35.05, 41.19, 40.44
109, 1216, 192, 0, 3, 0, 36.28, 40.78, 40.48
110, 1280, 192, 0, 5, 0, 36.39, 40.81, 40.76
111, 1344, 192, 0, 3, 0, 35.99, 40.12, 40.83
112, 1408, 192, 0, 5, 0, 36.48, 40.46, 41.62
113, 1472, 192, 0, 3, 0, 33.68, 39.29, 39.66
114, 1536, 192, 0, 5, 0, 36.08, 40.52, 40.44
115, 1600, 192, 0, 2, 0, 36.07, 40.53, 43.49
116, 1664, 192, 37, 28, 0, 34.37, 40.59, 41.02
117, 1728, 192, 0, 2, 0, 33.98, 38.15, 39.29
118, 1792, 192, 0, 8, 0, 35.09, 40.01, 39.13
119, 1856, 192, 0, 7, 0, 35.05, 38.49, 39.59
120, 000, 256, 0, 6, 0, 35.90, 41.96, 46.98
121, 064, 256, 0, 6, 0, 37.90, 40.18, 43.31
122, 128, 256, 0, 5, 0, 36.73, 41.86, 46.87
123, 192, 256, 0, 4, 0, 37.21, 42.81, 44.78
124, 256, 256, 0, 4, 0, 36.52, 43.91, 45.74
125, 320, 256, 37, 76, 0, 35.17, 43.11, 43.70
126, 384, 256, 37, 83, 11, 35.59, 41.41, 42.14
127, 448, 256, 0, 30, 0, 33.77, 40.63, 43.30
128, 512, 256, 37, 104, 1, 33.53, 41.40, 43.28
129, 576, 256, 37, 99, 18, 32.93, 39.97, 40.81
130, 640, 256, 37, 62, 0, 32.43, 39.86, 42.10
131, 704, 256, 0, 5, 0, 33.98, 43.17, 44.72
132, 768, 256, 0, 5, 0, 33.79, 41.53, 43.44
133, 832, 256, 0, 6, 0, 35.04, 42.19, 44.79
134, 896, 256, 0, 6, 0, 35.34, 44.28, 45.69
135, 960, 256, 0, 4, 0, 36.92, 45.76, 47.20
136, 1024, 256, 0, 5, 0, 36.43, 45.87, 46.48
137, 1088, 256, 0, 5, 0, 36.22, 46.02, 46.77
138, 1152, 256, 0, 3, 0, 36.32, 45.31, 44.85
139, 1216, 256, 0, 2, 0, 35.84, 45.75, 44.72
140, 1280, 256, 0, 3, 0, 36.57, 46.46, 46.94
141, 1344, 256, 0, 1, 0, 36.03, 45.95, 46.35
142, 1408, 256, 0, 2, 0, 36.13, 45.06, 45.22
143, 1472, 256, 0, 6, 0, 34.77, 41.95, 43.00
144, 1536, 256, 0, 2, 0, 35.53, 43.88, 44.93
145, 1600, 256, 0, 1, 0, 35.53, 44.96, 44.38
146, 1664, 256, 0, 7, 0, 35.56, 42.99, 43.27
147, 1728, 256, 0, 5, 0, 31.56, 37.21, 36.42
148, 1792, 256, 0, 4, 0, 34.38, 41.21, 40.26
149, 1856, 256, 0, 5, 0, 36.39, 44.40, 44.53
150, 000, 320, 0, 7, 0, 36.43, 42.29, 42.35
151, 064, 320, 0, 5, 0, 36.04, 40.74, 43.13
152, 128, 320, 0, 4, 0, 35.14, 41.56, 45.62
153, 192, 320, 0, 5, 0, 35.94, 41.62, 45.95
154, 256, 320, 0, 4, 0, 36.32, 42.94, 46.05
155, 320, 320, 37, 89, 5, 33.49, 40.93, 43.12
156, 384, 320, 0, 17, 0, 37.11, 43.02, 43.29
157, 448, 320, 37, 61, 8, 33.84, 40.55, 40.98
158, 512, 320, 37, 185, 144, 31.86, 38.92, 39.39
159, 576, 320, 0, 20, 0, 32.67, 38.29, 38.05
160, 640, 320, 37, 55, 26, 31.49, 37.63, 38.31
161, 704, 320, 0, 5, 0, 32.52, 38.26, 40.52
162, 768, 320, 0, 7, 0, 34.21, 40.16, 39.71
163, 832, 320, 0, 5, 0, 34.40, 41.35, 41.25
164, 896, 320, 37, 112, 183, 32.75, 40.28, 41.19
165, 960, 320, 37, 106, 26, 31.79, 37.70, 38.83
166, 1024, 320, 37, 26, 5, 35.45, 41.34, 43.15
167, 1088, 320, 0, 7, 0, 36.05, 45.03, 45.21
168, 1152, 320, 0, 6, 0, 35.76, 45.03, 43.74
169, 1216, 320, 0, 5, 0, 35.12, 45.02, 42.67
170, 1280, 320, 0, 4, 0, 35.98, 45.71, 43.00
171, 1344, 320, 0, 4, 0, 35.99, 45.61, 44.56
172, 1408, 320, 37, 32, 0, 34.52, 42.48, 43.81
173, 1472, 320, 37, 48, 58, 32.40, 39.16, 40.35
174, 1536, 320, 0, 12, 0, 35.43, 39.32, 41.45
175, 1600, 320, 0, 6, 0, 35.17, 39.74, 41.23
176, 1664, 320, 0, 3, 0, 34.61, 41.56, 41.60
177, 1728, 320, 0, 6, 0, 34.51, 40.09, 41.38
178, 1792, 320, 0, 6, 0, 36.44, 41.52, 42.43
179, 1856, 320, 0, 5, 0, 35.82, 42.10, 41.26
180, 000, 384, 0, 8, 0, 36.78, 42.63, 45.80
181, 064, 384, 37, 39, 8, 38.26, 42.07, 46.27
182, 128, 384, 37, 49, 0, 36.61, 40.26, 44.16
183, 192, 384, 37, 135, 93, 34.62, 40.21, 36.44
184, 256, 384, 37, 114, 15, 33.44, 40.55, 37.14
185, 320, 384, 37, 79, 27, 31.86, 39.13, 34.18
186, 384, 384, 37, 34, 0, 33.55, 41.14, 39.04
187, 448, 384, 37, 200, 400, 31.53, 36.25, 37.07
188, 512, 384, 37, 72, 0, 33.23, 41.25, 38.77
189, 576, 384, 37, 162, 67, 32.35, 39.20, 39.34
190, 640, 384, 37, 63, 10, 33.23, 41.26, 41.18
191, 704, 384, 0, 7, 0, 33.33, 40.69, 42.16
192, 768, 384, 0, 8, 0, 34.79, 45.04, 44.80
193, 832, 384, 37, 35, 0, 34.31, 44.13, 43.84
194, 896, 384, 37, 98, 213, 32.97, 38.46, 35.66
195, 960, 384, 37, 64, 22, 32.47, 39.30, 36.95
196, 1024, 384, 0, 21, 0, 35.94, 43.23, 43.92
197, 1088, 384, 0, 6, 0, 36.70, 46.13, 46.29
198, 1152, 384, 0, 4, 0, 36.39, 46.95, 45.97
199, 1216, 384, 0, 4, 0, 36.15, 46.35, 44.99
200, 1280, 384, 0, 7, 0, 36.61, 47.54, 44.55
201, 1344, 384, 0, 5, 0, 36.08, 48.14, 46.32
202, 1408, 384, 37, 39, 1, 32.46, 38.85, 40.21
203, 1472, 384, 0, 33, 0, 31.84, 38.35, 37.94
204, 1536, 384, 0, 5, 0, 35.95, 44.17, 44.72
205, 1600, 384, 0, 3, 0, 35.57, 44.46, 46.38
206, 1664, 384, 0, 6, 0, 34.34, 39.64, 41.94
207, 1728, 384, 37, 32, 79, 34.45, 37.55, 40.39
208, 1792, 384, 37, 146, 170, 33.05, 37.59, 39.98
209, 1856, 384, 0, 6, 0, 33.65, 38.93, 40.12
210, 000, 448, 0, 9, 0, 36.74, 42.06, 47.12
211, 064, 448, 37, 166, 68, 35.10, 40.81, 44.76
212, 128, 448, 37, 35, 49, 34.85, 41.94, 36.51
213, 192, 448, 37, 95, 7, 32.58, 40.11, 32.32
214, 256, 448, 0, 35, 0, 33.55, 43.90, 36.82
215, 320, 448, 0, 6, 0, 35.03, 44.94, 41.54
216, 384, 448, 37, 73, 36, 32.44, 39.46, 35.41
217, 448, 448, 37, 210, 239, 31.38, 37.32, 36.28
218, 512, 448, 37, 95, 20, 30.22, 37.43, 37.08
219, 576, 448, 37, 102, 108, 32.12, 37.14, 38.46
220, 640, 448, 37, 80, 11, 32.66, 40.84, 39.40
221, 704, 448, 0, 7, 0, 34.30, 44.61, 42.41
222, 768, 448, 0, 7, 0, 35.52, 44.60, 47.22
223, 832, 448, 37, 53, 18, 34.18, 44.19, 44.96
224, 896, 448, 37, 118, 149, 31.60, 37.52, 34.67
225, 960, 448, 0, 23, 0, 32.26, 40.80, 39.28
226, 1024, 448, 0, 41, 0, 34.70, 46.40, 45.45
227, 1088, 448, 0, 8, 0, 35.04, 46.39, 46.18
228, 1152, 448, 0, 5, 0, 35.47, 48.06, 48.41
229, 1216, 448, 0, 4, 0, 36.13, 46.21, 47.11
230, 1280, 448, 0, 4, 0, 36.80, 47.28, 47.60
231, 1344, 448, 37, 26, 0, 34.74, 42.85, 43.08
232, 1408, 448, 37, 128, 0, 29.54, 33.08, 35.21
233, 1472, 448, 37, 40, 0, 31.98, 39.00, 38.44
234, 1536, 448, 0, 8, 0, 35.52, 44.71, 45.81
235, 1600, 448, 0, 4, 0, 35.61, 43.92, 46.30
236, 1664, 448, 0, 7, 0, 32.16, 36.15, 37.49
237, 1728, 448, 37, 115, 116, 31.50, 34.46, 35.21
238, 1792, 448, 37, 204, 312, 30.03, 36.41, 35.70
239, 1856, 448, 37, 137, 234, 32.47, 37.60, 34.77
240, 000, 512, 37, 106, 63, 35.68, 40.91, 45.43
241, 064, 512, 37, 107, 118, 34.76, 39.84, 35.87
242, 128, 512, 0, 12, 0, 31.62, 37.31, 33.88
243, 192, 512, 0, 8, 0, 32.76, 41.97, 38.46
244, 256, 512, 37, 76, 23, 32.59, 41.38, 36.69
245, 320, 512, 37, 124, 0, 33.78, 41.48, 36.22
246, 384, 512, 37, 68, 0, 37.78, 45.48, 45.94
247, 448, 512, 37, 169, 378, 31.52, 38.23, 36.92
248, 512, 512, 37, 157, 65, 29.55, 35.64, 35.61
249, 576, 512, 37, 184, 65, 31.64, 35.57, 36.79
250, 640, 512, 37, 99, 49, 33.58, 40.83, 40.17
251, 704, 512, 0, 9, 0, 34.13, 45.00, 42.93
252, 768, 512, 0, 7, 0, 35.46, 45.39, 46.17
253, 832, 512, 37, 42, 10, 34.55, 43.89, 45.09
254, 896, 512, 37, 92, 160, 31.85, 37.59, 35.30
255, 960, 512, 37, 95, 0, 32.37, 39.08, 36.91
256, 1024, 512, 0, 14, 0, 35.10, 45.23, 44.54
257, 1088, 512, 0, 30, 0, 35.70, 45.54, 47.02
258, 1152, 512, 0, 6, 0, 36.67, 46.97, 48.31
259, 1216, 512, 0, 5, 0, 36.34, 46.71, 47.83
260, 1280, 512, 0, 4, 0, 36.70, 47.76, 48.13
261, 1344, 512, 0, 22, 0, 34.14, 39.39, 39.81
262, 1408, 512, 37, 77, 0, 30.89, 36.29, 36.96
263, 1472, 512, 0, 44, 0, 33.01, 39.68, 38.52
264, 1536, 512, 0, 8, 0, 36.45, 45.90, 45.02
265, 1600, 512, 0, 6, 0, 35.74, 43.66, 46.47
266, 1664, 512, 0, 4, 0, 38.20, 41.48, 44.19
267, 1728, 512, 37, 44, 0, 33.67, 41.34, 34.88
268, 1792, 512, 37, 122, 35, 28.83, 36.33, 31.03
269, 1856, 512, 37, 197, 201, 32.92, 39.35, 33.52
270, 000, 576, 37, 87, 193, 36.65, 39.40, 42.10
271, 064, 576, 37, 131, 244, 33.07, 38.82, 37.60
272, 128, 576, 37, 141, 35, 30.30, 41.73, 39.67
273, 192, 576, 37, 128, 0, 30.87, 40.79, 39.70
274, 256, 576, 37, 151, 147, 31.73, 38.67, 37.21
275, 320, 576, 37, 178, 339, 32.75, 35.81, 34.79
276, 384, 576, 37, 142, 122, 35.34, 40.58, 40.30
277, 448, 576, 37, 265, 355, 31.11, 40.08, 36.79
278, 512, 576, 37, 248, 681, 29.83, 37.40, 34.50
279, 576, 576, 37, 187, 99, 30.73, 38.91, 36.87
280, 640, 576, 37, 151, 126, 31.10, 38.48, 38.19
281, 704, 576, 37, 131, 143, 32.17, 39.14, 38.73
282, 768, 576, 37, 45, 135, 33.19, 38.62, 37.92
283, 832, 576, 37, 40, 30, 33.59, 38.68, 38.25
284, 896, 576, 37, 171, 61, 32.01, 37.00, 34.10
285, 960, 576, 37, 41, 58, 32.03, 38.73, 37.31
286, 1024, 576, 37, 90, 277, 33.15, 37.93, 37.12
287, 1088, 576, 0, 31, 0, 35.36, 42.77, 46.81
288, 1152, 576, 0, 26, 0, 35.74, 41.73, 45.11
289, 1216, 576, 0, 8, 0, 36.02, 45.21, 48.27
290, 1280, 576, 0, 6, 0, 35.57, 45.01, 46.48
291, 1344, 576, 37, 51, 0, 32.61, 38.90, 39.07
292, 1408, 576, 37, 114, 18, 28.55, 34.45, 35.00
293, 1472, 576, 37, 88, 37, 30.66, 36.78, 36.99
294, 1536, 576, 0, 7, 0, 35.81, 44.25, 45.01
295, 1600, 576, 0, 4, 0, 35.68, 43.67, 45.89
296, 1664, 576, 0, 2, 0, 35.00, 39.05, 40.05
297, 1728, 576, 37, 52, 0, 34.09, 39.83, 39.74
298, 1792, 576, 37, 218, 438, 31.05, 38.14, 32.03
299, 1856, 576, 37, 165, 143, 32.33, 38.58, 33.80
300, 000, 640, 37, 107, 309, 34.50, 41.33, 37.30
301, 064, 640, 37, 66, 0, 31.85, 42.06, 39.05
302, 128, 640, 37, 138, 9, 30.44, 40.01, 36.04
303, 192, 640, 37, 124, 223, 31.06, 39.77, 35.15
304, 256, 640, 37, 192, 244, 31.45, 38.55, 34.83
305, 320, 640, 0, 24, 0, 33.52, 44.79, 45.84
306, 384, 640, 37, 157, 180, 33.77, 41.79, 42.44
307, 448, 640, 37, 128, 420, 33.60, 42.37, 39.45
308, 512, 640, 37, 152, 187, 33.18, 40.11, 37.30
309, 576, 640, 37, 116, 132, 32.42, 41.28, 40.30
310, 640, 640, 37, 166, 392, 31.52, 39.28, 38.02
311, 704, 640, 37, 98, 145, 32.13, 37.40, 33.92
312, 768, 640, 37, 33, 18, 29.57, 34.34, 35.41
313, 832, 640, 0, 9, 0, 30.43, 35.85, 35.64
314, 896, 640, 37, 217, 329, 31.95, 37.21, 35.13
315, 960, 640, 37, 292, 803, 30.59, 36.56, 33.88
316, 1024, 640, 37, 71, 47, 32.19, 37.45, 38.35
317, 1088, 640, 0, 14, 0, 36.37, 45.49, 44.85
318, 1152, 640, 0, 18, 0, 36.26, 44.46, 47.03
319, 1216, 640, 0, 25, 0, 35.57, 45.35, 45.53
320, 1280, 640, 0, 10, 0, 35.48, 44.17, 44.69
321, 1344, 640, 37, 31, 0, 33.17, 40.17, 39.73
322, 1408, 640, 37, 145, 22, 29.84, 37.09, 38.18
323, 1472, 640, 37, 313, 413, 28.81, 34.33, 33.92
324, 1536, 640, 0, 15, 0, 36.30, 45.14, 46.04
325, 1600, 640, 0, 7, 0, 35.78, 44.52, 45.70
326, 1664, 640, 0, 6, 0, 34.44, 41.97, 41.85
327, 1728, 640, 37, 40, 33, 35.55, 41.90, 44.01
328, 1792, 640, 37, 144, 380, 31.93, 37.99, 35.62
329, 1856, 640, 37, 81, 3, 30.09, 39.21, 35.15
330, 000, 704, 37, 58, 34, 33.61, 40.71, 39.67
331, 064, 704, 37, 168, 15, 33.04, 41.30, 38.18
332, 128, 704, 37, 101, 27, 31.94, 39.76, 34.90
333, 192, 704, 37, 95, 60, 32.44, 38.01, 33.50
334, 256, 704, 37, 36, 21, 35.25, 40.53, 40.86
335, 320, 704, 0, 6, 0, 35.45, 40.14, 42.44
336, 384, 704, 37, 281, 673, 30.63, 35.87, 35.31
337, 448, 704, 37, 265, 962, 31.31, 37.64, 36.06
338, 512, 704, 37, 117, 582, 32.97, 36.79, 36.99
339, 576, 704, 37, 111, 534, 32.47, 38.04, 37.41
340, 640, 704, 37, 190, 459, 32.66, 37.86, 37.99
341, 704, 704, 37, 115, 92, 31.80, 36.23, 35.33
342, 768, 704, 37, 45, 61, 30.68, 36.81, 37.89
343, 832, 704, 37, 77, 245, 30.56, 37.00, 38.47
344, 896, 704, 37, 211, 355, 31.23, 36.98, 37.62
345, 960, 704, 37, 180, 101, 30.72, 35.84, 37.86
346, 1024, 704, 0, 37, 0, 32.36, 36.55, 38.93
347, 1088, 704, 0, 7, 0, 36.75, 40.24, 44.51
348, 1152, 704, 0, 21, 0, 36.63, 40.82, 43.88
349, 1216, 704, 0, 8, 0, 35.00, 42.44, 42.81
350, 1280, 704, 0, 6, 0, 36.69, 43.79, 45.71
351, 1344, 704, 0, 22, 0, 36.11, 44.06, 45.52
352, 1408, 704, 37, 214, 21, 30.22, 38.19, 37.57
353, 1472, 704, 37, 282, 22, 27.97, 33.53, 32.86
354, 1536, 704, 0, 12, 0, 35.45, 41.30, 43.21
355, 1600, 704, 0, 24, 0, 34.15, 41.76, 42.94
356, 1664, 704, 37, 35, 0, 31.49, 36.91, 37.69
357, 1728, 704, 0, 8, 0, 33.27, 38.94, 40.72
358, 1792, 704, 37, 174, 119, 30.73, 37.48, 33.68
359, 1856, 704, 37, 173, 64, 30.24, 37.54, 31.25
360, 000, 768, 37, 82, 40, 33.45, 40.76, 40.48
361, 064, 768, 37, 77, 107, 33.54, 40.91, 38.64
362, 128, 768, 37, 137, 14, 32.54, 40.24, 35.17
363, 192, 768, 37, 100, 117, 33.08, 38.54, 33.85
364, 256, 768, 0, 8, 0, 37.54, 42.45, 46.17
365, 320, 768, 37, 57, 3, 35.85, 41.59, 43.65
366, 384, 768, 37, 182, 340, 29.32, 37.57, 35.89
367, 448, 768, 37, 410, 758, 28.58, 34.16, 32.59
368, 512, 768, 37, 80, 171, 33.57, 39.89, 38.16
369, 576, 768, 37, 63, 119, 34.55, 40.72, 37.07
370, 640, 768, 37, 97, 40, 30.79, 39.11, 38.87
371, 704, 768, 37, 47, 0, 32.37, 38.64, 39.29
372, 768, 768, 0, 10, 0, 34.81, 39.94, 39.54
373, 832, 768, 0, 8, 0, 34.33, 38.97, 39.29
374, 896, 768, 37, 59, 1, 34.66, 39.88, 39.69
375, 960, 768, 0, 11, 0, 35.49, 38.85, 41.24
376, 1024, 768, 0, 6, 0, 35.48, 39.97, 40.81
377, 1088, 768, 0, 4, 0, 36.66, 41.58, 41.80
378, 1152, 768, 0, 9, 0, 36.58, 42.07, 42.56
379, 1216, 768, 0, 7, 0, 36.69, 43.69, 42.27
380, 1280, 768, 0, 4, 0, 37.03, 42.39, 42.44
381, 1344, 768, 0, 8, 0, 36.12, 44.07, 43.28
382, 1408, 768, 37, 174, 153, 30.52, 37.78, 38.20
383, 1472, 768, 37, 49, 0, 33.54, 42.49, 41.02
384, 1536, 768, 0, 7, 0, 37.10, 45.26, 43.85
385, 1600, 768, 0, 6, 0, 36.86, 44.17, 42.53
386, 1664, 768, 0, 8, 0, 35.71, 42.21, 40.84
387, 1728, 768, 0, 6, 0, 36.34, 42.68, 43.30
388, 1792, 768, 37, 53, 0, 33.62, 40.33, 41.09
389, 1856, 768, 37, 102, 38, 31.60, 38.41, 38.70
390, 000, 832, 37, 91, 0, 32.70, 40.08, 36.30
391, 064, 832, 37, 137, 101, 32.74, 41.68, 39.15
392, 128, 832, 37, 68, 1, 32.16, 41.40, 33.54
393, 192, 832, 37, 97, 108, 33.56, 38.07, 37.23
394, 256, 832, 0, 7, 0, 37.85, 43.14, 40.51
395, 320, 832, 37, 119, 84, 32.15, 38.09, 35.99
396, 384, 832, 37, 135, 60, 34.28, 40.22, 41.22
397, 448, 832, 37, 37, 0, 35.26, 40.97, 40.90
398, 512, 832, 0, 7, 0, 35.55, 41.54, 37.35
399, 576, 832, 37, 30, 1, 35.42, 41.66, 38.79
400, 640, 832, 37, 37, 1, 35.12, 39.77, 40.26
401, 704, 832, 37, 27, 8, 35.08, 39.34, 42.08
402, 768, 832, 0, 6, 0, 37.02, 42.71, 43.37
403, 832, 832, 0, 20, 0, 36.68, 39.28, 40.39
404, 896, 832, 0, 28, 0, 36.21, 38.90, 37.21
405, 960, 832, 37, 116, 0, 33.35, 36.96, 42.18
406, 1024, 832, 0, 8, 0, 37.39, 41.69, 44.92
407, 1088, 832, 0, 7, 0, 38.71, 44.20, 49.38
408, 1152, 832, 0, 6, 0, 39.42, 43.90, 46.60
409, 1216, 832, 37, 29, 0, 36.50, 42.26, 41.28
410, 1280, 832, 0, 6, 0, 38.51, 44.90, 46.71
411, 1344, 832, 37, 46, 19, 38.00, 44.11, 47.70
412, 1408, 832, 37, 144, 82, 30.86, 37.85, 40.15
413, 1472, 832, 37, 41, 0, 34.35, 42.02, 42.68
414, 1536, 832, 0, 8, 0, 39.17, 46.29, 47.00
415, 1600, 832, 0, 6, 0, 38.52, 44.78, 47.65
416, 1664, 832, 0, 7, 0, 36.58, 43.29, 41.24
417, 1728, 832, 0, 5, 0, 37.33, 43.55, 39.26
418, 1792, 832, 0, 14, 0, 35.55, 40.60, 41.92
419, 1856, 832, 37, 160, 77, 32.94, 37.23, 41.39
420, 000, 896, 37, 70, 19, 35.07, 40.33, 37.64
421, 064, 896, 37, 155, 184, 32.29, 39.21, 38.57
422, 128, 896, 37, 105, 43, 31.81, 41.01, 35.81
423, 192, 896, 37, 201, 167, 33.52, 38.01, 35.29
424, 256, 896, 37, 47, 0, 35.91, 40.98, 40.65
425, 320, 896, 37, 321, 673, 30.05, 35.81, 35.14
426, 384, 896, 37, 114, 229, 32.67, 38.21, 36.81
427, 448, 896, 37, 32, 1, 34.51, 41.94, 35.24
