CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 0, 5, 0, 33.55, 45.58, 47.15
1, 032, 000, 0, 3, 0, 36.02, 46.64, 48.38
2, 064, 000, 0, 2, 0, 35.93, 48.29, 46.37
3, 096, 000, 0, 2, 0, 37.32, 48.15, 45.95
4, 128, 000, 37, 9, 17, 40.46, 48.23, 47.36
5, 160, 000, 0, 8, 0, 39.56, 47.85, 48.58
6, 192, 000, 37, 10, 17, 39.99, 46.45, 48.39
7, 224, 000, 0, 2, 0, 40.09, 46.95, 46.65
8, 256, 000, 37, 8, 48, 39.16, 45.41, 44.07
9, 288, 000, 37, 6, 20, 39.96, 45.06, 45.93
10, 320, 000, 37, 7, 21, 40.11, 44.62, 46.85
11, 352, 000, 0, 2, 0, 39.82, 45.94, 47.82
12, 384, 000, 0, 1, 0, 40.16, 47.51, 47.13
13, 416, 000, 37, 8, 5, 40.12, 46.48, 46.18
14, 448, 000, 0, 2, 0, 40.06, 47.74, 46.47
15, 480, 000, 0, 2, 0, 39.32, 47.68, 45.60
16, 512, 000, 37, 6, 14, 39.90, 47.80, 46.98
17, 544, 000, 37, 6, 18, 40.43, 49.14, 46.94
18, 576, 000, 37, 19, 0, 38.47, 43.93, 43.82
19, 608, 000, 0, 2, 0, 40.59, 48.65, 44.97
20, 640, 000, 0, 1, 0, 40.64, 47.82, 45.95
21, 672, 000, 0, 1, 0, 40.12, 49.07, 48.05
22, 704, 000, 0, 1, 0, 39.90, 48.60, 46.91
23, 736, 000, 0, 1, 0, 39.76, 48.13, 47.57
24, 768, 000, 0, 1, 0, 38.18, 43.50, 42.22
25, 800, 000, 0, 1, 0, 37.22, 47.80, 44.89
26, 832, 000, 0, 1, 0, 37.81, 48.95, 49.29
27, 864, 000, 37, 11, 1, 38.99, 45.43, 46.77
28, 896, 000, 0, 1, 0, 40.43, 49.14, 47.62
29, 928, 000, 0, 1, 0, 39.69, 48.56, 47.66
30, 960, 000, 0, 1, 0, 39.88, 47.85, 48.18
31, 992, 000, 0, 0, 0, 39.67, 48.20, 47.08
32, 1024, 000, 0, 1, 0, 39.70, 48.38, 47.04
33, 1056, 000, 37, 10, 0, 39.61, 42.76, 43.00
34, 1088, 000, 0, 2, 0, 38.79, 47.20, 46.90
35, 1120, 000, 0, 0, 0, 39.61, 48.18, 47.43
36, 1152, 000, 0, 1, 0, 39.92, 48.43, 47.20
37, 1184, 000, 0, 1, 0, 36.59, 45.81, 44.04
38, 1216, 000, 0, 0, 0, 35.59, 45.86, 43.09
39, 1248, 000, 0, 1, 0, 39.17, 46.36, 47.24
40, 1280, 000, 0, 0, 0, 38.26, 45.80, 44.53
41, 1312, 000, 0, 1, 0, 38.19, 45.99, 46.91
42, 1344, 000, 0, 0, 0, 38.71, 46.37, 48.06
43, 1376, 000, 0, 1, 0, 39.64, 46.77, 47.31
44, 1408, 000, 0, 0, 0, 39.26, 43.56, 40.97
45, 1440, 000, 0, 1, 0, 37.89, 41.46, 40.12
46, 1472, 000, 0, 0, 0, 38.75, 47.26, 44.00
47, 1504, 000, 0, 0, 0, 38.12, 44.44, 43.12
48, 1536, 000, 0, 1, 0, 39.75, 45.04, 46.87
49, 1568, 000, 0, 0, 0, 39.94, 46.77, 48.45
50, 1600, 000, 0, 0, 0, 40.29, 45.69, 47.85
51, 1632, 000, 0, 1, 0, 40.10, 46.35, 47.36
52, 1664, 000, 0, 0, 0, 39.75, 45.92, 48.11
53, 1696, 000, 0, 0, 0, 39.05, 47.49, 48.85
54, 1728, 000, 0, 1, 0, 37.69, 47.85, 49.45
55, 1760, 000, 0, 0, 0, 36.93, 43.91, 42.29
56, 1792, 000, 0, 0, 0, 38.56, 48.32, 47.23
57, 1824, 000, 0, 7, 0, 38.23, 45.54, 45.69
58, 1856, 000, 37, 7, 31, 39.57, 47.11, 48.08
59, 1888, 000, 0, 1, 0, 37.90, 48.27, 48.73
60, 000, 032, 37, 19, 63, 37.51, 45.51, 44.93
61, 032, 032, 37, 7, 52, 36.15, 44.96, 45.21
62, 064, 032, 37, 6, 23, 38.62, 45.85, 44.28
63, 096, 032, 37, 5, 14, 40.18, 45.28, 47.07
64, 128, 032, 37, 3, 15, 39.74, 46.39, 47.73
65, 160, 032, 37, 5, 10, 40.33, 47.36, 47.96
66, 192, 032, 37, 5, 26, 40.40, 47.90, 45.98
67, 224, 032, 37, 6, 11, 38.59, 46.75, 48.08
68, 256, 032, 37, 4, 45, 40.22, 45.34, 45.89
69, 288, 032, 37, 4, 18, 39.85, 45.31, 46.50
70, 320, 032, 37, 4, 8, 40.18, 45.51, 46.43
71, 352, 032, 0, 1, 0, 40.42, 47.33, 50.25
72, 384, 032, 0, 0, 0, 39.43, 49.57, 48.97
73, 416, 032, 0, 1, 0, 37.90, 47.30, 48.32
74, 448, 032, 0, 0, 0, 40.30, 49.64, 48.65
75, 480, 032, 0, 1, 0, 39.80, 49.49, 47.85
76, 512, 032, 37, 3, 17, 40.20, 48.43, 47.07
77, 544, 032, 0, 1, 0, 39.72, 48.79, 45.15
78, 576, 032, 0, 1, 0, 38.14, 45.39, 44.16
79, 608, 032, 0, 0, 0, 40.84, 47.22, 46.19
80, 640, 032, 0, 1, 0, 40.72, 48.00, 46.30
81, 672, 032, 0, 0, 0, 39.21, 47.54, 46.94
82, 704, 032, 0, 0, 0, 40.55, 47.92, 49.40
83, 736, 032, 0, 1, 0, 40.03, 48.05, 44.75
84, 768, 032, 0, 0, 0, 38.08, 43.28, 47.95
85, 800, 032, 37, 11, 0, 37.59, 48.38, 49.43
86, 832, 032, 0, 1, 0, 38.11, 49.61, 50.28
87, 864, 032, 37, 11, 0, 38.59, 43.47, 49.18
88, 896, 032, 0, 1, 0, 39.36, 48.23, 45.46
89, 928, 032, 0, 6, 0, 39.16, 49.10, 47.82
90, 960, 032, 0, 0, 0, 39.59, 48.08, 47.82
91, 992, 032, 0, 1, 0, 38.89, 48.60, 47.85
92, 1024, 032, 0, 0, 0, 39.05, 47.71, 44.37
