CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
35, 1120, 000, 0, 1, 0, 39.48, 48.79, 48.16
36, 1152, 000, 0, 0, 0, 40.24, 48.54, 48.03
37, 1184, 000, 0, 1, 0, 39.76, 45.02, 45.37
38, 1216, 000, 0, 0, 0, 38.66, 44.19, 43.46
39, 1248, 000, 0, 1, 0, 39.21, 47.84, 47.47
40, 1280, 000, 0, 0, 0, 39.22, 48.63, 48.00
41, 1312, 000, 0, 0, 0, 38.43, 48.69, 46.19
42, 1344, 000, 37, 8, 14, 38.58, 47.26, 47.66
43, 1376, 000, 37, 5, 9, 38.27, 47.05, 47.62
44, 1408, 000, 37, 5, 11, 39.65, 48.08, 47.65
45, 1440, 000, 37, 5, 85, 39.14, 45.04, 44.87
46, 1472, 000, 37, 19, 21, 38.30, 45.46, 47.37
47, 1504, 000, 0, 1, 0, 38.42, 45.36, 46.66
48, 1536, 000, 0, 1, 0, 38.58, 37.28, 39.07
49, 1568, 000, 0, 0, 0, 39.06, 44.02, 41.53
50, 1600, 000, 0, 1, 0, 39.12, 42.30, 41.15
51, 1632, 000, 0, 0, 0, 39.72, 48.27, 46.10
52, 1664, 000, 0, 0, 0, 38.62, 44.62, 43.59
53, 1696, 000, 0, 13, 0, 39.19, 48.45, 47.34
54, 1728, 000, 0, 6, 0, 38.37, 47.79, 45.42
55, 1760, 000, 0, 0, 0, 39.22, 47.80, 44.93
56, 1792, 000, 0, 1, 0, 39.02, 48.00, 45.15
57, 1824, 000, 37, 6, 12, 39.93, 45.03, 44.83
58, 1856, 000, 37, 4, 20, 39.63, 47.76, 48.47
59, 1888, 000, 0, 2, 0, 37.92, 47.62, 48.25
60, 000, 032, 37, 13, 17, 39.35, 44.67, 49.49
61, 032, 032, 37, 3, 17, 39.57, 46.30, 45.90
62, 064, 032, 37, 4, 21, 39.99, 47.20, 48.25
63, 096, 032, 0, 2, 0, 36.39, 45.81, 45.37
64, 128, 032, 0, 5, 0, 38.88, 45.36, 45.80
65, 160, 032, 37, 6, 16, 39.41, 46.32, 44.63
66, 192, 032, 37, 19, 9, 38.51, 48.23, 47.31
67, 224, 032, 0, 1, 0, 37.99, 45.90, 45.49
68, 256, 032, 37, 11, 0, 40.37, 45.61, 45.18
69, 288, 032, 37, 10, 1, 39.99, 46.01, 47.63
70, 320, 032, 0, 0, 0, 40.41, 45.19, 46.42
71, 352, 032, 0, 1, 0, 39.15, 45.67, 45.14
72, 384, 032, 0, 1, 0, 39.80, 46.30, 48.25
73, 416, 032, 0, 0, 0, 38.86, 45.34, 44.59
74, 448, 032, 0, 5, 0, 39.25, 49.10, 45.91
75, 480, 032, 0, 1, 0, 40.11, 47.70, 48.30
76, 512, 032, 0, 4, 0, 40.64, 49.71, 47.27
77, 544, 032, 0, 0, 0, 38.88, 48.77, 46.84
78, 576, 032, 0, 1, 0, 38.13, 48.22, 46.72
79, 608, 032, 37, 7, 3, 40.53, 48.30, 49.38
80, 640, 032, 37, 6, 3, 40.66, 47.90, 49.38
81, 672, 032, 37, 17, 0, 41.20, 48.97, 48.67
82, 704, 032, 0, 6, 0, 40.29, 47.33, 46.72
83, 736, 032, 0, 1, 0, 38.42, 46.25, 44.79
84, 768, 032, 0, 0, 0, 40.15, 45.56, 46.64
85, 800, 032, 0, 1, 0, 40.68, 47.22, 48.99
86, 832, 032, 0, 1, 0, 39.49, 47.05, 47.31
87, 864, 032, 0, 0, 0, 41.27, 47.47, 46.39
88, 896, 032, 0, 1, 0, 38.44, 44.53, 45.29
89, 928, 032, 0, 0, 0, 37.58, 46.24, 49.03
90, 960, 032, 0, 1, 0, 36.87, 49.93, 49.76
91, 992, 032, 0, 0, 0, 36.91, 49.66, 50.34
92, 1024, 032, 0, 1, 0, 37.20, 44.71, 45.63
93, 1056, 032, 0, 0, 0, 38.69, 48.83, 47.04
94, 1088, 032, 0, 1, 0, 39.18, 49.47, 47.68
95, 1120, 032, 0, 0, 0, 38.90, 49.14, 47.98
96, 1152, 032, 0, 0, 0, 38.84, 48.11, 47.36
97, 1184, 032, 0, 1, 0, 39.12, 44.61, 43.41
98, 1216, 032, 0, 0, 0, 38.78, 44.40, 47.74
99, 1248, 032, 0, 0, 0, 38.80, 46.67, 45.69
100, 1280, 032, 0, 1, 0, 37.95, 45.84, 46.26
101, 1312, 032, 0, 0, 0, 38.12, 48.01, 46.18
102, 1344, 032, 37, 4, 36, 35.46, 47.22, 45.42
103, 1376, 032, 37, 3, 47, 35.15, 45.92, 43.10
104, 1408, 032, 37, 3, 55, 35.40, 46.69, 44.29
105, 1440, 032, 37, 4, 12, 36.97, 45.31, 45.26
106, 1472, 032, 0, 2, 0, 38.33, 47.13, 46.44
107, 1504, 032, 0, 0, 0, 38.15, 46.66, 45.80
108, 1536, 032, 0, 0, 0, 37.89, 42.05, 39.70
109, 1568, 032, 0, 0, 0, 39.06, 42.49, 40.98
110, 1600, 032, 0, 1, 0, 40.41, 48.05, 47.27
111, 1632, 032, 0, 0, 0, 38.63, 48.11, 44.91
112, 1664, 032, 0, 0, 0, 39.45, 44.05, 44.10
113, 1696, 032, 0, 1, 0, 39.72, 45.94, 46.84
114, 1728, 032, 0, 6, 0, 39.12, 46.03, 44.53
115, 1760, 032, 0, 0, 0, 39.59, 49.43, 44.50
116, 1792, 032, 0, 0, 0, 40.60, 48.83, 47.76
117, 1824, 032, 0, 1, 0, 39.30, 47.66, 47.73
118, 1856, 032, 37, 4, 3, 40.42, 48.91, 47.63
119, 1888, 032, 37, 4, 11, 40.38, 47.59, 48.58
120, 000, 064, 37, 18, 158, 34.21, 42.34, 41.77
121, 032, 064, 37, 14, 103, 34.26, 42.35, 40.65
122, 064, 064, 37, 12, 101, 34.79, 42.57, 40.32
123, 096, 064, 37, 14, 159, 34.23, 42.17, 41.34
124, 128, 064, 37, 11, 101, 35.25, 40.94, 39.90
125, 160, 064, 37, 70, 39, 31.86, 40.74, 37.85
126, 192, 064, 37, 45, 34, 31.72, 38.17, 37.24
127, 224, 064, 37, 28, 12, 34.01, 37.94, 39.86
128, 256, 064, 37, 16, 0, 33.82, 39.52, 39.33
129, 288, 064, 37, 27, 54, 35.70, 39.76, 39.67
130, 320, 064, 37, 16, 1, 34.80, 41.12, 40.52
131, 352, 064, 0, 21, 0, 34.49, 44.55, 40.71
132, 384, 064, 0, 8, 0, 34.18, 41.56, 44.09
133, 416, 064, 37, 7, 86, 36.23, 44.25, 41.37
134, 448, 064, 37, 14, 17, 36.70, 43.10, 44.27
135, 480, 064, 37, 5, 10, 39.39, 46.65, 46.24
136, 512, 064, 0, 5, 0, 37.54, 47.13, 46.20
137, 544, 064, 0, 3, 0, 38.80, 46.81, 42.20
138, 576, 064, 37, 7, 7, 39.02, 46.34, 47.82
139, 608, 064, 37, 4, 3, 40.01, 49.34, 48.95
140, 640, 064, 0, 2, 0, 39.50, 48.99, 49.36
141, 672, 064, 0, 2, 0, 38.68, 48.25, 47.90
142, 704, 064, 0, 1, 0, 38.53, 46.67, 47.93
143, 736, 064, 0, 1, 0, 38.90, 45.39, 44.29
144, 768, 064, 37, 13, 1, 40.13, 47.11, 44.41
145, 800, 064, 0, 1, 0, 40.65, 48.60, 48.54
146, 832, 064, 0, 4, 0, 39.44, 46.84, 47.05
147, 864, 064, 0, 1, 0, 39.89, 47.00, 47.08
148, 896, 064, 0, 1, 0, 39.88, 44.47, 45.03
149, 928, 064, 0, 0, 0, 38.94, 46.86, 49.31
150, 960, 064, 0, 1, 0, 38.34, 49.01, 49.64
151, 992, 064, 0, 1, 0, 38.18, 46.80, 49.71
152, 1024, 064, 37, 10, 0, 38.28, 43.77, 44.54
153, 1056, 064, 37, 9, 1, 37.17, 46.54, 44.60
154, 1088, 064, 0, 1, 0, 36.28, 45.82, 43.82
155, 1120, 064, 0, 1, 0, 35.12, 40.95, 40.75
156, 1152, 064, 0, 0, 0, 36.08, 41.49, 41.09
157, 1184, 064, 0, 1, 0, 34.16, 41.40, 40.33
158, 1216, 064, 37, 26, 2, 33.27, 36.95, 34.98
159, 1248, 064, 0, 2, 0, 33.43, 36.10, 35.01
160, 1280, 064, 0, 6, 0, 33.28, 36.45, 36.20
161, 1312, 064, 0, 8, 0, 33.13, 37.12, 37.13
162, 1344, 064, 37, 12, 25, 33.83, 38.54, 38.25
163, 1376, 064, 0, 3, 0, 33.68, 40.00, 38.19
164, 1408, 064, 0, 2, 0, 34.31, 37.43, 38.98
165, 1440, 064, 0, 1, 0, 32.83, 37.11, 37.79
166, 1472, 064, 37, 11, 0, 34.61, 41.02, 41.02
167, 1504, 064, 37, 6, 22, 39.68, 45.45, 45.86
168, 1536, 064, 37, 9, 1, 38.15, 44.18, 46.45
169, 1568, 064, 0, 1, 0, 36.00, 44.33, 44.09
170, 1600, 064, 0, 0, 0, 37.32, 46.18, 44.11
171, 1632, 064, 0, 1, 0, 36.46, 47.59, 42.76
172, 1664, 064, 0, 5, 0, 37.01, 43.48, 43.24
173, 1696, 064, 0, 1, 0, 37.65, 46.14, 45.56
174, 1728, 064, 37, 6, 14, 38.06, 45.06, 44.43
175, 1760, 064, 0, 1, 0, 37.94, 48.18, 44.35
176, 1792, 064, 37, 4, 4, 38.19, 47.07, 47.19
177, 1824, 064, 0, 1, 0, 39.76, 46.78, 46.16
178, 1856, 064, 37, 5, 11, 40.56, 48.89, 45.87
179, 1888, 064, 37, 18, 6, 37.92, 46.98, 46.84
180, 000, 096, 37, 52, 27, 31.92, 42.95, 41.59
181, 032, 096, 37, 22, 111, 34.97, 43.04, 40.27
182, 064, 096, 37, 12, 65, 32.31, 42.02, 37.43
183, 096, 096, 37, 43, 142, 32.23, 41.00, 37.60
184, 128, 096, 37, 22, 88, 34.80, 41.96, 37.05
185, 160, 096, 37, 25, 104, 33.09, 40.50, 38.42
186, 192, 096, 37, 12, 143, 34.21, 39.56, 38.25
187, 224, 096, 37, 13, 48, 33.87, 38.79, 36.98
188, 256, 096, 37, 12, 22, 34.38, 38.76, 38.51
189, 288, 096, 37, 10, 28, 34.57, 39.80, 38.91
190, 320, 096, 0, 3, 0, 33.69, 39.11, 38.77
191, 352, 096, 0, 1, 0, 34.16, 38.01, 37.05
192, 384, 096, 0, 6, 0, 33.21, 36.28, 35.00
193, 416, 096, 37, 13, 0, 32.06, 38.99, 37.68
194, 448, 096, 37, 9, 68, 32.18, 38.10, 36.79
195, 480, 096, 0, 16, 0, 32.67, 37.18, 34.76
196, 512, 096, 0, 24, 0, 33.87, 37.04, 36.90
197, 544, 096, 37, 11, 1, 33.85, 38.27, 36.56
198, 576, 096, 37, 9, 182, 34.16, 38.70, 39.88
199, 608, 096, 37, 20, 1, 34.75, 38.13, 37.12
200, 640, 096, 37, 7, 18, 34.85, 40.78, 38.26
201, 672, 096, 37, 10, 140, 34.48, 38.91, 38.41
202, 704, 096, 37, 29, 142, 34.44, 38.09, 37.16
203, 736, 096, 37, 18, 1, 33.07, 38.79, 38.18
204, 768, 096, 0, 2, 0, 33.50, 35.65, 36.58
205, 800, 096, 37, 11, 229, 34.89, 37.34, 40.92
206, 832, 096, 37, 4, 254, 34.14, 37.96, 40.12
207, 864, 096, 37, 9, 251, 34.02, 35.83, 36.79
208, 896, 096, 37, 38, 138, 34.50, 34.59, 35.15
209, 928, 096, 37, 12, 128, 33.13, 38.49, 37.30
210, 960, 096, 37, 8, 11, 34.74, 40.53, 39.69
211, 992, 096, 0, 2, 0, 34.18, 39.61, 38.67
212, 1024, 096, 37, 9, 11, 34.87, 38.20, 37.83
213, 1056, 096, 0, 7, 0, 35.06, 39.70, 37.06
214, 1088, 096, 0, 1, 0, 34.75, 39.06, 36.70
215, 1120, 096, 0, 1, 0, 35.80, 38.51, 37.43
216, 1152, 096, 0, 1, 0, 35.30, 39.76, 36.31
217, 1184, 096, 0, 5, 0, 35.24, 37.78, 36.92
218, 1216, 096, 37, 34, 28, 32.60, 36.33, 36.24
219, 1248, 096, 37, 10, 18, 32.94, 37.91, 36.06
220, 1280, 096, 0, 11, 0, 32.15, 38.89, 35.64
221, 1312, 096, 0, 2, 0, 33.19, 39.06, 39.26
222, 1344, 096, 0, 1, 0, 33.36, 38.98, 37.40
223, 1376, 096, 0, 1, 0, 34.20, 39.06, 38.77
224, 1408, 096, 0, 1, 0, 34.21, 37.97, 36.88
225, 1440, 096, 0, 5, 0, 32.29, 37.80, 36.27
226, 1472, 096, 0, 5, 0, 32.06, 37.74, 36.04
227, 1504, 096, 0, 5, 0, 34.16, 39.73, 38.96
228, 1536, 096, 0, 1, 0, 35.33, 39.09, 38.14
229, 1568, 096, 0, 1, 0, 38.11, 43.40, 43.60
230, 1600, 096, 0, 1, 0, 39.57, 47.74, 45.40
231, 1632, 096, 0, 1, 0, 38.30, 48.75, 42.60
232, 1664, 096, 37, 11, 1, 38.42, 45.78, 41.87
233, 1696, 096, 37, 9, 1, 40.31, 47.13, 46.69
234, 1728, 096, 0, 14, 0, 39.32, 45.46, 44.35
235, 1760, 096, 0, 4, 0, 39.80, 48.89, 44.91
236, 1792, 096, 0, 1, 0, 39.93, 47.79, 47.20
237, 1824, 096, 37, 6, 6, 39.67, 45.47, 46.32
238, 1856, 096, 37, 3, 5, 39.69, 47.60, 45.14
239, 1888, 096, 37, 13, 10, 36.75, 48.67, 46.90
240, 000, 128, 37, 18, 35, 36.43, 40.37, 42.16
241, 032, 128, 37, 28, 138, 35.14, 40.30, 39.88
242, 064, 128, 37, 32, 43, 35.03, 40.69, 43.45
243, 096, 128, 37, 12, 18, 35.70, 40.93, 43.89
244, 128, 128, 37, 42, 10, 33.08, 37.99, 39.44
245, 160, 128, 0, 35, 0, 33.98, 41.14, 41.90
246, 192, 128, 0, 7, 0, 32.82, 41.36, 43.66
247, 224, 128, 0, 5, 0, 34.45, 40.53, 42.70
248, 256, 128, 0, 4, 0, 36.16, 41.30, 42.18
249, 288, 128, 0, 4, 0, 34.77, 40.72, 42.62
250, 320, 128, 0, 2, 0, 34.27, 41.09, 41.12
251, 352, 128, 37, 28, 88, 34.82, 39.53, 41.09
252, 384, 128, 0, 4, 0, 34.54, 39.55, 40.85
253, 416, 128, 0, 6, 0, 32.78, 39.01, 39.21
254, 448, 128, 0, 14, 0, 34.88, 40.87, 40.07
255, 480, 128, 37, 11, 1, 35.12, 39.95, 40.50
256, 512, 128, 0, 2, 0, 35.30, 39.86, 39.03
257, 544, 128, 0, 2, 0, 35.49, 39.50, 37.26
258, 576, 128, 37, 31, 178, 35.75, 39.36, 39.17
259, 608, 128, 37, 3, 155, 34.51, 39.90, 37.60
260, 640, 128, 37, 3, 171, 34.25, 39.36, 39.55
261, 672, 128, 37, 4, 153, 35.01, 37.59, 37.16
262, 704, 128, 0, 2, 0, 33.83, 38.34, 37.30
263, 736, 128, 0, 1, 0, 34.14, 36.87, 37.81
264, 768, 128, 37, 10, 1, 34.53, 38.55, 37.66
265, 800, 128, 0, 8, 0, 33.48, 39.17, 37.89
266, 832, 128, 0, 1, 0, 33.15, 38.49, 40.39
267, 864, 128, 0, 2, 0, 35.71, 38.32, 37.98
268, 896, 128, 0, 1, 0, 32.66, 37.38, 38.67
269, 928, 128, 37, 10, 30, 33.83, 35.70, 36.03
270, 960, 128, 0, 3, 0, 34.10, 37.98, 36.55
271, 992, 128, 0, 1, 0, 35.33, 38.88, 36.53
272, 1024, 128, 0, 2, 0, 37.27, 41.19, 39.74
273, 1056, 128, 0, 4, 0, 37.99, 41.37, 42.06
274, 1088, 128, 0, 1, 0, 37.39, 41.31, 41.55
275, 1120, 128, 0, 1, 0, 37.97, 40.30, 39.92
276, 1152, 128, 0, 1, 0, 37.99, 40.58, 41.11
277, 1184, 128, 0, 1, 0, 39.22, 43.14, 42.78
278, 1216, 128, 0, 5, 0, 39.25, 41.26, 42.23
279, 1248, 128, 0, 1, 0, 37.74, 39.60, 40.74
280, 1280, 128, 0, 1, 0, 37.15, 41.00, 41.68
281, 1312, 128, 0, 1, 0, 37.40, 42.13, 43.29
282, 1344, 128, 0, 1, 0, 34.40, 38.75, 40.81
283, 1376, 128, 0, 4, 0, 35.13, 38.62, 39.73
284, 1408, 128, 0, 3, 0, 36.39, 38.66, 39.16
285, 1440, 128, 0, 4, 0, 35.27, 37.93, 38.57
286, 1472, 128, 0, 3, 0, 35.08, 37.85, 42.07
287, 1504, 128, 0, 1, 0, 37.87, 39.55, 40.87
288, 1536, 128, 0, 3, 0, 33.53, 39.02, 37.42
289, 1568, 128, 0, 1, 0, 33.35, 37.76, 37.25
290, 1600, 128, 0, 1, 0, 34.62, 38.32, 37.75
291, 1632, 128, 0, 3, 0, 34.74, 39.83, 37.46
292, 1664, 128, 37, 8, 32, 33.81, 41.18, 37.21
293, 1696, 128, 0, 3, 0, 34.50, 40.38, 39.66
294, 1728, 128, 37, 11, 91, 36.42, 42.16, 40.44
295, 1760, 128, 37, 5, 135, 35.94, 41.88, 40.35
296, 1792, 128, 37, 5, 133, 35.85, 42.84, 41.87
297, 1824, 128, 37, 3, 102, 35.61, 44.41, 40.89
298, 1856, 128, 37, 21, 21, 34.28, 44.32, 40.55
299, 1888, 128, 37, 16, 36, 34.92, 43.07, 40.32
300, 000, 160, 37, 11, 31, 34.77, 38.89, 40.33
301, 032, 160, 37, 27, 101, 34.57, 39.58, 41.72
302, 064, 160, 0, 4, 0, 39.32, 47.77, 45.97
303, 096, 160, 0, 4, 0, 38.06, 43.92, 45.56
304, 128, 160, 0, 2, 0, 36.85, 39.95, 42.02
305, 160, 160, 37, 38, 248, 33.87, 36.80, 37.73
306, 192, 160, 37, 53, 118, 32.84, 37.28, 40.01
307, 224, 160, 0, 26, 0, 31.54, 40.17, 41.40
308, 256, 160, 37, 18, 35, 32.65, 40.28, 41.96
309, 288, 160, 0, 9, 0, 32.29, 38.76, 40.48
310, 320, 160, 37, 29, 128, 34.57, 38.78, 38.68
311, 352, 160, 0, 4, 0, 32.64, 38.92, 41.77
312, 384, 160, 0, 1, 0, 34.40, 40.45, 41.13
313, 416, 160, 0, 2, 0, 35.12, 40.51, 40.54
314, 448, 160, 0, 1, 0, 34.42, 39.15, 40.69
315, 480, 160, 37, 9, 73, 36.27, 38.42, 38.88
316, 512, 160, 37, 4, 150, 36.12, 38.72, 39.23
317, 544, 160, 0, 2, 0, 34.51, 37.08, 39.01
318, 576, 160, 0, 2, 0, 34.93, 37.19, 40.06
319, 608, 160, 0, 2, 0, 35.39, 37.76, 39.54
320, 640, 160, 0, 2, 0, 34.35, 39.42, 40.86
321, 672, 160, 37, 12, 18, 34.87, 38.54, 39.93
322, 704, 160, 0, 2, 0, 34.73, 38.70, 38.32
323, 736, 160, 0, 1, 0, 34.28, 40.58, 39.65
324, 768, 160, 0, 1, 0, 35.52, 40.24, 40.94
325, 800, 160, 0, 1, 0, 34.93, 40.84, 42.13
326, 832, 160, 0, 1, 0, 35.27, 40.18, 42.22
327, 864, 160, 0, 1, 0, 36.89, 39.54, 40.03
328, 896, 160, 0, 1, 0, 36.81, 40.83, 39.93
329, 928, 160, 0, 1, 0, 35.20, 40.22, 40.17
330, 960, 160, 0, 4, 0, 36.62, 42.65, 41.03
331, 992, 160, 0, 1, 0, 34.87, 38.76, 39.76
332, 1024, 160, 0, 1, 0, 36.01, 38.48, 38.57
333, 1056, 160, 0, 1, 0, 36.54, 39.65, 42.27
334, 1088, 160, 0, 0, 0, 38.22, 40.01, 42.60
335, 1120, 160, 0, 1, 0, 38.78, 42.79, 41.47
336, 1152, 160, 0, 1, 0, 39.25, 42.15, 41.61
337, 1184, 160, 0, 0, 0, 39.09, 42.58, 43.50
338, 1216, 160, 0, 1, 0, 38.43, 43.84, 44.32
339, 1248, 160, 0, 0, 0, 38.48, 44.71, 43.42
340, 1280, 160, 0, 1, 0, 38.40, 43.17, 44.29
341, 1312, 160, 0, 0, 0, 39.46, 40.74, 45.87
342, 1344, 160, 0, 0, 0, 39.20, 40.98, 46.25
343, 1376, 160, 0, 1, 0, 39.95, 41.97, 46.78
344, 1408, 160, 0, 0, 0, 40.02, 45.45, 48.27
345, 1440, 160, 0, 1, 0, 40.26, 44.75, 47.37
346, 1472, 160, 0, 0, 0, 39.51, 44.75, 49.14
347, 1504, 160, 0, 0, 0, 39.41, 42.86, 49.07
348, 1536, 160, 0, 6, 0, 38.53, 43.57, 45.82
349, 1568, 160, 0, 0, 0, 34.37, 40.61, 37.66
350, 1600, 160, 0, 1, 0, 34.70, 40.00, 40.61
351, 1632, 160, 0, 5, 0, 34.56, 40.09, 38.20
352, 1664, 160, 0, 5, 0, 34.80, 40.34, 37.68
353, 1696, 160, 0, 0, 0, 33.69, 40.11, 38.28
354, 1728, 160, 0, 1, 0, 34.57, 42.15, 38.98
355, 1760, 160, 37, 9, 153, 35.20, 40.28, 38.62
356, 1792, 160, 37, 16, 93, 34.75, 39.07, 38.79
357, 1824, 160, 37, 29, 161, 36.26, 40.40, 38.32
358, 1856, 160, 37, 4, 134, 35.50, 40.00, 39.48
359, 1888, 160, 37, 12, 155, 35.15, 40.62, 39.13
360, 000, 192, 0, 7, 0, 35.72, 43.37, 41.11
361, 032, 192, 37, 24, 34, 36.41, 41.34, 41.59
362, 064, 192, 0, 1, 0, 38.28, 43.09, 43.09
363, 096, 192, 0, 4, 0, 38.97, 44.02, 45.47
364, 128, 192, 0, 1, 0, 34.30, 40.46, 39.21
365, 160, 192, 37, 25, 155, 33.63, 39.16, 41.31
366, 192, 192, 37, 15, 33, 31.59, 40.42, 39.13
367, 224, 192, 0, 29, 0, 31.26, 41.64, 38.52
368, 256, 192, 0, 8, 0, 34.94, 41.68, 42.95
369, 288, 192, 37, 12, 93, 34.69, 40.66, 40.52
370, 320, 192, 0, 3, 0, 35.27, 40.63, 40.51
371, 352, 192, 37, 22, 78, 35.70, 42.07, 40.25
372, 384, 192, 0, 6, 0, 33.59, 40.39, 40.77
373, 416, 192, 37, 87, 50, 32.41, 37.90, 38.12
374, 448, 192, 0, 32, 0, 31.07, 36.32, 40.76
375, 480, 192, 37, 9, 87, 34.82, 39.75, 40.68
376, 512, 192, 37, 6, 84, 35.58, 39.57, 40.04
377, 544, 192, 0, 2, 0, 36.54, 41.59, 42.66
378, 576, 192, 0, 2, 0, 34.47, 40.48, 42.00
379, 608, 192, 0, 1, 0, 34.49, 40.31, 42.24
380, 640, 192, 0, 5, 0, 34.86, 38.03, 41.51
381, 672, 192, 0, 1, 0, 35.42, 39.16, 41.24
382, 704, 192, 0, 2, 0, 35.11, 39.72, 40.56
383, 736, 192, 0, 1, 0, 34.27, 38.14, 39.92
384, 768, 192, 0, 1, 0, 36.03, 39.01, 38.53
385, 800, 192, 0, 1, 0, 36.14, 40.43, 39.62
386, 832, 192, 0, 0, 0, 32.75, 37.92, 39.14
387, 864, 192, 37, 11, 84, 34.78, 39.11, 40.50
388, 896, 192, 37, 4, 135, 34.54, 39.98, 40.24
389, 928, 192, 0, 2, 0, 31.95, 37.88, 39.96
390, 960, 192, 0, 0, 0, 32.74, 37.48, 39.77
391, 992, 192, 0, 5, 0, 33.17, 38.52, 38.76
392, 1024, 192, 0, 1, 0, 32.75, 37.68, 39.82
393, 1056, 192, 0, 1, 0, 33.94, 37.80, 38.31
394, 1088, 192, 0, 0, 0, 33.36, 37.82, 38.31
395, 1120, 192, 37, 22, 64, 34.09, 37.19, 38.19
396, 1152, 192, 0, 2, 0, 33.84, 37.61, 38.01
397, 1184, 192, 37, 10, 110, 35.07, 37.89, 40.99
398, 1216, 192, 0, 5, 0, 32.48, 39.51, 38.78
399, 1248, 192, 37, 9, 144, 34.56, 40.67, 40.01
400, 1280, 192, 37, 4, 172, 34.96, 38.79, 38.90
401, 1312, 192, 37, 9, 20, 34.89, 37.60, 39.55
402, 1344, 192, 0, 5, 0, 35.23, 37.69, 40.12
403, 1376, 192, 37, 10, 19, 34.76, 38.89, 39.80
404, 1408, 192, 0, 6, 0, 34.19, 40.10, 40.68
405, 1440, 192, 0, 1, 0, 32.98, 39.75, 38.83
406, 1472, 192, 37, 17, 1, 35.00, 39.54, 38.28
407, 1504, 192, 37, 44, 1, 33.76, 39.23, 39.70
408, 1536, 192, 0, 4, 0, 33.83, 38.56, 39.83
409, 1568, 192, 0, 7, 0, 34.31, 39.85, 39.90
410, 1600, 192, 0, 1, 0, 35.36, 39.62, 39.92
411, 1632, 192, 0, 21, 0, 35.14, 40.10, 42.52
412, 1664, 192, 0, 4, 0, 37.40, 39.67, 41.42
413, 1696, 192, 0, 1, 0, 35.34, 40.78, 40.27
414, 1728, 192, 37, 10, 99, 35.83, 40.19, 40.76
415, 1760, 192, 0, 3, 0, 35.60, 38.43, 41.74
416, 1792, 192, 0, 2, 0, 36.42, 40.20, 41.15
417, 1824, 192, 37, 8, 89, 36.00, 40.09, 40.73
418, 1856, 192, 37, 3, 92, 35.67, 38.54, 42.26
419, 1888, 192, 37, 47, 19, 36.13, 38.75, 42.27
420, 000, 224, 0, 4, 0, 36.18, 46.70, 47.60
421, 032, 224, 37, 17, 67, 35.23, 40.67, 42.06
422, 064, 224, 37, 30, 71, 35.15, 39.03, 41.31
423, 096, 224, 37, 10, 35, 35.66, 41.88, 40.95
424, 128, 224, 0, 2, 0, 32.80, 39.34, 39.22
425, 160, 224, 37, 25, 80, 35.45, 43.25, 42.64
426, 192, 224, 0, 34, 0, 32.94, 40.41, 44.58
427, 224, 224, 37, 14, 74, 36.17, 43.50, 45.72
