CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 0, 23, 0, 31.88, 43.31, 46.81
1, 032, 000, 37, 12, 19, 40.48, 46.85, 47.18
2, 064, 000, 0, 9, 0, 36.03, 48.32, 41.96
3, 096, 000, 37, 10, 9, 39.36, 47.88, 44.61
4, 128, 000, 37, 7, 23, 40.55, 45.14, 47.73
5, 160, 000, 37, 7, 26, 41.04, 47.43, 48.77
6, 192, 000, 0, 9, 0, 39.38, 49.01, 48.29
7, 224, 000, 37, 20, 8, 39.62, 48.11, 47.93
8, 256, 000, 0, 2, 0, 39.99, 45.78, 44.87
9, 288, 000, 37, 10, 1, 39.28, 45.63, 42.66
10, 320, 000, 0, 2, 0, 40.97, 45.29, 45.77
11, 352, 000, 0, 2, 0, 40.04, 45.41, 47.38
12, 384, 000, 0, 1, 0, 41.18, 46.39, 49.34
13, 416, 000, 0, 2, 0, 39.76, 48.16, 45.94
14, 448, 000, 0, 1, 0, 40.68, 46.96, 46.16
15, 480, 000, 0, 6, 0, 39.81, 48.43, 45.42
16, 512, 000, 0, 1, 0, 39.17, 48.77, 45.17
17, 544, 000, 37, 8, 17, 40.19, 48.58, 46.53
18, 576, 000, 37, 6, 16, 41.12, 48.52, 47.46
19, 608, 000, 37, 6, 48, 38.30, 43.89, 44.08
20, 640, 000, 37, 6, 21, 41.00, 47.82, 48.01
21, 672, 000, 37, 5, 17, 40.57, 48.01, 45.94
22, 704, 000, 0, 2, 0, 39.23, 48.99, 48.52
23, 736, 000, 37, 5, 12, 40.54, 48.32, 46.89
24, 768, 000, 37, 5, 9, 40.46, 48.87, 46.91
25, 800, 000, 37, 18, 0, 38.42, 43.04, 42.42
26, 832, 000, 0, 2, 0, 36.94, 48.27, 46.35
27, 864, 000, 0, 1, 0, 37.88, 48.71, 49.22
28, 896, 000, 0, 1, 0, 39.07, 44.87, 47.12
29, 928, 000, 0, 1, 0, 40.09, 49.71, 47.59
30, 960, 000, 0, 1, 0, 40.28, 48.00, 48.22
31, 992, 000, 0, 1, 0, 40.04, 48.03, 47.71
32, 1024, 000, 0, 1, 0, 40.25, 48.54, 47.49
33, 1056, 000, 0, 1, 0, 39.79, 47.74, 47.68
34, 1088, 000, 0, 0, 0, 39.07, 42.82, 42.78
35, 1120, 000, 0, 1, 0, 39.05, 47.09, 46.54
36, 1152, 000, 0, 1, 0, 40.05, 48.32, 47.68
37, 1184, 000, 0, 0, 0, 39.41, 48.54, 47.87
38, 1216, 000, 0, 1, 0, 35.14, 46.46, 44.30
39, 1248, 000, 0, 0, 0, 36.69, 46.05, 47.15
40, 1280, 000, 0, 1, 0, 39.47, 46.15, 46.19
41, 1312, 000, 0, 0, 0, 38.76, 45.42, 44.56
42, 1344, 000, 37, 12, 1, 39.11, 45.38, 47.56
43, 1376, 000, 0, 1, 0, 38.16, 46.59, 47.43
44, 1408, 000, 0, 0, 0, 39.81, 43.97, 44.40
45, 1440, 000, 0, 1, 0, 38.60, 43.72, 40.36
46, 1472, 000, 0, 0, 0, 37.62, 42.34, 40.46
47, 1504, 000, 0, 1, 0, 38.85, 47.60, 43.75
48, 1536, 000, 0, 0, 0, 38.48, 44.55, 43.02
49, 1568, 000, 0, 1, 0, 39.23, 45.17, 47.00
50, 1600, 000, 0, 0, 0, 39.80, 46.96, 49.14
51, 1632, 000, 0, 0, 0, 40.27, 44.65, 48.41
52, 1664, 000, 0, 7, 0, 39.15, 47.18, 47.88
53, 1696, 000, 0, 0, 0, 38.85, 48.54, 48.23
54, 1728, 000, 37, 6, 12, 39.82, 48.87, 48.18
55, 1760, 000, 37, 4, 17, 39.84, 48.16, 48.61
56, 1792, 000, 37, 25, 0, 38.84, 43.30, 41.76
57, 1824, 000, 0, 2, 0, 39.54, 46.77, 47.60
58, 1856, 000, 0, 0, 0, 39.12, 46.55, 47.93
59, 1888, 000, 37, 17, 0, 39.39, 47.44, 47.08
60, 000, 032, 37, 14, 19, 38.85, 43.98, 46.29
61, 032, 032, 37, 19, 57, 37.97, 47.26, 46.45
62, 064, 032, 37, 6, 54, 37.03, 45.15, 44.16
