CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 100, 93, 31.73, 38.26, 37.17
1, 032, 000, 37, 19, 57, 31.70, 37.84, 39.84
2, 064, 000, 0, 20, 0, 33.98, 45.86, 45.84
3, 096, 000, 37, 15, 25, 37.57, 46.65, 46.81
4, 128, 000, 37, 8, 45, 39.06, 46.64, 49.18
5, 160, 000, 37, 27, 37, 35.73, 42.01, 46.25
6, 192, 000, 0, 3, 0, 37.21, 45.33, 45.06
7, 224, 000, 0, 3, 0, 37.29, 44.77, 43.86
8, 256, 000, 0, 2, 0, 36.34, 44.23, 39.16
9, 288, 000, 0, 2, 0, 34.12, 43.46, 39.61
10, 320, 000, 0, 1, 0, 38.73, 44.74, 46.54
11, 352, 000, 0, 2, 0, 37.63, 46.91, 45.36
12, 384, 000, 0, 2, 0, 37.08, 45.92, 46.34
13, 416, 000, 37, 7, 25, 39.49, 45.68, 47.68
14, 448, 000, 37, 7, 18, 39.64, 45.59, 47.08
15, 480, 000, 37, 5, 18, 39.38, 45.81, 47.20
16, 512, 000, 37, 4, 17, 39.03, 45.46, 46.59
17, 544, 000, 37, 18, 0, 39.28, 45.04, 46.94
18, 576, 000, 37, 12, 8, 37.32, 43.42, 47.34
19, 608, 000, 0, 3, 0, 37.35, 44.48, 44.10
20, 640, 000, 0, 1, 0, 38.34, 44.31, 45.07
21, 672, 000, 0, 2, 0, 36.20, 45.28, 45.65
22, 704, 000, 0, 1, 0, 39.06, 45.62, 47.33
23, 736, 000, 0, 1, 0, 38.46, 46.24, 46.36
24, 768, 000, 0, 1, 0, 39.79, 47.18, 46.30
25, 800, 000, 0, 1, 0, 39.14, 44.12, 44.04
26, 832, 000, 0, 0, 0, 38.62, 47.08, 46.16
27, 864, 000, 0, 1, 0, 36.26, 44.65, 45.18
28, 896, 000, 0, 1, 0, 37.84, 45.63, 44.68
29, 928, 000, 0, 1, 0, 39.59, 45.28, 43.86
30, 960, 000, 0, 1, 0, 39.38, 48.39, 45.08
31, 992, 000, 0, 0, 0, 40.22, 46.14, 43.53
32, 1024, 000, 0, 6, 0, 39.37, 46.45, 44.17
33, 1056, 000, 0, 1, 0, 39.06, 47.47, 45.68
34, 1088, 000, 0, 0, 0, 37.31, 45.53, 43.42
35, 1120, 000, 37, 8, 11, 40.40, 46.54, 46.14
36, 1152, 000, 37, 5, 80, 38.33, 43.94, 43.50
37, 1184, 000, 37, 5, 22, 39.97, 46.16, 46.52
38, 1216, 000, 37, 3, 21, 41.04, 44.79, 45.12
39, 1248, 000, 37, 4, 16, 40.58, 46.03, 46.54
40, 1280, 000, 37, 4, 20, 40.72, 44.95, 46.50
41, 1312, 000, 37, 3, 16, 40.90, 45.09, 47.36
42, 1344, 000, 37, 17, 22, 37.66, 41.09, 41.97
43, 1376, 000, 37, 4, 15, 36.98, 45.75, 45.38
44, 1408, 000, 0, 2, 0, 38.06, 48.13, 49.68
45, 1440, 000, 0, 1, 0, 36.72, 40.01, 43.56
46, 1472, 000, 0, 1, 0, 39.16, 47.43, 46.12
47, 1504, 000, 37, 5, 12, 40.28, 46.96, 47.20
48, 1536, 000, 37, 15, 0, 40.05, 45.52, 46.43
49, 1568, 000, 0, 3, 0, 38.51, 46.13, 45.74
50, 1600, 000, 0, 0, 0, 39.45, 46.47, 45.36
51, 1632, 000, 37, 15, 7, 39.17, 45.53, 45.20
52, 1664, 000, 37, 11, 20, 39.13, 43.11, 41.64
53, 1696, 000, 0, 2, 0, 37.40, 46.76, 45.72
54, 1728, 000, 0, 1, 0, 38.55, 46.61, 45.72
55, 1760, 000, 37, 5, 6, 37.95, 45.86, 44.83
56, 1792, 000, 0, 2, 0, 35.73, 45.01, 44.24
57, 1824, 000, 37, 4, 35, 35.78, 45.01, 44.40
58, 1856, 000, 37, 3, 76, 36.32, 44.22, 44.25
59, 1888, 000, 37, 18, 12, 36.09, 43.26, 42.40
60, 000, 032, 37, 18, 57, 34.00, 39.18, 41.16
61, 032, 032, 37, 11, 39, 32.68, 37.43, 36.72
62, 064, 032, 37, 5, 19, 32.97, 39.17, 38.19
63, 096, 032, 0, 7, 0, 32.16, 40.65, 41.12
64, 128, 032, 37, 5, 26, 37.84, 46.82, 47.96
65, 160, 032, 37, 3, 36, 36.16, 41.37, 43.46
66, 192, 032, 0, 1, 0, 35.48, 44.19, 45.39
67, 224, 032, 0, 1, 0, 37.28, 43.24, 41.34
68, 256, 032, 37, 18, 1, 36.34, 42.66, 39.64
69, 288, 032, 0, 6, 0, 38.69, 45.05, 44.22
70, 320, 032, 37, 6, 5, 38.19, 46.34, 47.92
71, 352, 032, 0, 1, 0, 35.75, 45.94, 45.96
72, 384, 032, 0, 1, 0, 34.30, 44.19, 45.61
73, 416, 032, 37, 20, 1, 36.70, 43.24, 44.92
74, 448, 032, 37, 8, 1, 35.77, 42.96, 44.48
75, 480, 032, 0, 2, 0, 34.48, 44.00, 42.96
76, 512, 032, 0, 1, 0, 38.71, 44.17, 46.17
77, 544, 032, 0, 5, 0, 38.02, 44.11, 43.33
78, 576, 032, 0, 5, 0, 36.76, 44.99, 44.25
79, 608, 032, 0, 0, 0, 38.08, 44.04, 43.18
80, 640, 032, 0, 1, 0, 37.33, 43.08, 44.26
81, 672, 032, 0, 1, 0, 36.11, 43.49, 45.84
82, 704, 032, 0, 0, 0, 37.65, 42.92, 48.06
83, 736, 032, 0, 1, 0, 39.16, 48.69, 46.01
84, 768, 032, 0, 0, 0, 38.80, 48.23, 46.90
85, 800, 032, 0, 1, 0, 37.68, 45.06, 44.49
86, 832, 032, 0, 0, 0, 37.32, 43.66, 45.04
87, 864, 032, 0, 1, 0, 35.32, 45.31, 42.62
88, 896, 032, 0, 0, 0, 37.49, 45.36, 45.01
89, 928, 032, 0, 1, 0, 40.26, 45.98, 46.50
90, 960, 032, 0, 0, 0, 40.25, 46.70, 46.50
91, 992, 032, 0, 1, 0, 40.59, 46.91, 45.76
92, 1024, 032, 0, 0, 0, 39.42, 46.77, 44.90
93, 1056, 032, 0, 0, 0, 39.86, 46.37, 45.64
94, 1088, 032, 0, 1, 0, 40.74, 46.23, 43.43
95, 1120, 032, 0, 1, 0, 39.38, 45.61, 47.24
96, 1152, 032, 0, 0, 0, 33.68, 41.97, 41.02
97, 1184, 032, 0, 1, 0, 40.60, 45.12, 47.65
98, 1216, 032, 0, 1, 0, 38.69, 46.51, 45.61
99, 1248, 032, 0, 0, 0, 39.46, 46.03, 46.92
100, 1280, 032, 0, 1, 0, 39.66, 46.50, 46.13
101, 1312, 032, 0, 5, 0, 38.93, 46.00, 44.12
102, 1344, 032, 0, 1, 0, 37.65, 39.99, 43.94
103, 1376, 032, 0, 1, 0, 33.01, 46.85, 45.32
104, 1408, 032, 0, 0, 0, 36.55, 47.40, 48.73
105, 1440, 032, 0, 0, 0, 37.30, 41.68, 44.10
106, 1472, 032, 0, 1, 0, 37.53, 47.20, 46.43
107, 1504, 032, 0, 0, 0, 39.02, 46.65, 44.80
108, 1536, 032, 0, 1, 0, 38.67, 46.71, 44.79
109, 1568, 032, 0, 0, 0, 35.33, 45.36, 43.54
110, 1600, 032, 0, 0, 0, 37.60, 44.40, 43.15
111, 1632, 032, 37, 6, 22, 37.74, 46.21, 43.31
112, 1664, 032, 0, 2, 0, 35.16, 45.33, 41.35
113, 1696, 032, 0, 0, 0, 35.61, 45.95, 43.05
114, 1728, 032, 0, 0, 0, 36.38, 44.19, 43.97
115, 1760, 032, 0, 1, 0, 35.62, 44.65, 43.67
116, 1792, 032, 37, 26, 19, 37.74, 44.89, 45.48
117, 1824, 032, 37, 4, 16, 38.96, 46.72, 45.50
118, 1856, 032, 37, 15, 29, 36.23, 44.38, 43.69
119, 1888, 032, 37, 5, 26, 38.65, 44.59, 46.46
120, 000, 064, 37, 25, 1, 36.76, 38.66, 40.81
121, 032, 064, 37, 9, 14, 38.14, 42.74, 41.94
122, 064, 064, 0, 2, 0, 33.53, 40.66, 37.88
123, 096, 064, 37, 11, 44, 32.94, 41.39, 34.81
124, 128, 064, 37, 9, 93, 34.11, 42.45, 40.60
125, 160, 064, 37, 17, 34, 32.13, 40.07, 41.57
126, 192, 064, 37, 8, 14, 35.87, 42.66, 41.75
127, 224, 064, 37, 5, 10, 36.63, 43.41, 40.87
128, 256, 064, 37, 4, 35, 38.31, 45.67, 45.14
129, 288, 064, 37, 3, 10, 38.58, 45.82, 45.79
130, 320, 064, 37, 8, 7, 38.83, 46.11, 46.95
131, 352, 064, 0, 1, 0, 38.64, 45.74, 46.44
132, 384, 064, 37, 6, 10, 38.69, 45.03, 47.95
133, 416, 064, 0, 2, 0, 39.00, 43.79, 47.31
134, 448, 064, 0, 1, 0, 38.34, 43.77, 46.94
135, 480, 064, 0, 0, 0, 37.76, 44.66, 46.40
