CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 0, 5, 0, 33.97, 39.70, 41.47
1, 032, 000, 37, 34, 7, 37.72, 45.50, 45.76
2, 064, 000, 37, 11, 0, 38.32, 45.85, 44.16
3, 096, 000, 0, 3, 0, 38.30, 46.26, 46.03
4, 128, 000, 37, 10, 45, 38.09, 43.02, 43.17
5, 160, 000, 37, 8, 40, 38.88, 43.63, 42.44
6, 192, 000, 37, 7, 25, 40.35, 45.99, 44.77
7, 224, 000, 37, 6, 22, 37.44, 46.55, 48.22
8, 256, 000, 37, 18, 1, 37.10, 45.93, 43.68
9, 288, 000, 0, 2, 0, 33.12, 44.04, 44.20
10, 320, 000, 37, 32, 41, 36.13, 43.99, 44.51
11, 352, 000, 0, 29, 0, 28.95, 44.61, 43.76
12, 384, 000, 37, 23, 0, 35.77, 47.11, 45.27
13, 416, 000, 37, 19, 0, 39.85, 46.38, 45.02
14, 448, 000, 37, 11, 1, 38.65, 44.23, 44.02
15, 480, 000, 0, 2, 0, 38.60, 47.49, 44.85
16, 512, 000, 0, 2, 0, 39.96, 45.45, 45.31
17, 544, 000, 0, 2, 0, 37.78, 46.21, 47.96
18, 576, 000, 0, 1, 0, 39.06, 46.27, 47.63
19, 608, 000, 0, 2, 0, 38.57, 46.14, 47.63
20, 640, 000, 0, 1, 0, 39.09, 46.70, 48.03
21, 672, 000, 0, 1, 0, 39.52, 44.93, 45.55
22, 704, 000, 0, 1, 0, 37.75, 47.33, 48.01
23, 736, 000, 37, 13, 0, 39.52, 45.64, 43.53
24, 768, 000, 0, 2, 0, 39.38, 47.27, 47.62
25, 800, 000, 0, 2, 0, 39.74, 45.60, 45.59
26, 832, 000, 0, 1, 0, 40.12, 47.36, 46.05
27, 864, 000, 0, 0, 0, 39.24, 46.80, 47.71
28, 896, 000, 0, 1, 0, 38.76, 47.63, 46.86
29, 928, 000, 0, 6, 0, 39.87, 46.64, 48.01
30, 960, 000, 37, 8, 12, 40.21, 48.77, 46.12
31, 992, 000, 37, 5, 8, 39.36, 47.53, 44.70
32, 1024, 000, 37, 6, 53, 38.42, 44.15, 42.56
33, 1056, 000, 37, 16, 1, 39.53, 45.18, 45.84
34, 1088, 000, 0, 2, 0, 41.00, 47.07, 45.74
35, 1120, 000, 0, 0, 0, 39.99, 47.44, 46.76
36, 1152, 000, 0, 1, 0, 39.23, 47.20, 47.01
37, 1184, 000, 0, 1, 0, 40.23, 47.60, 48.06
38, 1216, 000, 0, 1, 0, 39.33, 42.98, 40.22
39, 1248, 000, 0, 1, 0, 37.02, 46.54, 49.16
40, 1280, 000, 0, 0, 0, 37.06, 49.54, 49.78
41, 1312, 000, 0, 1, 0, 34.77, 42.14, 47.18
42, 1344, 000, 0, 1, 0, 38.54, 44.91, 48.71
43, 1376, 000, 0, 0, 0, 38.78, 48.69, 48.63
44, 1408, 000, 0, 1, 0, 39.80, 47.53, 47.51
45, 1440, 000, 0, 0, 0, 40.57, 48.56, 47.71
