CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 0, 17, 0, 29.82, 41.71, 37.07
1, 032, 000, 37, 12, 25, 39.69, 46.26, 47.79
2, 064, 000, 37, 8, 27, 40.35, 47.27, 46.96
3, 096, 000, 37, 7, 22, 38.83, 46.19, 46.23
4, 128, 000, 37, 7, 28, 38.76, 46.65, 44.12
5, 160, 000, 37, 6, 61, 37.02, 45.94, 42.80
6, 192, 000, 37, 10, 69, 36.40, 45.10, 45.89
7, 224, 000, 37, 5, 76, 36.71, 44.00, 45.52
8, 256, 000, 37, 22, 43, 36.42, 44.56, 45.41
9, 288, 000, 37, 6, 24, 40.90, 46.45, 46.21
10, 320, 000, 37, 21, 0, 38.98, 45.09, 44.19
11, 352, 000, 0, 4, 0, 39.15, 48.15, 46.03
12, 384, 000, 0, 2, 0, 39.87, 47.24, 44.91
13, 416, 000, 0, 1, 0, 38.61, 47.50, 44.44
14, 448, 000, 37, 6, 10, 39.95, 46.23, 47.65
15, 480, 000, 0, 3, 0, 41.00, 46.63, 48.65
16, 512, 000, 37, 5, 11, 40.01, 46.78, 47.63
17, 544, 000, 37, 5, 10, 39.98, 48.30, 48.47
18, 576, 000, 0, 3, 0, 38.48, 44.84, 45.58
19, 608, 000, 37, 5, 9, 39.28, 47.36, 46.44
20, 640, 000, 37, 4, 16, 39.26, 46.39, 44.35
21, 672, 000, 37, 4, 18, 40.41, 46.57, 46.28
22, 704, 000, 37, 3, 20, 40.57, 46.90, 48.36
23, 736, 000, 0, 2, 0, 39.17, 48.67, 47.85
24, 768, 000, 0, 1, 0, 38.66, 47.03, 47.73
25, 800, 000, 0, 1, 0, 39.14, 47.80, 46.63
26, 832, 000, 0, 2, 0, 40.55, 48.13, 47.03
27, 864, 000, 0, 16, 0, 38.34, 47.88, 45.95
28, 896, 000, 0, 1, 0, 38.05, 46.32, 47.11
29, 928, 000, 37, 25, 0, 38.36, 44.40, 44.16
30, 960, 000, 0, 3, 0, 40.08, 47.63, 47.53
31, 992, 000, 0, 1, 0, 39.11, 45.84, 46.65
32, 1024, 000, 0, 1, 0, 39.72, 47.65, 47.24
33, 1056, 000, 0, 1, 0, 38.75, 48.22, 48.16
34, 1088, 000, 0, 1, 0, 39.58, 48.05, 47.23
35, 1120, 000, 0, 1, 0, 37.56, 40.19, 41.41
36, 1152, 000, 0, 0, 0, 38.47, 47.80, 50.51
37, 1184, 000, 0, 1, 0, 37.02, 48.54, 49.38
38, 1216, 000, 0, 1, 0, 37.40, 42.72, 47.80
39, 1248, 000, 0, 6, 0, 38.86, 49.59, 49.47
40, 1280, 000, 0, 1, 0, 37.89, 49.16, 48.20
41, 1312, 000, 37, 5, 4, 40.06, 48.79, 48.06
42, 1344, 000, 37, 19, 0, 41.26, 49.27, 48.47
43, 1376, 000, 0, 2, 0, 39.91, 47.70, 47.30
44, 1408, 000, 0, 1, 0, 37.83, 42.66, 41.76
45, 1440, 000, 0, 0, 0, 36.56, 46.84, 47.12
46, 1472, 000, 0, 1, 0, 37.15, 47.23, 47.93
47, 1504, 000, 0, 21, 0, 36.60, 46.38, 44.92
48, 1536, 000, 0, 1, 0, 38.88, 47.95, 46.99
49, 1568, 000, 0, 5, 0, 38.57, 47.24, 46.53
50, 1600, 000, 37, 10, 8, 39.67, 48.54, 46.47
51, 1632, 000, 37, 3, 23, 39.05, 42.94, 46.54
52, 1664, 000, 37, 21, 0, 37.52, 48.99, 42.86
53, 1696, 000, 0, 2, 0, 37.94, 48.75, 48.00
54, 1728, 000, 37, 4, 33, 39.62, 48.29, 49.96
55, 1760, 000, 37, 4, 61, 38.65, 46.04, 46.18
56, 1792, 000, 37, 20, 21, 39.05, 45.60, 43.01
57, 1824, 000, 0, 2, 0, 38.77, 44.59, 43.06
58, 1856, 000, 37, 4, 13, 39.84, 48.05, 48.01
59, 1888, 000, 37, 4, 27, 39.39, 44.63, 45.11
60, 000, 032, 37, 9, 13, 38.71, 46.60, 46.38
61, 032, 032, 37, 2, 18, 39.19, 47.07, 46.91
62, 064, 032, 37, 3, 21, 39.89, 47.09, 47.70
63, 096, 032, 37, 2, 14, 40.77, 49.12, 48.93
64, 128, 032, 37, 2, 22, 39.95, 48.03, 47.70
65, 160, 032, 37, 2, 18, 40.79, 45.97, 46.84
66, 192, 032, 37, 4, 22, 40.28, 47.62, 50.17
67, 224, 032, 37, 3, 8, 39.79, 44.79, 49.36
68, 256, 032, 37, 3, 18, 39.50, 46.39, 46.60
69, 288, 032, 0, 2, 0, 40.06, 44.81, 47.44
70, 320, 032, 0, 1, 0, 38.98, 46.07, 44.48
71, 352, 032, 0, 0, 0, 38.60, 46.45, 46.57
72, 384, 032, 0, 1, 0, 39.04, 45.38, 45.60
73, 416, 032, 0, 0, 0, 38.39, 46.01, 45.37
74, 448, 032, 37, 12, 0, 39.33, 44.60, 48.25
75, 480, 032, 0, 1, 0, 40.35, 47.12, 47.70
76, 512, 032, 37, 4, 12, 40.00, 46.52, 48.13
77, 544, 032, 37, 3, 5, 40.01, 45.59, 48.39
78, 576, 032, 37, 3, 19, 39.55, 47.44, 44.71
79, 608, 032, 0, 2, 0, 39.15, 45.09, 45.53
80, 640, 032, 37, 4, 9, 39.77, 46.17, 44.04
81, 672, 032, 37, 2, 21, 39.90, 47.03, 46.77
82, 704, 032, 0, 2, 0, 40.33, 47.65, 47.84
83, 736, 032, 0, 1, 0, 40.24, 47.44, 50.37
84, 768, 032, 0, 0, 0, 40.53, 46.44, 48.54
85, 800, 032, 0, 0, 0, 39.78, 47.47, 49.88
86, 832, 032, 0, 1, 0, 38.47, 47.07, 45.56
87, 864, 032, 37, 5, 7, 39.96, 47.44, 44.50
88, 896, 032, 0, 7, 0, 40.70, 44.43, 48.23
89, 928, 032, 0, 0, 0, 38.25, 42.85, 43.44
90, 960, 032, 0, 1, 0, 39.37, 44.04, 47.05
91, 992, 032, 0, 0, 0, 39.34, 46.53, 47.50
92, 1024, 032, 0, 1, 0, 39.64, 46.71, 48.71
93, 1056, 032, 0, 0, 0, 39.80, 47.16, 49.36
94, 1088, 032, 0, 0, 0, 39.75, 47.33, 45.47
95, 1120, 032, 0, 1, 0, 38.72, 43.71, 44.37
