CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 11, 36, 39.48, 43.38, 46.69
1, 032, 000, 37, 8, 26, 40.51, 47.27, 47.43
2, 064, 000, 37, 8, 51, 38.76, 44.99, 44.95
3, 096, 000, 37, 7, 19, 39.78, 47.96, 45.70
4, 128, 000, 37, 32, 1, 39.20, 46.45, 43.05
5, 160, 000, 0, 3, 0, 39.62, 44.69, 43.06
6, 192, 000, 0, 2, 0, 39.83, 47.70, 45.54
7, 224, 000, 0, 1, 0, 39.87, 49.25, 47.46
8, 256, 000, 0, 2, 0, 39.48, 48.75, 45.99
9, 288, 000, 0, 5, 0, 40.75, 46.55, 44.75
10, 320, 000, 37, 8, 9, 39.78, 47.73, 45.21
11, 352, 000, 37, 6, 10, 40.16, 46.24, 47.62
12, 384, 000, 37, 19, 0, 39.28, 45.88, 42.73
13, 416, 000, 0, 3, 0, 39.70, 44.17, 46.72
14, 448, 000, 0, 1, 0, 41.04, 47.59, 47.85
15, 480, 000, 0, 5, 0, 40.32, 48.71, 45.80
16, 512, 000, 0, 1, 0, 39.02, 48.93, 44.67
17, 544, 000, 0, 1, 0, 39.43, 48.08, 45.86
18, 576, 000, 0, 1, 0, 38.70, 48.23, 48.93
19, 608, 000, 0, 1, 0, 38.94, 48.56, 48.71
20, 640, 000, 37, 8, 14, 40.21, 48.05, 48.52
21, 672, 000, 37, 6, 14, 39.98, 47.87, 47.20
22, 704, 000, 37, 17, 1, 38.91, 43.95, 48.15
23, 736, 000, 0, 2, 0, 41.25, 48.91, 48.89
24, 768, 000, 0, 1, 0, 41.07, 45.81, 47.59
25, 800, 000, 0, 1, 0, 40.59, 46.84, 48.13
26, 832, 000, 0, 1, 0, 40.12, 46.05, 46.85
27, 864, 000, 0, 1, 0, 39.03, 45.65, 46.30
28, 896, 000, 0, 1, 0, 38.17, 44.10, 41.90
29, 928, 000, 0, 0, 0, 38.04, 48.83, 49.38
30, 960, 000, 0, 1, 0, 38.71, 48.08, 48.73
31, 992, 000, 0, 1, 0, 38.06, 45.11, 44.01
32, 1024, 000, 0, 0, 0, 38.90, 48.73, 47.80
33, 1056, 000, 0, 1, 0, 40.60, 48.18, 47.40
34, 1088, 000, 0, 0, 0, 39.30, 48.60, 48.36
35, 1120, 000, 0, 1, 0, 40.32, 48.54, 48.77
36, 1152, 000, 0, 0, 0, 39.95, 45.10, 45.28
37, 1184, 000, 0, 1, 0, 38.31, 43.97, 43.56
38, 1216, 000, 0, 0, 0, 38.94, 47.38, 47.15
39, 1248, 000, 0, 1, 0, 39.39, 48.56, 47.30
40, 1280, 000, 0, 0, 0, 38.74, 47.95, 46.92
41, 1312, 000, 0, 1, 0, 36.38, 47.79, 48.47
42, 1344, 000, 0, 0, 0, 38.40, 47.09, 46.26
43, 1376, 000, 0, 0, 0, 38.00, 46.86, 46.50
44, 1408, 000, 0, 1, 0, 36.95, 41.57, 43.99
45, 1440, 000, 0, 0, 0, 37.43, 44.91, 46.45
46, 1472, 000, 0, 0, 0, 38.71, 46.10, 47.05
47, 1504, 000, 0, 1, 0, 38.46, 38.24, 39.77
48, 1536, 000, 0, 0, 0, 38.74, 44.12, 41.37
49, 1568, 000, 0, 0, 0, 39.74, 41.29, 39.99
50, 1600, 000, 0, 0, 0, 40.13, 47.01, 46.00
51, 1632, 000, 37, 9, 46, 38.94, 43.14, 43.72
52, 1664, 000, 0, 2, 0, 40.21, 48.18, 47.73
53, 1696, 000, 0, 0, 0, 38.14, 48.65, 46.74
54, 1728, 000, 0, 1, 0, 38.35, 47.98, 46.63
55, 1760, 000, 0, 0, 0, 39.17, 48.73, 46.66
56, 1792, 000, 0, 0, 0, 39.21, 47.00, 44.98
57, 1824, 000, 37, 8, 13, 39.11, 44.85, 44.79
58, 1856, 000, 37, 15, 8, 38.22, 46.61, 47.04
59, 1888, 000, 37, 7, 10, 38.90, 44.75, 44.77
60, 000, 032, 37, 12, 21, 39.66, 46.01, 48.08
61, 032, 032, 37, 3, 5, 39.80, 48.38, 47.56
62, 064, 032, 37, 4, 27, 38.53, 46.34, 44.95
63, 096, 032, 0, 2, 0, 37.45, 46.57, 47.01
64, 128, 032, 37, 11, 26, 39.12, 47.56, 45.04
65, 160, 032, 37, 6, 24, 38.19, 45.80, 45.36
66, 192, 032, 37, 5, 11, 38.27, 46.78, 49.12
67, 224, 032, 0, 0, 0, 39.14, 45.87, 44.40
68, 256, 032, 0, 1, 0, 40.01, 45.68, 48.29
69, 288, 032, 0, 0, 0, 40.02, 44.79, 46.77
70, 320, 032, 0, 1, 0, 38.69, 45.61, 44.92
71, 352, 032, 0, 0, 0, 39.87, 43.72, 44.66
72, 384, 032, 0, 7, 0, 38.56, 45.08, 45.18
73, 416, 032, 0, 1, 0, 38.97, 43.79, 45.16
74, 448, 032, 0, 0, 0, 40.08, 45.90, 47.30
75, 480, 032, 0, 1, 0, 40.79, 49.01, 48.45
76, 512, 032, 0, 0, 0, 38.14, 49.22, 47.49
77, 544, 032, 0, 0, 0, 39.50, 48.34, 47.18
78, 576, 032, 0, 6, 0, 38.77, 48.73, 47.57
79, 608, 032, 0, 0, 0, 38.80, 48.81, 49.34
80, 640, 032, 37, 5, 12, 40.08, 48.89, 47.73
81, 672, 032, 0, 2, 0, 41.51, 47.70, 46.47
82, 704, 032, 0, 0, 0, 38.39, 46.13, 45.50
83, 736, 032, 0, 1, 0, 39.80, 45.28, 46.91
84, 768, 032, 0, 0, 0, 40.12, 46.58, 49.49
85, 800, 032, 0, 5, 0, 39.27, 47.47, 46.82
86, 832, 032, 0, 4, 0, 41.23, 47.93, 46.57
87, 864, 032, 0, 0, 0, 39.16, 44.63, 45.75
88, 896, 032, 0, 1, 0, 37.52, 46.61, 48.20
89, 928, 032, 0, 0, 0, 37.32, 48.97, 50.28
90, 960, 032, 0, 1, 0, 37.45, 49.96, 51.07
91, 992, 032, 0, 0, 0, 37.80, 44.76, 45.75
92, 1024, 032, 0, 1, 0, 39.09, 48.50, 47.38
93, 1056, 032, 0, 0, 0, 39.83, 48.52, 47.79
94, 1088, 032, 0, 0, 0, 39.21, 49.22, 48.22
95, 1120, 032, 0, 1, 0, 38.73, 47.80, 47.50
96, 1152, 032, 0, 0, 0, 38.10, 45.00, 43.26
97, 1184, 032, 0, 0, 0, 38.56, 45.17, 43.37
98, 1216, 032, 0, 0, 0, 38.83, 46.74, 46.29
99, 1248, 032, 0, 1, 0, 37.89, 46.47, 46.44
100, 1280, 032, 0, 0, 0, 38.90, 47.68, 46.25
101, 1312, 032, 0, 0, 0, 35.37, 46.82, 45.90
102, 1344, 032, 0, 0, 0, 34.86, 45.97, 45.60
103, 1376, 032, 0, 1, 0, 35.11, 43.88, 44.48
104, 1408, 032, 0, 0, 0, 36.17, 43.14, 43.71
105, 1440, 032, 0, 0, 0, 38.24, 46.37, 44.37
106, 1472, 032, 0, 0, 0, 37.51, 47.37, 44.38
107, 1504, 032, 0, 0, 0, 37.88, 37.74, 39.93
108, 1536, 032, 0, 1, 0, 38.63, 42.37, 41.12
109, 1568, 032, 0, 0, 0, 39.78, 47.88, 46.24
110, 1600, 032, 0, 0, 0, 39.35, 48.61, 45.79
111, 1632, 032, 37, 5, 11, 39.68, 44.84, 44.40
112, 1664, 032, 0, 0, 0, 39.37, 49.03, 48.03
113, 1696, 032, 0, 0, 0, 38.32, 43.19, 46.45
114, 1728, 032, 0, 1, 0, 40.35, 48.15, 45.98
115, 1760, 032, 0, 0, 0, 40.63, 49.25, 46.54
116, 1792, 032, 0, 0, 0, 38.59, 48.67, 49.22
117, 1824, 032, 37, 4, 9, 40.27, 48.71, 48.50
118, 1856, 032, 37, 5, 8, 40.14, 46.54, 48.38
119, 1888, 032, 37, 4, 28, 38.96, 45.31, 43.93
120, 000, 064, 37, 44, 64, 33.30, 44.35, 40.54
121, 032, 064, 37, 45, 99, 34.52, 42.91, 39.41
122, 064, 064, 37, 50, 211, 32.96, 44.22, 40.59
123, 096, 064, 37, 28, 108, 34.25, 41.92, 40.25
124, 128, 064, 37, 47, 169, 32.73, 40.88, 37.38
125, 160, 064, 37, 85, 111, 31.38, 39.42, 37.45
126, 192, 064, 37, 26, 215, 35.30, 39.35, 39.76
127, 224, 064, 37, 24, 13, 33.91, 39.36, 37.55
128, 256, 064, 37, 21, 168, 34.48, 40.19, 39.86
129, 288, 064, 37, 13, 104, 35.38, 39.62, 39.56
130, 320, 064, 37, 12, 140, 34.58, 39.92, 39.07
131, 352, 064, 37, 52, 83, 35.21, 40.40, 39.22
132, 384, 064, 37, 35, 104, 35.04, 43.74, 39.73
133, 416, 064, 37, 18, 86, 36.49, 40.77, 42.82
134, 448, 064, 37, 14, 8, 37.02, 41.98, 41.92
135, 480, 064, 37, 10, 1, 38.23, 45.50, 45.07
136, 512, 064, 0, 2, 0, 38.08, 47.23, 43.11
137, 544, 064, 0, 1, 0, 37.88, 46.60, 42.90
138, 576, 064, 0, 1, 0, 39.55, 49.01, 46.80
139, 608, 064, 0, 0, 0, 39.19, 48.18, 48.01
140, 640, 064, 0, 2, 0, 38.57, 48.36, 47.19
141, 672, 064, 0, 1, 0, 38.48, 46.82, 47.43
142, 704, 064, 0, 1, 0, 38.88, 45.12, 43.93
143, 736, 064, 0, 0, 0, 39.57, 46.80, 44.80
144, 768, 064, 0, 1, 0, 41.06, 48.01, 49.88
145, 800, 064, 0, 0, 0, 39.31, 47.90, 47.23
146, 832, 064, 0, 1, 0, 40.46, 47.18, 46.30
147, 864, 064, 0, 0, 0, 39.47, 44.10, 45.44
148, 896, 064, 0, 1, 0, 38.52, 47.01, 48.10
149, 928, 064, 0, 0, 0, 38.24, 48.50, 49.34
150, 960, 064, 0, 0, 0, 38.28, 47.51, 50.20
151, 992, 064, 37, 14, 1, 37.95, 43.94, 44.12
152, 1024, 064, 37, 11, 1, 37.80, 46.59, 44.14
153, 1056, 064, 37, 12, 1, 36.59, 44.97, 41.63
154, 1088, 064, 0, 1, 0, 35.21, 40.58, 40.58
155, 1120, 064, 0, 1, 0, 35.25, 41.13, 40.10
156, 1152, 064, 0, 0, 0, 33.51, 40.64, 40.05
157, 1184, 064, 0, 1, 0, 32.65, 36.97, 35.16
158, 1216, 064, 0, 0, 0, 33.12, 36.58, 35.53
159, 1248, 064, 0, 0, 0, 32.16, 37.77, 37.96
160, 1280, 064, 0, 1, 0, 32.50, 37.75, 37.95
161, 1312, 064, 0, 0, 0, 32.77, 37.35, 37.17
162, 1344, 064, 0, 6, 0, 34.69, 40.97, 39.46
163, 1376, 064, 37, 12, 0, 35.12, 39.70, 40.53
164, 1408, 064, 0, 6, 0, 33.08, 36.92, 37.00
165, 1440, 064, 0, 0, 0, 34.05, 40.80, 41.10
166, 1472, 064, 0, 1, 0, 37.73, 46.09, 44.09
167, 1504, 064, 37, 5, 45, 38.12, 43.02, 45.90
168, 1536, 064, 0, 2, 0, 35.33, 43.89, 44.67
169, 1568, 064, 0, 0, 0, 37.41, 45.79, 42.89
170, 1600, 064, 0, 1, 0, 37.11, 46.99, 43.22
171, 1632, 064, 37, 4, 9, 36.91, 43.98, 43.23
172, 1664, 064, 37, 4, 12, 38.18, 47.33, 46.54
173, 1696, 064, 0, 1, 0, 36.43, 46.85, 45.36
174, 1728, 064, 0, 1, 0, 35.50, 46.57, 45.72
175, 1760, 064, 0, 0, 0, 38.37, 47.92, 45.20
176, 1792, 064, 37, 6, 11, 39.66, 47.13, 48.73
177, 1824, 064, 37, 2, 5, 40.46, 47.84, 48.50
178, 1856, 064, 37, 2, 7, 40.52, 47.93, 48.08
179, 1888, 064, 37, 8, 35, 39.34, 46.17, 44.80
180, 000, 096, 0, 40, 0, 31.97, 42.98, 38.16
181, 032, 096, 37, 10, 127, 34.98, 43.42, 41.24
182, 064, 096, 37, 25, 88, 33.98, 43.11, 40.61
183, 096, 096, 37, 34, 76, 33.80, 41.63, 37.09
184, 128, 096, 37, 54, 96, 33.72, 40.56, 40.41
185, 160, 096, 37, 69, 135, 33.50, 40.12, 38.71
186, 192, 096, 37, 44, 144, 33.48, 38.81, 36.89
187, 224, 096, 37, 27, 6, 32.27, 39.88, 39.34
188, 256, 096, 37, 10, 139, 35.13, 40.51, 39.29
189, 288, 096, 37, 4, 155, 35.31, 40.59, 39.36
190, 320, 096, 37, 3, 163, 35.16, 40.31, 38.77
191, 352, 096, 37, 3, 167, 34.49, 38.39, 38.01
192, 384, 096, 37, 25, 31, 32.57, 39.46, 38.08
193, 416, 096, 37, 14, 17, 33.04, 36.15, 36.66
194, 448, 096, 37, 9, 78, 33.33, 37.79, 35.25
195, 480, 096, 0, 7, 0, 32.92, 36.86, 35.34
196, 512, 096, 0, 1, 0, 33.00, 36.57, 35.89
197, 544, 096, 37, 28, 33, 33.51, 37.64, 36.48
198, 576, 096, 37, 5, 53, 34.70, 37.33, 37.76
199, 608, 096, 37, 11, 15, 34.98, 37.68, 38.47
200, 640, 096, 0, 2, 0, 33.71, 37.51, 36.75
201, 672, 096, 0, 1, 0, 33.08, 38.11, 36.72
202, 704, 096, 37, 11, 39, 33.07, 38.93, 37.82
203, 736, 096, 37, 20, 20, 33.19, 36.07, 37.30
204, 768, 096, 0, 9, 0, 33.27, 36.71, 37.09
205, 800, 096, 0, 5, 0, 33.33, 37.44, 38.17
206, 832, 096, 0, 21, 0, 33.88, 37.89, 37.51
207, 864, 096, 37, 29, 14, 31.62, 34.81, 35.39
208, 896, 096, 37, 23, 30, 30.37, 37.09, 35.69
209, 928, 096, 0, 2, 0, 34.45, 40.43, 39.52
210, 960, 096, 37, 11, 1, 34.86, 39.63, 38.06
211, 992, 096, 0, 3, 0, 34.40, 37.58, 37.21
212, 1024, 096, 0, 2, 0, 35.64, 39.47, 37.32
213, 1056, 096, 0, 2, 0, 35.30, 38.77, 37.59
214, 1088, 096, 0, 5, 0, 35.54, 38.47, 37.91
215, 1120, 096, 0, 1, 0, 35.29, 38.42, 36.66
216, 1152, 096, 0, 2, 0, 34.76, 37.68, 37.06
217, 1184, 096, 0, 1, 0, 32.92, 36.90, 37.25
218, 1216, 096, 0, 1, 0, 31.95, 37.51, 36.39
219, 1248, 096, 0, 1, 0, 32.39, 38.47, 36.28
220, 1280, 096, 0, 1, 0, 34.00, 38.77, 40.16
221, 1312, 096, 0, 1, 0, 34.45, 38.91, 38.75
222, 1344, 096, 0, 1, 0, 35.06, 38.91, 40.11
223, 1376, 096, 0, 6, 0, 34.67, 38.10, 37.67
224, 1408, 096, 0, 0, 0, 33.23, 37.11, 37.29
225, 1440, 096, 37, 12, 30, 32.50, 37.58, 36.05
226, 1472, 096, 0, 2, 0, 32.71, 39.86, 38.63
227, 1504, 096, 0, 1, 0, 35.40, 39.49, 37.81
228, 1536, 096, 0, 4, 0, 37.86, 44.83, 43.98
229, 1568, 096, 0, 1, 0, 38.98, 46.64, 42.70
230, 1600, 096, 0, 1, 0, 38.61, 49.18, 43.93
231, 1632, 096, 37, 12, 1, 38.62, 45.60, 42.43
232, 1664, 096, 0, 2, 0, 39.69, 47.11, 47.68
233, 1696, 096, 0, 4, 0, 39.57, 46.94, 46.51
234, 1728, 096, 0, 1, 0, 39.11, 46.75, 46.24
235, 1760, 096, 0, 1, 0, 40.20, 48.13, 46.31
236, 1792, 096, 0, 1, 0, 40.47, 46.70, 45.61
237, 1824, 096, 37, 4, 4, 39.70, 46.85, 47.90
238, 1856, 096, 37, 3, 20, 39.36, 48.54, 46.94
239, 1888, 096, 37, 4, 12, 39.34, 46.95, 44.58
240, 000, 128, 37, 17, 1, 35.49, 40.22, 41.08
241, 032, 128, 37, 30, 56, 35.97, 40.56, 40.94
242, 064, 128, 37, 78, 47, 34.10, 41.23, 38.98
243, 096, 128, 37, 21, 1, 36.14, 41.96, 44.49
244, 128, 128, 37, 10, 23, 38.42, 44.17, 45.74
245, 160, 128, 37, 34, 10, 34.17, 39.69, 44.23
246, 192, 128, 37, 36, 36, 35.08, 38.27, 39.81
247, 224, 128, 37, 29, 117, 36.26, 40.24, 42.10
