CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 97, 302, 37.20, 41.70, 39.84
1, 064, 000, 37, 96, 489, 33.66, 39.43, 39.19
2, 128, 000, 37, 102, 441, 34.76, 40.91, 39.80
3, 192, 000, 37, 47, 270, 36.00, 41.18, 42.39
4, 256, 000, 37, 25, 230, 36.44, 43.92, 41.04
5, 320, 000, 37, 50, 240, 36.18, 43.07, 42.92
6, 384, 000, 37, 29, 165, 37.60, 46.09, 45.65
7, 448, 000, 37, 61, 158, 36.76, 45.37, 44.83
8, 512, 000, 37, 85, 208, 36.36, 44.64, 43.85
9, 576, 000, 37, 19, 118, 37.79, 45.87, 44.61
10, 640, 000, 37, 17, 159, 38.14, 44.60, 42.93
11, 704, 000, 37, 10, 88, 38.05, 45.52, 44.94
12, 768, 000, 37, 8, 80, 38.56, 44.82, 44.16
13, 832, 000, 37, 15, 66, 38.54, 44.94, 44.15
14, 896, 000, 37, 31, 68, 38.68, 43.13, 42.43
15, 960, 000, 37, 20, 90, 38.76, 44.14, 42.97
16, 1024, 000, 37, 9, 40, 38.52, 44.97, 43.16
17, 1088, 000, 37, 8, 29, 38.83, 44.85, 44.53
18, 1152, 000, 37, 9, 57, 38.94, 44.87, 43.58
19, 1216, 000, 37, 49, 130, 38.47, 42.59, 44.00
20, 1280, 000, 37, 24, 61, 39.41, 45.65, 45.49
21, 1344, 000, 37, 10, 63, 39.42, 45.29, 45.46
22, 1408, 000, 37, 14, 193, 36.86, 41.68, 43.48
23, 1472, 000, 37, 14, 176, 37.51, 43.77, 45.42
24, 1536, 000, 37, 8, 108, 38.29, 45.54, 44.74
25, 1600, 000, 37, 20, 78, 38.72, 46.43, 44.74
26, 1664, 000, 37, 10, 117, 38.62, 45.45, 43.95
27, 1728, 000, 37, 28, 229, 38.48, 42.88, 43.02
28, 1792, 000, 37, 24, 125, 38.01, 45.14, 43.23
29, 1856, 000, 37, 18, 146, 36.39, 45.43, 44.37
30, 000, 064, 37, 54, 90, 39.24, 41.50, 47.22
31, 064, 064, 37, 33, 61, 38.93, 42.86, 43.96
32, 128, 064, 37, 69, 198, 35.94, 39.97, 40.39
33, 192, 064, 37, 159, 534, 33.24, 39.87, 37.64
34, 256, 064, 37, 92, 433, 34.18, 41.43, 40.87
35, 320, 064, 37, 57, 208, 36.54, 43.40, 42.70
36, 384, 064, 37, 38, 113, 37.21, 42.21, 42.22
37, 448, 064, 37, 47, 120, 36.67, 39.31, 39.16
38, 512, 064, 37, 47, 148, 36.02, 38.73, 38.94
39, 576, 064, 37, 38, 176, 35.64, 37.96, 38.66
40, 640, 064, 37, 69, 503, 35.10, 39.35, 37.73
41, 704, 064, 37, 81, 201, 35.55, 41.17, 40.27
42, 768, 064, 37, 29, 129, 36.12, 40.91, 40.11
43, 832, 064, 37, 41, 156, 36.62, 39.70, 40.74
44, 896, 064, 37, 93, 229, 36.25, 40.89, 41.09
45, 960, 064, 37, 45, 156, 36.44, 39.10, 40.84
46, 1024, 064, 37, 34, 84, 36.07, 39.22, 40.91
47, 1088, 064, 37, 43, 96, 36.50, 39.47, 40.69
48, 1152, 064, 37, 49, 92, 37.45, 39.55, 39.66
49, 1216, 064, 37, 55, 196, 35.79, 40.53, 40.23
50, 1280, 064, 37, 38, 84, 37.60, 43.55, 40.55
51, 1344, 064, 37, 45, 135, 36.86, 44.19, 41.19
52, 1408, 064, 37, 53, 257, 35.61, 41.61, 42.12
53, 1472, 064, 37, 69, 503, 34.74, 39.78, 40.90
54, 1536, 064, 37, 85, 562, 33.87, 43.51, 39.42
55, 1600, 064, 37, 86, 751, 33.66, 41.27, 38.60
56, 1664, 064, 37, 69, 751, 33.41, 41.89, 38.34
57, 1728, 064, 37, 107, 630, 33.63, 40.85, 39.04
58, 1792, 064, 37, 93, 336, 34.62, 40.73, 38.73
59, 1856, 064, 37, 50, 437, 34.64, 41.66, 39.72
60, 000, 128, 37, 88, 140, 35.98, 38.37, 41.17
