CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 0, 5, 0, 37.72, 45.67, 47.18
1, 032, 000, 0, 3, 0, 38.82, 48.91, 48.91
2, 064, 000, 37, 10, 20, 40.85, 47.60, 47.07
3, 096, 000, 37, 7, 28, 39.66, 48.11, 46.52
4, 128, 000, 0, 20, 0, 35.32, 45.96, 43.76
5, 160, 000, 37, 34, 14, 38.04, 44.10, 47.66
6, 192, 000, 37, 11, 7, 39.16, 44.28, 46.92
7, 224, 000, 0, 2, 0, 39.73, 48.15, 47.27
8, 256, 000, 0, 2, 0, 39.94, 46.78, 46.27
9, 288, 000, 0, 2, 0, 38.12, 48.67, 49.12
10, 320, 000, 0, 2, 0, 40.32, 48.15, 44.78
11, 352, 000, 0, 1, 0, 38.79, 46.58, 44.61
12, 384, 000, 0, 2, 0, 41.06, 45.49, 47.73
13, 416, 000, 0, 1, 0, 40.81, 44.92, 45.09
14, 448, 000, 0, 2, 0, 39.34, 46.28, 47.88
15, 480, 000, 0, 1, 0, 38.31, 44.14, 44.13
16, 512, 000, 0, 1, 0, 40.89, 48.95, 47.33
17, 544, 000, 0, 1, 0, 40.01, 44.65, 46.24
18, 576, 000, 0, 6, 0, 40.73, 48.97, 45.04
19, 608, 000, 0, 1, 0, 39.51, 48.83, 48.67
20, 640, 000, 0, 1, 0, 38.41, 48.41, 47.90
21, 672, 000, 0, 1, 0, 38.78, 48.60, 48.43
22, 704, 000, 0, 1, 0, 39.54, 48.93, 47.96
23, 736, 000, 0, 1, 0, 38.42, 48.39, 48.67
24, 768, 000, 37, 8, 25, 37.92, 46.81, 46.81
25, 800, 000, 37, 7, 49, 38.48, 44.25, 48.05
26, 832, 000, 37, 7, 24, 40.46, 48.13, 48.25
27, 864, 000, 37, 5, 16, 41.21, 47.66, 47.36
28, 896, 000, 0, 2, 0, 39.41, 48.23, 47.87
29, 928, 000, 37, 7, 15, 41.27, 49.03, 47.96
30, 960, 000, 37, 18, 1, 40.42, 47.19, 44.87
31, 992, 000, 0, 2, 0, 37.18, 43.34, 42.76
32, 1024, 000, 0, 0, 0, 37.30, 48.20, 48.73
33, 1056, 000, 0, 1, 0, 37.44, 45.99, 48.61
34, 1088, 000, 0, 1, 0, 40.10, 46.07, 43.88
35, 1120, 000, 0, 1, 0, 37.79, 48.65, 48.43
