CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 52, 0, 37.52, 41.92, 41.29
1, 064, 000, 37, 67, 1, 32.91, 40.74, 39.82
2, 128, 000, 0, 22, 0, 31.03, 38.62, 39.02
3, 192, 000, 0, 6, 0, 32.66, 42.46, 43.51
4, 256, 000, 0, 5, 0, 31.59, 40.57, 39.75
5, 320, 000, 37, 29, 0, 34.27, 43.84, 42.59
6, 384, 000, 0, 14, 0, 35.89, 45.65, 43.98
7, 448, 000, 37, 38, 0, 34.10, 45.42, 45.33
8, 512, 000, 0, 6, 0, 34.45, 44.74, 43.59
9, 576, 000, 0, 5, 0, 36.01, 45.34, 44.52
10, 640, 000, 37, 41, 0, 37.02, 43.91, 42.52
11, 704, 000, 0, 5, 0, 36.78, 45.65, 45.07
12, 768, 000, 0, 4, 0, 38.11, 44.69, 44.60
13, 832, 000, 0, 4, 0, 37.55, 45.12, 44.05
14, 896, 000, 0, 3, 0, 38.15, 43.31, 42.59
15, 960, 000, 0, 3, 0, 37.88, 43.33, 43.28
16, 1024, 000, 0, 2, 0, 39.22, 45.24, 43.50
17, 1088, 000, 0, 10, 0, 38.44, 44.88, 43.91
18, 1152, 000, 0, 6, 0, 38.66, 45.04, 44.15
19, 1216, 000, 0, 5, 0, 37.87, 42.56, 42.83
20, 1280, 000, 0, 3, 0, 38.96, 44.90, 45.46
21, 1344, 000, 0, 2, 0, 38.97, 45.47, 45.30
22, 1408, 000, 0, 2, 0, 36.72, 41.39, 42.81
23, 1472, 000, 0, 2, 0, 35.47, 44.69, 45.06
24, 1536, 000, 0, 1, 0, 37.62, 44.31, 44.57
25, 1600, 000, 0, 2, 0, 37.66, 46.70, 45.88
26, 1664, 000, 0, 20, 0, 34.61, 44.91, 43.41
27, 1728, 000, 37, 51, 0, 35.94, 43.01, 43.01
28, 1792, 000, 0, 11, 0, 35.47, 45.30, 43.13
29, 1856, 000, 0, 4, 0, 34.92, 43.88, 43.32
30, 000, 064, 0, 9, 0, 35.14, 40.31, 44.67
31, 064, 064, 0, 28, 0, 38.90, 41.47, 44.58
32, 128, 064, 0, 4, 0, 36.52, 40.66, 42.37
33, 192, 064, 0, 3, 0, 32.38, 39.44, 37.91
34, 256, 064, 37, 25, 0, 30.60, 39.71, 38.62
35, 320, 064, 0, 4, 0, 36.07, 42.65, 41.72
36, 384, 064, 0, 2, 0, 35.43, 44.62, 43.73
