CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 23, 1, 38.24, 48.41, 48.89
1, 032, 000, 37, 8, 21, 39.55, 47.29, 46.85
2, 064, 000, 37, 8, 26, 39.61, 47.56, 46.34
3, 096, 000, 37, 7, 20, 38.43, 48.93, 47.00
4, 128, 000, 0, 3, 0, 38.19, 46.32, 46.46
5, 160, 000, 0, 2, 0, 39.34, 46.99, 49.25
6, 192, 000, 0, 2, 0, 37.65, 48.06, 49.16
7, 224, 000, 37, 9, 9, 40.49, 48.00, 46.27
8, 256, 000, 37, 7, 14, 39.51, 47.70, 47.12
9, 288, 000, 37, 6, 13, 40.72, 45.74, 46.71
10, 320, 000, 37, 6, 21, 39.39, 45.61, 45.50
11, 352, 000, 37, 5, 19, 40.29, 45.15, 46.31
12, 384, 000, 37, 4, 22, 40.76, 46.52, 48.05
13, 416, 000, 0, 3, 0, 40.56, 48.10, 46.66
14, 448, 000, 0, 2, 0, 40.74, 49.38, 45.18
15, 480, 000, 0, 1, 0, 39.30, 47.93, 45.48
16, 512, 000, 0, 1, 0, 38.10, 48.16, 44.73
17, 544, 000, 0, 1, 0, 38.95, 48.34, 44.96
18, 576, 000, 0, 1, 0, 39.50, 48.06, 45.04
19, 608, 000, 37, 6, 13, 39.61, 48.39, 47.13
20, 640, 000, 37, 18, 0, 37.87, 43.93, 48.85
21, 672, 000, 0, 3, 0, 40.13, 47.65, 48.38
22, 704, 000, 0, 1, 0, 40.32, 47.98, 46.98
23, 736, 000, 37, 12, 0, 40.09, 48.23, 48.67
24, 768, 000, 37, 5, 13, 40.47, 48.54, 47.50
25, 800, 000, 37, 4, 12, 40.88, 45.47, 47.80
26, 832, 000, 37, 18, 0, 38.88, 44.08, 41.55
27, 864, 000, 37, 40, 0, 37.62, 48.48, 48.29
28, 896, 000, 37, 7, 27, 38.74, 49.57, 48.91
29, 928, 000, 37, 18, 21, 38.16, 43.04, 44.52
30, 960, 000, 0, 5, 0, 39.38, 48.67, 47.59
31, 992, 000, 0, 1, 0, 39.32, 48.25, 47.68
32, 1024, 000, 37, 5, 13, 39.07, 47.82, 47.85
33, 1056, 000, 37, 4, 12, 39.95, 49.05, 46.81
34, 1088, 000, 37, 5, 30, 38.11, 46.45, 48.20
35, 1120, 000, 37, 3, 37, 39.22, 43.13, 46.66
36, 1152, 000, 37, 4, 28, 39.50, 46.91, 44.97
37, 1184, 000, 37, 4, 24, 39.25, 48.60, 46.36
38, 1216, 000, 37, 3, 18, 39.98, 48.79, 46.44
39, 1248, 000, 0, 3, 0, 35.87, 47.30, 47.90
40, 1280, 000, 37, 4, 13, 39.36, 45.78, 45.60
41, 1312, 000, 37, 4, 15, 40.46, 46.90, 46.78
42, 1344, 000, 37, 18, 0, 38.86, 42.79, 45.04
43, 1376, 000, 37, 12, 0, 38.82, 44.99, 46.94
44, 1408, 000, 37, 11, 8, 38.28, 46.52, 47.73
45, 1440, 000, 37, 9, 0, 39.33, 41.74, 42.30
46, 1472, 000, 37, 5, 16, 37.31, 43.13, 39.59
47, 1504, 000, 37, 3, 62, 39.80, 41.84, 39.77
48, 1536, 000, 37, 2, 18, 40.48, 46.34, 46.10
49, 1568, 000, 37, 17, 21, 38.65, 44.45, 41.46
50, 1600, 000, 0, 5, 0, 38.67, 45.47, 47.70
51, 1632, 000, 0, 2, 0, 38.83, 43.94, 48.67
52, 1664, 000, 37, 5, 24, 40.23, 48.32, 48.30
53, 1696, 000, 0, 3, 0, 39.52, 46.45, 48.27
54, 1728, 000, 0, 1, 0, 39.16, 48.79, 47.76
55, 1760, 000, 37, 5, 17, 40.53, 47.92, 47.93
56, 1792, 000, 37, 3, 17, 39.43, 47.98, 48.06
57, 1824, 000, 37, 3, 31, 38.68, 46.17, 44.77
58, 1856, 000, 0, 2, 0, 39.00, 46.96, 48.25
59, 1888, 000, 0, 1, 0, 38.04, 48.65, 46.53
60, 000, 032, 0, 11, 0, 35.81, 43.77, 43.12
61, 032, 032, 37, 5, 11, 38.59, 47.41, 46.87
62, 064, 032, 37, 17, 23, 38.63, 47.73, 47.84
63, 096, 032, 37, 10, 42, 37.45, 45.20, 44.40
64, 128, 032, 37, 4, 15, 38.52, 46.57, 45.19
65, 160, 032, 37, 3, 7, 41.08, 48.13, 48.99
66, 192, 032, 37, 23, 6, 40.20, 47.24, 48.89
67, 224, 032, 0, 3, 0, 39.61, 47.46, 47.71
68, 256, 032, 37, 10, 0, 38.39, 46.54, 46.23
69, 288, 032, 0, 3, 0, 38.71, 44.12, 44.68
70, 320, 032, 37, 11, 1, 38.61, 46.06, 44.30
71, 352, 032, 0, 2, 0, 38.61, 44.08, 45.81
72, 384, 032, 0, 1, 0, 40.97, 47.33, 47.65
73, 416, 032, 0, 4, 0, 40.66, 48.54, 48.61
74, 448, 032, 37, 6, 5, 39.98, 49.45, 47.87
75, 480, 032, 0, 1, 0, 38.60, 48.18, 47.31
76, 512, 032, 0, 1, 0, 40.28, 49.91, 47.18
77, 544, 032, 0, 1, 0, 38.39, 49.76, 46.57
78, 576, 032, 37, 4, 13, 39.81, 48.91, 47.77
79, 608, 032, 0, 2, 0, 39.93, 48.13, 45.89
80, 640, 032, 0, 1, 0, 38.26, 45.45, 49.61
81, 672, 032, 0, 0, 0, 39.61, 46.91, 46.91
82, 704, 032, 0, 1, 0, 40.86, 48.05, 47.47
83, 736, 032, 0, 1, 0, 38.69, 47.36, 48.81
84, 768, 032, 0, 1, 0, 40.44, 47.24, 45.95
85, 800, 032, 0, 1, 0, 39.48, 44.79, 45.20
86, 832, 032, 0, 5, 0, 38.00, 44.70, 47.59
87, 864, 032, 0, 1, 0, 37.44, 49.27, 50.20
88, 896, 032, 0, 2, 0, 37.57, 49.88, 50.57
89, 928, 032, 0, 0, 0, 38.51, 44.36, 47.88
90, 960, 032, 0, 1, 0, 39.57, 48.95, 46.20
91, 992, 032, 0, 0, 0, 39.69, 48.54, 47.85
92, 1024, 032, 0, 1, 0, 39.60, 49.10, 47.79
93, 1056, 032, 0, 1, 0, 38.98, 48.25, 49.47
94, 1088, 032, 0, 1, 0, 39.36, 46.53, 43.58
95, 1120, 032, 0, 1, 0, 38.80, 43.66, 42.81
96, 1152, 032, 0, 0, 0, 37.65, 47.44, 46.53
97, 1184, 032, 0, 1, 0, 38.17, 48.01, 47.09
98, 1216, 032, 0, 1, 0, 38.78, 47.96, 46.81
99, 1248, 032, 0, 0, 0, 35.61, 46.32, 45.60
100, 1280, 032, 0, 1, 0, 34.24, 45.75, 45.04
101, 1312, 032, 37, 10, 1, 35.40, 43.82, 43.82
102, 1344, 032, 0, 1, 0, 36.89, 40.72, 44.38
103, 1376, 032, 37, 11, 8, 38.91, 45.13, 45.19
104, 1408, 032, 0, 6, 0, 38.32, 48.06, 45.00
105, 1440, 032, 0, 1, 0, 38.41, 41.03, 42.98
106, 1472, 032, 0, 1, 0, 37.56, 42.40, 40.71
107, 1504, 032, 37, 4, 12, 39.77, 45.95, 45.73
108, 1536, 032, 0, 2, 0, 40.26, 48.38, 46.96
109, 1568, 032, 0, 1, 0, 37.94, 46.04, 43.46
110, 1600, 032, 0, 0, 0, 38.90, 45.27, 48.95
111, 1632, 032, 0, 1, 0, 39.65, 48.06, 49.38
112, 1664, 032, 0, 4, 0, 40.45, 46.25, 48.95
113, 1696, 032, 0, 1, 0, 39.76, 49.01, 49.12
114, 1728, 032, 0, 0, 0, 38.40, 48.34, 46.90
