CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 11, 30, 39.28, 44.94, 42.97
1, 032, 000, 37, 8, 27, 39.15, 46.86, 46.45
2, 064, 000, 37, 7, 21, 39.86, 48.77, 46.65
3, 096, 000, 37, 7, 28, 39.57, 47.98, 48.18
4, 128, 000, 0, 4, 0, 37.12, 44.92, 48.38
5, 160, 000, 0, 1, 0, 36.92, 47.40, 49.68
6, 192, 000, 0, 2, 0, 38.89, 47.84, 47.62
7, 224, 000, 0, 2, 0, 37.38, 47.87, 47.05
8, 256, 000, 37, 8, 10, 40.05, 47.88, 46.98
9, 288, 000, 37, 6, 9, 39.37, 45.00, 43.55
10, 320, 000, 0, 3, 0, 36.35, 46.95, 44.21
11, 352, 000, 37, 7, 16, 39.99, 46.21, 46.31
12, 384, 000, 0, 3, 0, 37.45, 46.07, 46.78
13, 416, 000, 0, 1, 0, 41.07, 47.27, 46.72
14, 448, 000, 0, 1, 0, 39.97, 48.25, 45.10
15, 480, 000, 0, 2, 0, 39.59, 47.63, 46.23
16, 512, 000, 0, 1, 0, 39.94, 49.29, 44.37
17, 544, 000, 0, 1, 0, 36.06, 48.38, 45.51
18, 576, 000, 0, 1, 0, 37.29, 48.95, 46.21
19, 608, 000, 37, 7, 58, 39.10, 44.19, 45.83
20, 640, 000, 37, 4, 33, 39.07, 47.54, 48.60
21, 672, 000, 37, 5, 15, 40.04, 47.54, 46.81
22, 704, 000, 0, 2, 0, 38.90, 48.54, 48.05
23, 736, 000, 0, 1, 0, 37.55, 47.98, 47.11
24, 768, 000, 37, 7, 13, 40.67, 49.07, 47.54
25, 800, 000, 37, 5, 49, 39.71, 43.47, 42.47
26, 832, 000, 37, 5, 59, 37.86, 46.84, 45.93
27, 864, 000, 0, 2, 0, 34.45, 49.29, 49.76
28, 896, 000, 37, 6, 33, 38.93, 42.90, 46.28
29, 928, 000, 0, 2, 0, 38.20, 44.65, 45.56
30, 960, 000, 0, 1, 0, 37.58, 48.54, 48.29
31, 992, 000, 37, 5, 4, 40.07, 48.89, 48.32
32, 1024, 000, 37, 4, 20, 38.98, 48.41, 48.06
33, 1056, 000, 37, 4, 10, 40.33, 47.96, 47.80
34, 1088, 000, 37, 19, 0, 38.65, 43.00, 42.95
35, 1120, 000, 0, 2, 0, 39.07, 47.77, 47.74
36, 1152, 000, 0, 0, 0, 39.20, 47.92, 48.00
37, 1184, 000, 0, 1, 0, 39.90, 48.93, 47.92
38, 1216, 000, 0, 1, 0, 36.72, 48.47, 47.49
39, 1248, 000, 0, 6, 0, 36.23, 46.29, 43.69
40, 1280, 000, 37, 4, 16, 39.49, 45.86, 46.63
41, 1312, 000, 37, 3, 32, 40.05, 43.97, 46.32
42, 1344, 000, 37, 25, 1, 38.79, 44.19, 45.31
43, 1376, 000, 0, 1, 0, 36.93, 45.97, 48.01
44, 1408, 000, 0, 1, 0, 38.58, 46.34, 47.84
45, 1440, 000, 0, 1, 0, 38.18, 41.77, 40.74
46, 1472, 000, 0, 1, 0, 37.10, 42.63, 39.56
47, 1504, 000, 0, 16, 0, 38.02, 45.30, 42.36
48, 1536, 000, 37, 5, 25, 38.99, 46.71, 44.01
49, 1568, 000, 37, 4, 26, 38.03, 44.11, 42.35
50, 1600, 000, 37, 3, 10, 39.01, 45.98, 47.73
51, 1632, 000, 0, 2, 0, 39.31, 45.06, 48.52
52, 1664, 000, 0, 1, 0, 38.73, 44.37, 48.16
53, 1696, 000, 0, 1, 0, 39.54, 47.23, 48.54
54, 1728, 000, 37, 5, 11, 40.50, 47.96, 48.18
55, 1760, 000, 37, 3, 14, 39.43, 49.07, 47.65
56, 1792, 000, 37, 14, 9, 37.28, 43.20, 42.67
57, 1824, 000, 0, 1, 0, 38.26, 46.43, 46.54
58, 1856, 000, 37, 18, 1, 39.89, 46.10, 47.79
59, 1888, 000, 0, 15, 0, 38.45, 47.34, 46.82
60, 000, 032, 37, 12, 28, 39.88, 46.74, 47.65
61, 032, 032, 37, 4, 24, 38.93, 47.41, 47.36
62, 064, 032, 37, 4, 57, 38.48, 45.61, 46.10
63, 096, 032, 37, 3, 28, 38.15, 44.84, 44.98
64, 128, 032, 37, 4, 17, 40.35, 45.77, 47.57
65, 160, 032, 37, 5, 12, 40.11, 46.74, 48.06
66, 192, 032, 37, 5, 13, 40.72, 47.57, 48.93
67, 224, 032, 37, 4, 8, 39.54, 47.53, 48.18
68, 256, 032, 37, 21, 0, 38.50, 44.67, 45.20
69, 288, 032, 37, 10, 1, 39.20, 44.56, 44.84
70, 320, 032, 0, 1, 0, 39.21, 44.40, 44.73
71, 352, 032, 0, 1, 0, 40.28, 47.54, 49.86
72, 384, 032, 37, 15, 0, 40.91, 47.90, 47.23
73, 416, 032, 0, 1, 0, 39.72, 48.99, 48.43
74, 448, 032, 0, 0, 0, 40.35, 49.71, 47.80
75, 480, 032, 0, 1, 0, 38.80, 48.27, 48.30
76, 512, 032, 0, 1, 0, 39.64, 48.97, 47.47
77, 544, 032, 37, 23, 7, 39.67, 48.79, 47.13
78, 576, 032, 37, 5, 9, 40.31, 48.89, 48.61
79, 608, 032, 37, 3, 27, 38.66, 45.57, 45.52
80, 640, 032, 37, 3, 16, 38.44, 46.01, 47.43
81, 672, 032, 37, 18, 0, 41.42, 47.01, 46.75
82, 704, 032, 0, 2, 0, 40.75, 47.20, 49.52
83, 736, 032, 0, 0, 0, 39.11, 47.41, 46.47
84, 768, 032, 0, 2, 0, 39.87, 47.36, 47.01
85, 800, 032, 37, 10, 0, 39.62, 42.31, 45.88
86, 832, 032, 0, 3, 0, 36.87, 49.66, 50.06
87, 864, 032, 0, 0, 0, 37.91, 49.36, 50.23
88, 896, 032, 0, 1, 0, 38.53, 47.22, 49.99
89, 928, 032, 37, 11, 0, 39.83, 45.07, 47.53
90, 960, 032, 0, 1, 0, 39.40, 48.38, 47.26
91, 992, 032, 0, 1, 0, 40.35, 49.14, 47.76
92, 1024, 032, 0, 1, 0, 39.40, 47.71, 47.71
93, 1056, 032, 0, 5, 0, 39.42, 47.60, 47.63
94, 1088, 032, 0, 1, 0, 38.45, 48.75, 40.66
95, 1120, 032, 0, 0, 0, 39.70, 44.30, 47.05
96, 1152, 032, 0, 1, 0, 37.61, 47.62, 46.58
97, 1184, 032, 0, 1, 0, 39.33, 48.11, 46.52
98, 1216, 032, 0, 0, 0, 37.43, 47.46, 45.70
99, 1248, 032, 0, 1, 0, 35.97, 46.66, 46.01
100, 1280, 032, 0, 1, 0, 33.53, 45.63, 43.95
101, 1312, 032, 37, 3, 7, 35.36, 42.67, 44.12
102, 1344, 032, 0, 2, 0, 38.52, 42.71, 43.84
103, 1376, 032, 0, 1, 0, 37.83, 47.20, 44.62
104, 1408, 032, 37, 11, 0, 38.77, 47.20, 44.71
105, 1440, 032, 37, 6, 8, 37.62, 41.05, 41.32
106, 1472, 032, 37, 4, 31, 38.36, 44.90, 43.34
107, 1504, 032, 0, 5, 0, 39.56, 48.36, 49.43
108, 1536, 032, 0, 1, 0, 39.31, 47.29, 46.24
109, 1568, 032, 0, 1, 0, 38.75, 44.18, 43.67
110, 1600, 032, 0, 1, 0, 39.45, 47.77, 49.91
111, 1632, 032, 0, 1, 0, 39.98, 48.36, 49.57
112, 1664, 032, 0, 4, 0, 40.29, 48.18, 48.93
113, 1696, 032, 0, 0, 0, 39.18, 48.93, 48.95
114, 1728, 032, 0, 1, 0, 37.96, 47.51, 48.34
115, 1760, 032, 37, 4, 7, 40.23, 47.22, 47.70
116, 1792, 032, 37, 3, 23, 39.22, 44.27, 45.27
117, 1824, 032, 0, 1, 0, 39.38, 46.98, 46.86
118, 1856, 032, 0, 1, 0, 39.73, 46.84, 48.08
119, 1888, 032, 0, 1, 0, 39.45, 47.73, 45.46
120, 000, 064, 37, 63, 26, 33.31, 44.42, 39.31
121, 032, 064, 37, 57, 160, 34.28, 43.10, 39.00
122, 064, 064, 37, 40, 68, 32.47, 39.25, 35.87
123, 096, 064, 37, 11, 36, 32.75, 39.37, 37.03
124, 128, 064, 37, 17, 13, 34.01, 40.71, 37.79
125, 160, 064, 37, 9, 240, 33.62, 40.68, 38.45
126, 192, 064, 37, 3, 117, 34.09, 39.08, 37.99
127, 224, 064, 37, 16, 123, 35.01, 40.18, 41.29
128, 256, 064, 37, 33, 17, 33.98, 39.32, 38.32
129, 288, 064, 37, 37, 3, 32.42, 40.29, 40.96
130, 320, 064, 37, 19, 39, 33.31, 40.33, 41.16
131, 352, 064, 37, 30, 53, 34.89, 40.95, 39.53
132, 384, 064, 0, 6, 0, 34.93, 39.27, 38.46
133, 416, 064, 0, 1, 0, 34.76, 41.10, 39.53
134, 448, 064, 37, 40, 40, 36.35, 41.40, 38.26
135, 480, 064, 0, 2, 0, 34.36, 38.34, 40.42
136, 512, 064, 0, 1, 0, 36.62, 42.76, 41.14
137, 544, 064, 37, 25, 14, 37.74, 43.39, 41.18
138, 576, 064, 0, 4, 0, 38.28, 46.34, 45.60
139, 608, 064, 37, 4, 13, 38.21, 45.38, 45.35
140, 640, 064, 0, 3, 0, 38.53, 47.04, 45.80
141, 672, 064, 0, 1, 0, 39.08, 48.50, 48.67
142, 704, 064, 0, 1, 0, 40.96, 48.13, 48.00
143, 736, 064, 0, 1, 0, 39.22, 47.68, 47.18
144, 768, 064, 0, 1, 0, 40.16, 45.99, 47.76
145, 800, 064, 0, 4, 0, 39.02, 42.36, 47.09
146, 832, 064, 0, 1, 0, 36.20, 48.61, 50.12
147, 864, 064, 0, 1, 0, 39.03, 46.70, 49.47
148, 896, 064, 37, 13, 6, 38.28, 45.88, 49.43
149, 928, 064, 37, 8, 14, 37.47, 44.47, 46.06
150, 960, 064, 0, 1, 0, 36.28, 45.97, 42.76
151, 992, 064, 37, 12, 1, 36.15, 41.34, 41.69
152, 1024, 064, 0, 1, 0, 35.06, 40.15, 40.28
153, 1056, 064, 37, 10, 1, 35.52, 40.41, 39.77
