CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 11, 88, 37.23, 43.12, 42.58
1, 032, 000, 37, 19, 0, 38.10, 42.70, 44.72
2, 064, 000, 37, 8, 33, 39.19, 46.80, 44.97
3, 096, 000, 37, 7, 26, 39.68, 45.61, 44.53
4, 128, 000, 37, 6, 27, 38.85, 46.57, 46.30
5, 160, 000, 37, 28, 0, 38.21, 47.31, 45.63
6, 192, 000, 0, 3, 0, 34.73, 46.10, 44.42
7, 224, 000, 0, 2, 0, 32.84, 44.43, 46.17
8, 256, 000, 37, 12, 89, 36.17, 45.79, 45.13
9, 288, 000, 37, 7, 90, 37.24, 45.28, 46.11
10, 320, 000, 37, 5, 16, 40.65, 47.40, 45.75
11, 352, 000, 37, 18, 1, 38.05, 42.47, 43.85
12, 384, 000, 0, 2, 0, 38.94, 47.54, 45.71
13, 416, 000, 37, 7, 27, 40.08, 48.03, 45.36
14, 448, 000, 0, 3, 0, 39.76, 46.89, 45.89
15, 480, 000, 37, 7, 16, 39.85, 48.71, 46.44
16, 512, 000, 0, 2, 0, 38.24, 46.82, 48.85
17, 544, 000, 37, 6, 9, 40.13, 47.05, 48.22
18, 576, 000, 37, 6, 9, 39.93, 47.66, 48.36
19, 608, 000, 37, 4, 16, 40.17, 44.37, 44.98
20, 640, 000, 37, 4, 10, 39.30, 47.00, 46.34
21, 672, 000, 37, 18, 0, 39.60, 45.95, 44.78
22, 704, 000, 37, 14, 0, 40.43, 46.35, 45.89
23, 736, 000, 0, 3, 0, 39.67, 47.20, 47.77
24, 768, 000, 0, 1, 0, 41.08, 47.96, 47.96
25, 800, 000, 0, 5, 0, 39.64, 47.43, 45.46
26, 832, 000, 0, 1, 0, 40.36, 47.87, 47.71
27, 864, 000, 0, 1, 0, 39.50, 47.93, 47.24
28, 896, 000, 0, 1, 0, 36.73, 47.44, 45.54
29, 928, 000, 37, 6, 14, 40.55, 46.70, 46.99
30, 960, 000, 37, 4, 63, 39.51, 43.54, 44.48
31, 992, 000, 37, 4, 23, 39.70, 47.49, 47.01
32, 1024, 000, 37, 3, 24, 40.69, 45.81, 45.65
33, 1056, 000, 0, 2, 0, 39.07, 48.36, 47.07
34, 1088, 000, 37, 5, 17, 40.75, 47.70, 47.63
35, 1120, 000, 37, 3, 25, 40.37, 47.04, 47.29
36, 1152, 000, 37, 17, 18, 37.28, 39.95, 41.72
37, 1184, 000, 0, 2, 0, 38.34, 48.36, 51.14
38, 1216, 000, 0, 1, 0, 36.81, 48.13, 49.25
39, 1248, 000, 0, 1, 0, 37.02, 41.58, 46.99
40, 1280, 000, 0, 1, 0, 38.29, 48.67, 48.20
41, 1312, 000, 0, 5, 0, 39.27, 48.93, 47.92
42, 1344, 000, 37, 6, 12, 40.52, 47.59, 48.56
43, 1376, 000, 37, 3, 8, 40.51, 48.47, 48.27
44, 1408, 000, 37, 18, 0, 39.60, 47.12, 47.38
45, 1440, 000, 37, 9, 18, 37.92, 41.68, 41.25
46, 1472, 000, 0, 2, 0, 39.75, 46.66, 46.19
47, 1504, 000, 37, 6, 12, 39.68, 46.76, 47.30
48, 1536, 000, 0, 9, 0, 37.38, 45.96, 44.44
49, 1568, 000, 37, 5, 16, 39.44, 48.06, 45.20
