CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 11, 82, 37.40, 43.42, 40.70
1, 032, 000, 37, 7, 57, 38.83, 43.38, 43.31
2, 064, 000, 37, 7, 35, 39.57, 47.54, 44.78
3, 096, 000, 37, 7, 24, 39.17, 46.67, 45.01
4, 128, 000, 37, 6, 22, 38.29, 47.23, 46.45
5, 160, 000, 37, 32, 1, 36.99, 46.00, 44.40
6, 192, 000, 0, 3, 0, 34.48, 45.72, 45.27
7, 224, 000, 0, 2, 0, 32.84, 44.14, 45.43
8, 256, 000, 37, 26, 79, 35.26, 45.20, 45.40
9, 288, 000, 37, 7, 14, 39.42, 45.06, 46.32
10, 320, 000, 37, 5, 37, 38.28, 45.94, 45.86
11, 352, 000, 37, 6, 35, 38.63, 42.97, 44.10
12, 384, 000, 37, 5, 15, 39.82, 46.96, 44.32
13, 416, 000, 0, 3, 0, 37.08, 47.09, 47.27
14, 448, 000, 0, 1, 0, 37.33, 46.85, 46.72
15, 480, 000, 0, 2, 0, 39.74, 46.32, 47.24
16, 512, 000, 0, 1, 0, 37.04, 46.59, 48.29
17, 544, 000, 0, 1, 0, 38.28, 46.99, 47.98
18, 576, 000, 0, 1, 0, 37.18, 45.37, 45.40
19, 608, 000, 0, 1, 0, 37.58, 46.77, 47.95
20, 640, 000, 37, 7, 26, 39.46, 44.92, 43.68
21, 672, 000, 37, 4, 12, 39.45, 48.36, 47.22
22, 704, 000, 37, 4, 20, 40.11, 46.47, 45.92
23, 736, 000, 0, 3, 0, 39.49, 47.85, 48.16
24, 768, 000, 0, 1, 0, 40.42, 47.12, 47.46
25, 800, 000, 0, 1, 0, 39.76, 48.10, 49.99
26, 832, 000, 0, 1, 0, 40.98, 47.79, 47.62
27, 864, 000, 0, 0, 0, 37.65, 47.88, 47.82
28, 896, 000, 0, 1, 0, 38.29, 47.16, 45.51
29, 928, 000, 37, 6, 31, 39.03, 42.97, 43.53
30, 960, 000, 37, 18, 1, 39.62, 46.23, 47.18
31, 992, 000, 0, 2, 0, 39.59, 46.42, 46.15
32, 1024, 000, 0, 1, 0, 39.65, 47.12, 48.15
33, 1056, 000, 0, 0, 0, 39.36, 48.05, 48.60
34, 1088, 000, 0, 1, 0, 38.83, 47.56, 47.77
35, 1120, 000, 0, 1, 0, 38.97, 39.84, 41.14
36, 1152, 000, 0, 0, 0, 36.86, 48.48, 48.67
37, 1184, 000, 0, 1, 0, 37.94, 48.39, 50.20
38, 1216, 000, 0, 0, 0, 36.55, 44.52, 47.59
39, 1248, 000, 0, 1, 0, 38.46, 44.43, 48.41
40, 1280, 000, 0, 0, 0, 37.97, 48.54, 48.89
41, 1312, 000, 0, 6, 0, 40.28, 48.34, 48.10
42, 1344, 000, 37, 6, 8, 39.65, 48.97, 47.93
43, 1376, 000, 37, 4, 8, 39.93, 47.68, 48.69
44, 1408, 000, 37, 4, 33, 38.82, 45.05, 43.62
45, 1440, 000, 37, 3, 22, 38.02, 44.02, 43.34
46, 1472, 000, 37, 3, 21, 39.76, 47.03, 47.24
47, 1504, 000, 0, 21, 0, 35.75, 47.26, 46.65
48, 1536, 000, 37, 11, 7, 39.46, 46.58, 44.83
49, 1568, 000, 0, 3, 0, 37.67, 47.43, 45.15
50, 1600, 000, 37, 4, 15, 39.80, 47.90, 45.59
51, 1632, 000, 0, 2, 0, 37.71, 47.96, 46.34
52, 1664, 000, 37, 27, 1, 37.59, 43.35, 43.60
53, 1696, 000, 37, 4, 42, 38.77, 47.46, 46.91
