CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 19, 19, 35.98, 37.88, 36.75
1, 032, 000, 37, 13, 102, 35.61, 40.24, 38.47
2, 064, 000, 37, 18, 91, 31.43, 38.55, 38.67
3, 096, 000, 0, 20, 0, 32.45, 40.59, 41.30
4, 128, 000, 0, 2, 0, 33.38, 46.46, 45.90
5, 160, 000, 0, 2, 0, 34.86, 46.11, 48.23
6, 192, 000, 37, 12, 47, 34.90, 41.72, 43.59
7, 224, 000, 37, 11, 23, 35.55, 40.76, 42.81
8, 256, 000, 37, 8, 33, 36.20, 43.17, 40.85
9, 288, 000, 0, 3, 0, 36.05, 44.84, 39.74
10, 320, 000, 0, 2, 0, 32.48, 43.25, 37.75
11, 352, 000, 0, 1, 0, 36.13, 44.33, 45.24
12, 384, 000, 0, 2, 0, 36.83, 46.04, 45.97
13, 416, 000, 0, 19, 0, 36.52, 45.77, 44.45
14, 448, 000, 0, 4, 0, 36.94, 45.75, 45.80
15, 480, 000, 0, 1, 0, 37.97, 44.41, 46.37
16, 512, 000, 0, 2, 0, 38.61, 44.72, 45.73
17, 544, 000, 0, 1, 0, 37.23, 45.43, 45.98
18, 576, 000, 37, 15, 1, 39.26, 44.82, 46.71
19, 608, 000, 37, 13, 1, 35.23, 42.72, 45.60
20, 640, 000, 37, 4, 21, 36.81, 43.72, 43.88
21, 672, 000, 0, 2, 0, 37.94, 43.60, 44.75
22, 704, 000, 0, 6, 0, 35.37, 44.45, 45.36
23, 736, 000, 37, 10, 24, 38.76, 45.50, 45.56
24, 768, 000, 37, 7, 22, 38.01, 45.73, 44.97
25, 800, 000, 37, 15, 1, 37.81, 46.71, 45.99
26, 832, 000, 0, 2, 0, 39.42, 44.62, 44.54
27, 864, 000, 0, 2, 0, 38.77, 46.71, 45.28
28, 896, 000, 0, 1, 0, 34.86, 44.18, 44.76
29, 928, 000, 0, 0, 0, 37.49, 45.45, 43.74
30, 960, 000, 0, 1, 0, 38.38, 44.83, 43.09
31, 992, 000, 0, 1, 0, 37.70, 47.22, 44.52
32, 1024, 000, 0, 1, 0, 39.64, 46.63, 45.85
33, 1056, 000, 0, 1, 0, 38.94, 44.23, 42.11
34, 1088, 000, 0, 1, 0, 39.08, 46.67, 44.01
35, 1120, 000, 0, 0, 0, 38.25, 45.32, 42.83
36, 1152, 000, 0, 1, 0, 38.71, 45.28, 43.27
37, 1184, 000, 37, 9, 62, 37.33, 40.50, 42.95
38, 1216, 000, 37, 14, 1, 38.58, 45.97, 45.71
39, 1248, 000, 0, 2, 0, 39.28, 44.70, 44.30
40, 1280, 000, 0, 0, 0, 39.44, 45.76, 45.75
41, 1312, 000, 0, 1, 0, 39.46, 44.45, 45.59
42, 1344, 000, 0, 1, 0, 38.80, 44.59, 45.99
43, 1376, 000, 37, 10, 21, 38.28, 38.44, 42.60
44, 1408, 000, 0, 21, 0, 34.57, 45.12, 43.24
45, 1440, 000, 0, 5, 0, 36.03, 46.54, 48.03
46, 1472, 000, 0, 1, 0, 34.02, 38.68, 45.68
