CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 84, 0, 37.61, 42.36, 41.61
1, 064, 000, 37, 63, 8, 33.59, 40.79, 39.76
2, 128, 000, 37, 101, 2, 30.78, 38.66, 38.64
3, 192, 000, 37, 69, 0, 32.68, 42.13, 42.90
4, 256, 000, 0, 7, 0, 32.09, 40.28, 39.70
5, 320, 000, 0, 7, 0, 32.72, 43.85, 42.14
6, 384, 000, 0, 6, 0, 34.86, 44.78, 43.30
7, 448, 000, 37, 23, 5, 34.51, 45.40, 45.06
8, 512, 000, 37, 25, 0, 33.53, 45.10, 44.11
9, 576, 000, 0, 5, 0, 34.46, 45.31, 44.11
10, 640, 000, 0, 4, 0, 34.89, 43.99, 42.85
11, 704, 000, 0, 4, 0, 35.76, 45.62, 44.50
12, 768, 000, 0, 3, 0, 37.26, 44.60, 44.34
13, 832, 000, 0, 3, 0, 37.43, 44.81, 43.82
14, 896, 000, 0, 3, 0, 36.98, 43.37, 43.63
15, 960, 000, 0, 3, 0, 36.64, 43.11, 42.04
16, 1024, 000, 0, 2, 0, 38.61, 44.55, 43.30
17, 1088, 000, 0, 2, 0, 38.12, 45.14, 43.44
18, 1152, 000, 0, 1, 0, 38.20, 44.71, 44.23
19, 1216, 000, 0, 2, 0, 36.36, 42.31, 42.45
20, 1280, 000, 0, 2, 0, 38.29, 44.90, 45.56
21, 1344, 000, 0, 1, 0, 38.97, 45.82, 45.43
22, 1408, 000, 0, 1, 0, 36.17, 40.91, 42.78
23, 1472, 000, 0, 2, 0, 34.76, 44.93, 44.96
24, 1536, 000, 0, 1, 0, 36.99, 43.29, 43.73
25, 1600, 000, 0, 1, 0, 37.14, 46.58, 45.23
26, 1664, 000, 0, 7, 0, 34.02, 44.63, 43.29
27, 1728, 000, 37, 68, 0, 34.86, 42.82, 43.05
28, 1792, 000, 37, 44, 0, 36.26, 44.90, 43.11
29, 1856, 000, 0, 26, 0, 36.16, 45.13, 43.85
30, 000, 064, 37, 40, 1, 36.21, 40.34, 44.36
31, 064, 064, 0, 8, 0, 39.10, 41.59, 45.06
32, 128, 064, 0, 18, 0, 36.91, 40.80, 42.38
33, 192, 064, 0, 24, 0, 32.56, 39.30, 37.83
34, 256, 064, 0, 68, 0, 30.13, 39.57, 37.93
35, 320, 064, 0, 19, 0, 33.81, 42.89, 41.24
36, 384, 064, 37, 28, 0, 35.36, 44.81, 43.83
37, 448, 064, 0, 8, 0, 35.61, 45.82, 43.87
38, 512, 064, 0, 7, 0, 35.15, 45.25, 43.34
39, 576, 064, 0, 32, 0, 33.64, 43.59, 41.99
40, 640, 064, 37, 66, 0, 32.51, 41.63, 39.65
41, 704, 064, 37, 94, 43, 32.28, 39.67, 38.00
42, 768, 064, 37, 62, 30, 35.77, 38.83, 37.41
43, 832, 064, 37, 23, 24, 34.30, 39.69, 38.55
44, 896, 064, 37, 49, 25, 33.52, 39.61, 39.54
45, 960, 064, 0, 10, 0, 34.53, 40.49, 40.00
46, 1024, 064, 0, 3, 0, 34.84, 40.19, 40.56
47, 1088, 064, 0, 1, 0, 35.35, 40.83, 40.72
48, 1152, 064, 0, 2, 0, 36.51, 41.93, 41.11
49, 1216, 064, 0, 57, 0, 33.76, 40.69, 40.80
50, 1280, 064, 0, 32, 0, 35.26, 43.48, 42.79
51, 1344, 064, 37, 36, 1, 35.94, 45.42, 43.48
52, 1408, 064, 37, 37, 2, 34.07, 41.14, 41.73
53, 1472, 064, 37, 25, 0, 33.34, 42.56, 42.67
54, 1536, 064, 37, 27, 0, 33.76, 39.95, 40.37
55, 1600, 064, 0, 3, 0, 33.22, 43.17, 39.24
56, 1664, 064, 0, 5, 0, 32.65, 41.24, 38.51
57, 1728, 064, 37, 66, 0, 31.44, 40.82, 38.40
58, 1792, 064, 0, 37, 0, 32.04, 40.65, 38.90
59, 1856, 064, 0, 23, 0, 32.21, 41.76, 39.33
60, 000, 128, 0, 6, 0, 34.74, 38.87, 41.89
61, 064, 128, 0, 6, 0, 34.06, 38.60, 40.60
62, 128, 128, 0, 6, 0, 35.63, 38.99, 42.19
63, 192, 128, 0, 5, 0, 38.60, 42.06, 43.10
64, 256, 128, 0, 12, 0, 35.50, 41.55, 38.53
65, 320, 128, 0, 4, 0, 32.71, 38.59, 38.00
66, 384, 128, 0, 7, 0, 32.03, 37.78, 37.02
67, 448, 128, 0, 8, 0, 32.71, 36.56, 37.12
68, 512, 128, 0, 4, 0, 32.09, 36.54, 36.12
69, 576, 128, 0, 2, 0, 31.03, 35.70, 35.55
70, 640, 128, 0, 10, 0, 30.89, 36.03, 36.05
71, 704, 128, 0, 21, 0, 30.43, 37.97, 37.58
72, 768, 128, 0, 34, 0, 32.02, 38.73, 38.53
73, 832, 128, 0, 22, 0, 31.69, 38.77, 39.34
74, 896, 128, 0, 7, 0, 30.58, 38.63, 39.14
75, 960, 128, 0, 5, 0, 30.73, 37.77, 38.88
