CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 76, 88, 31.84, 37.88, 38.85
1, 032, 000, 37, 22, 34, 33.57, 38.73, 41.63
2, 064, 000, 37, 5, 41, 36.60, 46.10, 44.75
3, 096, 000, 0, 15, 0, 37.38, 47.93, 47.65
4, 128, 000, 0, 3, 0, 36.93, 45.98, 48.99
5, 160, 000, 37, 11, 72, 36.30, 42.49, 46.34
6, 192, 000, 37, 7, 72, 37.82, 43.68, 44.42
7, 224, 000, 37, 6, 28, 37.33, 45.48, 43.76
8, 256, 000, 37, 7, 46, 37.40, 42.99, 41.61
9, 288, 000, 37, 5, 62, 37.28, 42.24, 43.31
10, 320, 000, 37, 18, 1, 39.79, 47.19, 47.79
11, 352, 000, 0, 3, 0, 37.57, 46.23, 46.44
12, 384, 000, 0, 2, 0, 38.15, 46.06, 47.08
13, 416, 000, 0, 1, 0, 38.68, 46.98, 47.51
14, 448, 000, 0, 2, 0, 38.65, 45.60, 46.53
15, 480, 000, 0, 1, 0, 38.99, 46.89, 46.67
16, 512, 000, 0, 1, 0, 39.07, 45.48, 46.89
17, 544, 000, 0, 2, 0, 36.55, 43.71, 46.36
18, 576, 000, 0, 1, 0, 38.00, 45.87, 45.72
19, 608, 000, 0, 1, 0, 38.46, 44.21, 45.01
20, 640, 000, 0, 1, 0, 37.93, 44.55, 45.35
21, 672, 000, 0, 1, 0, 37.43, 44.54, 46.51
22, 704, 000, 0, 1, 0, 38.81, 45.78, 47.33
23, 736, 000, 0, 1, 0, 39.03, 46.46, 46.09
24, 768, 000, 0, 1, 0, 40.53, 47.74, 47.41
25, 800, 000, 0, 1, 0, 38.88, 44.16, 43.43
26, 832, 000, 0, 0, 0, 37.83, 46.55, 45.45
27, 864, 000, 0, 1, 0, 37.71, 45.91, 45.18
28, 896, 000, 0, 1, 0, 38.02, 44.65, 43.30
29, 928, 000, 0, 0, 0, 39.80, 47.88, 45.60
30, 960, 000, 0, 1, 0, 39.75, 48.73, 45.49
31, 992, 000, 0, 0, 0, 40.39, 46.03, 44.10
32, 1024, 000, 0, 1, 0, 39.69, 46.46, 46.15
33, 1056, 000, 0, 1, 0, 40.10, 46.91, 46.07
34, 1088, 000, 0, 0, 0, 38.58, 45.96, 43.31
35, 1120, 000, 0, 0, 0, 39.91, 45.80, 46.51
36, 1152, 000, 0, 1, 0, 37.35, 41.77, 42.67
37, 1184, 000, 0, 0, 0, 39.20, 46.28, 45.96
38, 1216, 000, 0, 1, 0, 39.67, 46.27, 45.43
39, 1248, 000, 0, 0, 0, 38.62, 47.24, 46.69
40, 1280, 000, 0, 0, 0, 38.59, 46.69, 46.51
41, 1312, 000, 37, 13, 16, 38.69, 44.40, 46.53
42, 1344, 000, 0, 2, 0, 36.03, 42.71, 41.96
43, 1376, 000, 37, 14, 14, 38.07, 47.22, 49.18
44, 1408, 000, 37, 6, 30, 37.73, 47.76, 49.59
45, 1440, 000, 37, 25, 66, 37.66, 39.86, 41.97
46, 1472, 000, 0, 5, 0, 37.63, 47.30, 48.00
47, 1504, 000, 37, 6, 11, 39.74, 47.03, 47.60
48, 1536, 000, 37, 4, 10, 39.24, 45.34, 46.54
49, 1568, 000, 37, 5, 11, 39.63, 46.04, 46.13
50, 1600, 000, 37, 5, 11, 39.68, 46.53, 43.98
51, 1632, 000, 37, 17, 1, 38.73, 43.47, 39.81
52, 1664, 000, 37, 11, 1, 38.70, 45.16, 44.44
53, 1696, 000, 37, 4, 42, 39.22, 47.04, 45.46
54, 1728, 000, 37, 3, 23, 38.78, 47.36, 46.05
55, 1760, 000, 37, 4, 27, 37.04, 45.47, 44.62
56, 1792, 000, 37, 4, 21, 36.01, 46.30, 44.41
57, 1824, 000, 0, 3, 0, 32.92, 45.56, 43.93
58, 1856, 000, 37, 5, 24, 35.96, 44.42, 42.72
59, 1888, 000, 37, 17, 14, 36.73, 42.20, 44.13
60, 000, 032, 37, 20, 118, 35.00, 38.88, 38.97
61, 032, 032, 37, 10, 27, 34.08, 38.08, 36.94
62, 064, 032, 37, 15, 33, 32.90, 39.79, 39.57
63, 096, 032, 37, 24, 46, 35.32, 44.60, 42.67
64, 128, 032, 37, 5, 27, 37.52, 45.63, 47.79
65, 160, 032, 37, 14, 20, 35.18, 41.69, 43.35
66, 192, 032, 37, 5, 22, 37.72, 43.82, 45.71
67, 224, 032, 37, 17, 1, 37.67, 45.43, 41.72
68, 256, 032, 0, 2, 0, 37.08, 42.06, 40.79
69, 288, 032, 0, 1, 0, 38.21, 47.24, 43.99
70, 320, 032, 0, 7, 0, 37.14, 45.86, 47.05
71, 352, 032, 0, 25, 0, 35.90, 45.15, 46.36
72, 384, 032, 37, 19, 79, 35.95, 43.70, 45.35
73, 416, 032, 0, 1, 0, 35.28, 42.58, 44.45
74, 448, 032, 0, 1, 0, 35.99, 43.25, 43.16
75, 480, 032, 0, 1, 0, 34.79, 44.30, 43.29
76, 512, 032, 0, 1, 0, 38.09, 44.64, 44.01
77, 544, 032, 0, 0, 0, 36.32, 43.46, 44.67
78, 576, 032, 0, 1, 0, 37.73, 46.40, 45.15
79, 608, 032, 0, 0, 0, 38.50, 43.65, 42.98
80, 640, 032, 0, 1, 0, 38.22, 43.47, 44.67
81, 672, 032, 0, 1, 0, 36.80, 42.75, 46.46
