CTU, POS-X, POS-Y, QP, H_Bit, D_Bits, PSNR-Y, PSNR-U, PSNR-V
0, 000, 000, 37, 12, 76, 36.77, 43.21, 43.42
1, 032, 000, 37, 26, 8, 38.25, 48.22, 45.08
2, 064, 000, 0, 3, 0, 36.58, 47.93, 47.27
3, 096, 000, 0, 2, 0, 35.45, 45.72, 48.69
4, 128, 000, 37, 9, 54, 36.99, 43.34, 45.05
5, 160, 000, 37, 7, 53, 38.51, 44.72, 43.88
6, 192, 000, 37, 18, 11, 38.82, 46.55, 42.20
7, 224, 000, 0, 3, 0, 36.97, 40.64, 40.88
8, 256, 000, 0, 1, 0, 39.72, 42.21, 45.10
9, 288, 000, 0, 2, 0, 38.54, 43.33, 45.75
10, 320, 000, 0, 2, 0, 38.44, 47.27, 43.38
11, 352, 000, 0, 1, 0, 37.41, 45.68, 43.86
12, 384, 000, 0, 18, 0, 34.47, 46.53, 45.35
13, 416, 000, 0, 5, 0, 33.31, 46.82, 44.69
14, 448, 000, 0, 2, 0, 37.15, 47.16, 45.10
15, 480, 000, 0, 1, 0, 39.82, 45.42, 43.93
16, 512, 000, 37, 12, 0, 38.56, 44.62, 45.70
17, 544, 000, 0, 3, 0, 39.37, 45.42, 45.24
18, 576, 000, 0, 1, 0, 39.54, 44.28, 46.26
19, 608, 000, 0, 1, 0, 38.07, 45.77, 46.10
20, 640, 000, 0, 1, 0, 39.31, 46.63, 46.55
21, 672, 000, 0, 1, 0, 40.05, 46.64, 47.20
22, 704, 000, 0, 1, 0, 39.73, 46.92, 47.87
23, 736, 000, 0, 1, 0, 40.67, 45.38, 45.15
24, 768, 000, 0, 1, 0, 39.91, 47.47, 47.07
25, 800, 000, 0, 1, 0, 38.65, 45.63, 46.11
26, 832, 000, 0, 1, 0, 39.54, 47.66, 44.70
27, 864, 000, 0, 0, 0, 38.90, 45.37, 44.19
28, 896, 000, 0, 1, 0, 39.45, 47.33, 47.43
29, 928, 000, 0, 6, 0, 40.49, 46.38, 46.77
30, 960, 000, 0, 1, 0, 39.56, 47.43, 45.59
31, 992, 000, 0, 0, 0, 40.30, 47.85, 46.14
32, 1024, 000, 37, 9, 5, 39.91, 47.57, 45.61
33, 1056, 000, 37, 5, 11, 39.65, 47.03, 43.86
34, 1088, 000, 37, 7, 50, 38.77, 42.51, 42.30
35, 1120, 000, 37, 17, 0, 39.94, 45.11, 46.29
36, 1152, 000, 0, 2, 0, 40.09, 46.89, 45.19
37, 1184, 000, 0, 1, 0, 40.01, 47.36, 47.30
38, 1216, 000, 0, 0, 0, 39.08, 46.52, 46.69
39, 1248, 000, 0, 1, 0, 39.94, 47.16, 46.82
40, 1280, 000, 0, 1, 0, 36.86, 40.30, 43.74
41, 1312, 000, 0, 0, 0, 36.36, 45.36, 43.91
42, 1344, 000, 0, 0, 0, 35.42, 48.27, 50.94
43, 1376, 000, 0, 1, 0, 35.71, 42.64, 45.98
44, 1408, 000, 0, 0, 0, 39.84, 44.99, 47.09
45, 1440, 000, 0, 1, 0, 39.33, 47.74, 47.85
46, 1472, 000, 0, 0, 0, 39.39, 46.44, 46.87
47, 1504, 000, 0, 1, 0, 40.18, 47.05, 47.77
48, 1536, 000, 0, 0, 0, 39.93, 46.52, 47.54
49, 1568, 000, 0, 0, 0, 39.78, 46.01, 46.99
50, 1600, 000, 37, 14, 20, 37.58, 41.10, 39.76
51, 1632, 000, 0, 1, 0, 36.84, 43.88, 44.06
52, 1664, 000, 0, 23, 0, 36.94, 43.74, 43.89
53, 1696, 000, 0, 6, 0, 36.94, 42.59, 42.69
54, 1728, 000, 0, 6, 0, 35.88, 43.09, 43.69
55, 1760, 000, 0, 0, 0, 35.67, 45.36, 43.31
56, 1792, 000, 0, 1, 0, 33.44, 43.67, 42.90
57, 1824, 000, 37, 7, 32, 37.38, 43.91, 44.80
58, 1856, 000, 37, 23, 60, 36.68, 44.58, 47.01
59, 1888, 000, 37, 7, 41, 38.52, 47.87, 48.60
60, 000, 032, 37, 75, 133, 34.84, 40.25, 39.27
61, 032, 032, 37, 17, 20, 34.91, 42.05, 41.92
62, 064, 032, 0, 22, 0, 36.56, 46.10, 46.99
63, 096, 032, 37, 7, 17, 37.99, 45.77, 48.47
64, 128, 032, 0, 3, 0, 36.31, 42.33, 44.66
65, 160, 032, 37, 11, 34, 38.41, 45.68, 45.94
66, 192, 032, 37, 9, 54, 37.10, 44.05, 42.46
67, 224, 032, 0, 19, 0, 39.05, 44.07, 46.30
68, 256, 032, 37, 6, 10, 39.80, 48.29, 47.56
69, 288, 032, 0, 19, 0, 36.72, 43.90, 44.08
70, 320, 032, 0, 2, 0, 35.53, 45.58, 48.99
71, 352, 032, 37, 13, 60, 35.39, 43.52, 43.05
72, 384, 032, 37, 11, 1, 35.17, 43.02, 44.46
73, 416, 032, 0, 1, 0, 31.33, 42.93, 43.52
74, 448, 032, 0, 1, 0, 35.17, 45.87, 45.14
75, 480, 032, 0, 2, 0, 39.39, 46.16, 44.80
76, 512, 032, 0, 5, 0, 38.76, 45.00, 43.93
77, 544, 032, 0, 1, 0, 39.41, 45.29, 44.01
78, 576, 032, 0, 1, 0, 39.68, 44.06, 44.60
79, 608, 032, 0, 2, 0, 37.68, 43.45, 47.73
80, 640, 032, 0, 6, 0, 38.45, 44.13, 46.96
81, 672, 032, 0, 1, 0, 40.86, 48.18, 47.47
82, 704, 032, 0, 1, 0, 39.47, 48.27, 46.66
83, 736, 032, 0, 1, 0, 39.04, 48.79, 45.89
84, 768, 032, 0, 1, 0, 38.50, 44.75, 47.05
85, 800, 032, 0, 1, 0, 37.70, 43.85, 42.52
86, 832, 032, 0, 1, 0, 38.94, 47.47, 47.34
87, 864, 032, 0, 1, 0, 40.24, 46.36, 45.74
88, 896, 032, 0, 0, 0, 40.67, 46.47, 48.30
89, 928, 032, 0, 1, 0, 40.32, 45.77, 46.07
90, 960, 032, 0, 1, 0, 39.42, 46.05, 45.29
91, 992, 032, 0, 0, 0, 40.80, 46.65, 46.81
92, 1024, 032, 0, 1, 0, 40.60, 47.04, 46.13
93, 1056, 032, 0, 1, 0, 40.64, 46.86, 44.59
94, 1088, 032, 0, 0, 0, 38.51, 43.84, 42.49
95, 1120, 032, 37, 13, 0, 40.23, 44.43, 46.67
96, 1152, 032, 0, 1, 0, 40.17, 46.23, 45.67
97, 1184, 032, 0, 1, 0, 39.11, 46.39, 48.10
98, 1216, 032, 0, 0, 0, 38.43, 46.78, 47.51
99, 1248, 032, 0, 0, 0, 39.60, 46.46, 44.42
100, 1280, 032, 0, 7, 0, 36.79, 42.68, 43.31
101, 1312, 032, 0, 0, 0, 35.24, 47.23, 45.16
102, 1344, 032, 0, 1, 0, 34.84, 48.71, 48.97
103, 1376, 032, 0, 0, 0, 37.17, 46.24, 44.62
104, 1408, 032, 0, 0, 0, 39.42, 45.48, 48.93
105, 1440, 032, 37, 13, 0, 39.36, 47.62, 46.94
106, 1472, 032, 0, 1, 0, 37.53, 46.11, 45.06
107, 1504, 032, 0, 5, 0, 37.32, 46.52, 44.99
108, 1536, 032, 0, 1, 0, 37.76, 45.56, 45.09
109, 1568, 032, 0, 21, 0, 37.17, 45.32, 43.74
110, 1600, 032, 0, 5, 0, 36.21, 44.37, 43.42
111, 1632, 032, 37, 26, 8, 36.87, 43.01, 41.74
112, 1664, 032, 37, 21, 24, 38.88, 44.35, 46.64
113, 1696, 032, 37, 5, 32, 37.79, 45.81, 43.20
114, 1728, 032, 37, 5, 16, 38.35, 45.36, 44.91
115, 1760, 032, 37, 5, 10, 39.00, 45.29, 44.69
116, 1792, 032, 37, 5, 32, 39.10, 44.62, 45.06
117, 1824, 032, 37, 2, 19, 39.69, 45.21, 44.42
118, 1856, 032, 37, 3, 22, 37.39, 43.46, 45.87
119, 1888, 032, 37, 4, 17, 39.22, 48.34, 47.09
120, 000, 064, 37, 13, 42, 35.30, 43.34, 39.37
121, 032, 064, 37, 2, 68, 35.56, 39.36, 38.93
122, 064, 064, 37, 4, 47, 36.47, 43.25, 40.60
123, 096, 064, 37, 40, 51, 33.43, 43.15, 44.04
124, 128, 064, 37, 11, 0, 36.20, 45.04, 43.49
125, 160, 064, 37, 11, 15, 37.26, 42.79, 42.83
